Time (msec),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Speed (rpm),Fuel Pump Duty (%),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (C),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Throttle Opening Angle (%),Vehicle Speed (mph),Engine Load*  (g/rev),Feedback Knock Correction* (degrees),Knock Count (Combined) (Knock Events),MAF/SD Blend Percentage (%),Manifold Relative Pressure (psi),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%),Throttle Sensor Voltage (V),A/F Learning #1 (%)
46895,15.50,13.68,192,3095,74.90,37.00,5.28,45,0.00,4.50,3.14,43,0.23,0.00,0,0.0,-10.30,12.19,0.00,0.64,-10.94
46973,15.16,13.68,192,3070,74.90,36.50,4.58,45,0.00,4.06,1.57,43,0.20,0.00,0,0.0,-10.88,9.56,0.00,0.60,-10.94
47051,14.70,13.68,192,3006,74.90,36.00,4.49,45,0.00,3.92,1.57,43,0.18,0.00,0,0.0,-11.03,9.44,0.00,0.60,-10.94
47128,14.24,13.68,192,3052,74.90,36.50,3.94,45,0.00,3.77,1.57,43,0.18,0.00,0,0.0,-11.03,9.31,0.00,0.60,-10.94
47205,14.47,13.68,192,3044,74.90,36.50,3.90,45,0.00,3.63,1.57,43,0.18,0.00,0,0.0,-11.17,9.30,0.00,0.60,-10.94
47283,14.70,13.68,192,3052,74.90,36.50,3.91,45,0.00,3.63,1.57,43,0.18,0.00,0,0.0,-11.17,9.22,0.00,0.60,-10.94
47361,15.50,13.68,192,3024,74.90,36.00,3.87,45,0.00,3.63,1.57,43,0.18,0.00,0,0.0,-11.17,9.26,0.00,0.60,-10.94
47439,15.39,13.68,192,3041,74.90,36.50,3.89,45,0.00,3.63,1.57,43,0.19,0.00,0,0.0,-11.17,9.30,0.00,0.60,-10.94
47517,15.85,13.68,192,3010,74.90,36.00,3.85,45,0.00,3.63,1.57,43,0.19,0.00,0,0.0,-11.17,9.31,0.00,0.60,-10.94
47594,15.73,13.68,192,3026,74.90,36.00,3.87,45,0.00,3.63,1.57,43,0.18,0.00,0,0.0,-11.17,9.26,0.00,0.60,-10.94
47671,15.62,13.68,192,2984,74.90,35.50,3.82,45,0.00,3.63,1.57,42,0.18,0.00,0,0.0,-11.17,9.35,0.00,0.60,-10.94
47749,15.62,13.68,192,3000,74.90,36.00,3.84,46,0.00,3.63,1.57,42,0.19,0.00,0,0.0,-11.17,9.31,0.00,0.60,-10.94
47828,15.62,13.68,192,2995,74.90,35.50,3.83,46,0.00,3.63,1.57,42,0.19,0.00,0,0.0,-11.17,9.35,0.00,0.60,-10.94
47905,15.62,13.68,192,3004,74.90,36.00,3.84,46,0.00,3.63,1.57,42,0.19,0.00,0,0.0,-11.17,9.44,0.00,0.60,-10.94
47981,15.73,13.68,192,2969,74.90,35.50,4.44,46,0.00,3.63,1.96,42,0.21,0.00,0,0.0,-11.17,9.56,0.00,0.62,-10.94
48060,15.50,13.68,192,2978,74.90,36.00,4.45,46,0.00,3.92,4.31,42,0.27,0.00,0,0.0,-10.88,11.71,0.00,0.70,-10.94
48137,15.39,13.68,192,2983,74.90,37.00,5.73,46,0.00,4.35,5.88,42,0.30,0.00,0,0.0,-10.45,13.84,0.00,0.74,-10.94
48215,15.39,13.68,192,2964,74.90,37.50,6.32,46,0.00,4.79,6.67,42,0.34,0.00,0,0.0,-9.72,16.79,0.00,0.76,-10.94
48293,14.59,13.68,192,2974,74.90,38.00,6.34,46,0.00,5.08,7.45,42,0.36,0.00,0,0.0,-9.43,17.82,0.00,0.78,-10.94
48370,13.78,13.68,192,3008,74.90,38.50,6.42,46,0.00,5.37,7.84,42,0.38,0.00,0,0.0,-9.14,18.43,0.00,0.80,-10.94
48448,14.24,13.68,192,2930,74.90,39.00,6.25,46,0.00,5.95,7.84,42,0.38,0.00,0,0.0,-8.85,18.65,0.00,0.80,-10.94
48525,14.59,13.68,192,2964,74.90,39.00,6.96,46,0.00,5.95,7.84,42,0.38,0.00,0,0.0,-8.85,18.88,0.00,0.80,-10.94
48604,14.70,13.60,192,2940,74.90,39.00,6.90,46,0.00,5.95,7.84,41,0.38,0.00,0,0.0,-8.85,18.96,0.00,0.80,-10.94
48681,14.70,13.68,192,2948,74.90,39.00,6.92,46,0.00,6.09,7.84,41,0.39,0.00,0,0.0,-8.71,19.11,0.00,0.80,-10.94
48758,14.81,13.68,192,2944,74.90,39.00,6.91,46,0.00,6.09,7.84,41,0.39,0.00,0,0.0,-8.71,19.04,0.00,0.80,-10.94
48836,14.70,13.60,192,2960,74.90,39.00,6.85,46,0.00,6.09,7.84,41,0.38,0.00,0,0.0,-8.71,18.59,0.00,0.80,-10.94
48914,14.81,13.68,192,2938,74.90,39.00,6.89,46,0.00,6.09,7.84,41,0.38,0.00,0,0.0,-8.71,18.43,0.00,0.80,-10.94
48992,14.93,13.60,192,2952,74.90,39.00,6.93,46,0.00,6.09,7.45,41,0.37,0.00,0,0.0,-8.71,18.65,0.00,0.80,-10.94
49070,14.93,13.68,192,2930,74.90,39.00,6.88,46,0.00,5.95,7.45,41,0.37,0.00,0,0.0,-8.85,18.05,0.00,0.78,-10.94
49148,14.93,13.60,192,2926,74.90,39.00,6.87,46,0.00,5.95,7.45,41,0.37,0.00,0,0.0,-8.85,18.05,0.00,0.80,-10.94
49225,14.81,13.60,192,2930,74.90,39.00,6.90,46,0.00,5.95,7.45,41,0.37,0.00,0,0.0,-8.85,18.13,0.00,0.78,-10.94
49303,14.70,13.68,192,2936,74.90,39.00,6.89,46,0.00,5.95,7.45,41,0.37,0.00,0,0.0,-8.85,18.13,0.00,0.78,-10.94
49381,14.81,13.60,192,2918,74.90,39.00,6.85,46,0.00,5.95,7.45,41,0.37,0.00,0,0.0,-8.85,18.28,0.00,0.80,-10.94
49457,14.70,13.68,192,2918,74.90,39.00,6.85,46,0.00,5.95,7.45,41,0.38,0.00,0,0.0,-8.85,18.27,0.00,0.78,-10.94
49535,14.81,13.60,192,2928,74.90,39.00,6.87,46,0.00,5.95,7.45,41,0.38,0.00,0,0.0,-8.85,18.20,0.00,0.78,-10.94
49613,14.70,13.60,192,2920,74.90,39.00,6.85,46,0.00,5.95,7.45,41,0.38,0.00,0,0.0,-8.85,18.13,0.00,0.78,-10.94
49691,14.70,13.68,192,2910,74.90,39.00,6.83,46,0.00,5.95,7.45,41,0.38,0.00,0,0.0,-8.85,18.27,0.00,0.78,-10.94
49769,14.59,13.68,192,2904,74.90,39.00,6.82,46,0.00,5.95,7.45,41,0.38,0.00,0,0.0,-8.85,18.13,0.00,0.78,-10.94
49845,14.70,13.68,192,2901,74.90,39.00,6.81,46,0.00,5.95,7.45,41,0.38,0.00,0,0.0,-8.85,18.21,0.00,0.78,-10.94
49924,14.59,13.76,192,2914,74.90,39.00,6.84,46,0.00,5.95,7.45,41,0.37,0.00,0,0.0,-8.85,18.05,0.00,0.78,-10.94
50002,14.59,13.76,192,2908,74.90,39.00,6.82,46,0.00,5.95,7.45,40,0.38,0.00,0,0.0,-8.85,18.21,0.00,0.78,-10.94
50080,14.59,13.76,192,2890,74.90,39.00,6.84,46,0.00,5.95,7.45,40,0.38,0.00,0,0.0,-8.85,18.21,0.00,0.78,-10.94
50157,14.70,13.76,192,2904,74.90,39.00,6.81,46,0.00,5.95,7.45,40,0.38,0.00,0,0.0,-8.85,18.13,0.00,0.80,-10.94
50235,14.70,13.68,192,2889,74.90,39.00,6.78,46,0.00,5.95,7.45,40,0.38,0.00,0,0.0,-8.85,18.27,0.00,0.78,-10.94
50312,14.70,13.76,192,2907,74.90,39.00,6.82,46,0.00,5.95,7.45,40,0.38,0.00,0,0.0,-8.85,18.28,0.00,0.78,-10.94
50389,14.70,13.76,192,2904,74.90,39.00,6.81,46,0.00,5.95,7.45,40,0.38,0.00,0,0.0,-8.85,18.36,0.00,0.78,-10.94
50467,14.59,13.68,192,2896,74.90,39.00,6.80,46,0.00,5.95,7.45,40,0.38,0.00,0,0.0,-8.71,18.28,0.00,0.78,-10.94
50545,14.70,13.76,192,2878,74.90,39.00,6.90,46,0.00,6.09,7.45,40,0.38,0.00,0,0.0,-8.71,18.43,0.00,0.78,-10.94
50622,14.70,13.68,192,2894,74.90,39.00,6.79,46,0.00,6.09,7.45,40,0.39,0.00,0,0.0,-8.71,18.59,0.00,0.80,-10.94
50700,14.70,13.76,192,2888,74.90,39.00,6.78,46,0.00,6.09,7.45,40,0.39,0.00,0,0.0,-8.71,18.73,0.00,0.80,-10.94
50778,14.70,13.68,192,2900,74.90,39.00,6.81,46,0.00,6.09,7.45,40,0.39,0.00,0,0.0,-8.71,18.73,0.00,0.80,-10.94
50856,14.59,13.76,192,2890,74.90,39.00,6.78,46,0.00,6.09,7.45,40,0.39,0.00,0,0.0,-8.71,18.73,0.00,0.80,-10.94
50933,14.59,13.76,192,2877,74.90,39.00,6.76,46,0.00,6.09,7.84,39,0.39,0.00,0,0.0,-8.56,18.73,0.00,0.80,-10.94
51011,14.70,13.68,192,2877,74.90,39.00,6.75,46,0.00,6.24,7.84,39,0.39,0.00,0,0.0,-8.56,18.88,0.00,0.80,-10.94
51089,14.70,13.76,192,2884,74.90,39.00,6.77,46,0.00,6.24,7.84,39,0.39,0.00,0,0.0,-8.56,19.11,0.00,0.80,-10.94
51167,14.59,13.84,192,2889,74.90,39.00,6.78,46,0.00,6.24,7.84,39,0.39,0.00,0,0.0,-8.56,18.96,0.00,0.80,-10.94
51245,14.59,13.76,192,2882,74.90,39.00,6.76,46,0.00,6.24,7.84,39,0.39,0.00,0,0.0,-8.56,19.04,0.00,0.80,-10.94
51323,14.59,13.76,192,2868,74.90,39.00,6.78,46,0.00,6.24,7.84,39,0.39,0.00,0,0.0,-8.56,18.96,0.00,0.80,-10.94
51400,14.70,13.76,190,2870,74.90,39.00,6.73,47,0.00,6.24,7.84,40,0.39,0.00,0,0.0,-8.56,18.88,0.00,0.80,-10.94
51478,14.59,13.68,190,2869,74.90,39.00,6.73,47,0.00,6.24,7.84,40,0.39,0.00,0,0.0,-8.56,18.81,0.00,0.80,-10.94
51557,14.70,13.68,190,2873,74.90,39.00,6.74,47,0.00,6.24,7.84,40,0.39,0.00,0,0.0,-8.56,18.59,0.00,0.80,-10.94
51635,14.70,13.76,190,2881,74.90,39.00,6.76,47,0.00,6.24,7.84,40,0.40,0.00,0,0.0,-8.56,18.80,0.00,0.80,-10.94
51712,14.81,13.76,190,2874,74.90,39.00,6.74,47,0.00,6.24,7.84,40,0.39,0.00,0,0.0,-8.56,18.59,0.00,0.80,-10.94
51789,14.70,13.68,190,2860,74.90,39.00,6.71,47,0.00,6.24,7.84,40,0.39,0.00,0,0.0,-8.56,18.51,0.00,0.80,-10.94
51867,14.70,13.68,190,2856,74.90,39.00,6.70,47,0.00,6.24,7.45,40,0.39,0.00,0,0.0,-8.56,18.59,0.00,0.80,-10.94
51944,14.70,13.76,190,2859,74.90,39.00,6.71,47,0.00,6.09,7.45,40,0.38,0.00,0,0.0,-8.71,18.28,0.00,0.78,-10.94
52022,14.70,13.76,190,2852,74.90,39.00,6.69,47,0.00,6.09,7.45,40,0.38,0.00,0,0.0,-8.71,18.13,0.00,0.78,-10.94
52100,14.59,13.68,190,2874,74.90,39.00,6.75,47,0.00,6.09,7.45,40,0.38,0.00,0,0.0,-8.71,17.75,0.00,0.78,-10.94
52179,14.70,13.68,190,2868,74.90,39.00,6.73,47,0.00,5.95,7.45,40,0.38,0.00,0,0.0,-8.85,18.05,0.00,0.78,-10.94
52256,14.70,13.68,190,2861,74.90,38.50,6.71,47,0.00,5.95,7.45,40,0.37,0.00,0,0.0,-8.85,17.90,0.00,0.78,-10.94
52333,14.81,13.68,190,2845,74.90,38.50,6.68,47,0.00,5.95,7.45,40,0.37,0.00,0,0.0,-8.85,17.82,0.00,0.78,-10.94
52411,14.70,13.68,190,2848,74.90,38.50,6.68,47,0.00,5.95,7.45,40,0.38,0.00,0,0.0,-8.85,17.82,0.00,0.78,-10.94
52488,14.70,13.76,190,2832,74.90,38.50,6.65,47,0.00,5.95,7.45,40,0.38,0.00,0,0.0,-8.85,17.97,0.00,0.78,-10.94
52565,14.70,13.68,190,2846,74.90,38.50,6.68,47,0.00,5.95,7.45,40,0.38,0.00,0,0.0,-8.85,17.82,0.00,0.78,-10.94
52643,14.59,13.76,190,2848,74.90,38.50,6.68,47,0.00,5.95,7.06,40,0.38,0.00,0,0.0,-8.85,17.67,0.00,0.78,-10.94
52722,14.59,13.68,190,2852,74.90,38.50,6.69,47,0.00,5.95,7.06,40,0.37,0.00,0,0.0,-8.85,17.59,0.00,0.78,-10.94
52798,14.59,13.76,190,2841,74.90,38.50,6.67,47,0.00,5.95,6.67,39,0.36,0.00,0,0.0,-9.00,16.93,0.00,0.76,-10.94
52877,14.59,13.60,190,2848,74.90,38.00,6.08,47,0.00,5.80,6.67,39,0.35,0.00,0,0.0,-9.14,16.79,0.00,0.76,-10.94
52956,14.70,13.68,190,2831,74.90,38.00,6.04,47,0.00,5.66,6.67,39,0.35,0.00,0,0.0,-9.14,16.52,0.00,0.76,-10.94
53031,14.81,13.68,190,2818,74.90,38.00,6.01,47,0.00,5.66,6.27,39,0.34,0.00,0,0.0,-9.14,16.31,0.00,0.76,-10.94
53109,14.81,13.68,190,2827,74.90,37.50,6.03,47,0.00,5.51,6.27,39,0.34,0.00,0,0.0,-9.29,16.05,0.00,0.74,-10.94
53187,14.81,13.68,190,2810,74.90,37.50,5.99,47,0.00,5.51,5.88,39,0.33,0.00,0,0.0,-9.29,15.78,0.00,0.74,-10.94
53264,14.81,13.68,190,2818,74.90,37.50,6.01,47,0.00,5.37,5.88,39,0.33,0.00,0,0.0,-9.43,15.43,0.00,0.74,-10.94
53342,14.81,13.76,190,2826,74.90,37.00,6.03,47,0.00,5.37,5.88,39,0.33,0.00,0,0.0,-9.43,15.56,0.00,0.74,-10.94
53420,14.81,13.76,190,2828,74.90,37.50,6.02,47,0.00,5.37,5.88,39,0.33,0.00,0,0.0,-9.43,15.56,0.00,0.74,-10.94
53497,14.93,13.68,190,2812,74.90,37.00,6.00,47,0.00,5.37,5.88,39,0.33,0.00,0,0.0,-9.43,15.50,0.00,0.74,-10.94
53575,14.70,13.68,190,2820,74.90,37.50,6.02,47,0.00,5.37,5.88,39,0.33,0.00,0,0.0,-9.43,15.56,0.00,0.74,-10.94
53652,14.59,13.68,190,2804,74.90,37.00,5.98,47,0.00,5.37,5.88,39,0.33,0.00,0,0.0,-9.43,15.57,0.00,0.74,-10.94
53730,14.59,13.68,190,2813,74.90,37.50,6.00,47,0.00,5.37,5.88,39,0.33,0.00,0,0.0,-9.43,15.50,0.00,0.74,-10.94
53808,14.59,13.76,190,2796,74.90,38.00,5.95,47,0.00,5.37,6.27,39,0.36,0.00,0,0.0,-9.43,16.38,0.00,0.76,-10.94
53886,14.59,13.76,190,2789,74.90,39.00,5.95,47,0.00,5.66,7.84,39,0.41,0.00,0,0.0,-9.14,18.21,0.00,0.80,-10.94
53963,14.70,13.68,190,2788,74.90,39.00,7.14,47,0.00,6.09,8.24,39,0.45,0.00,0,0.0,-8.71,19.91,0.00,0.82,-10.94
54041,14.24,13.76,190,2786,74.90,38.50,7.73,47,0.00,6.38,9.41,39,0.48,0.00,0,0.0,-7.98,22.50,0.00,0.86,-10.94
54119,13.55,13.68,190,2784,74.90,38.00,7.72,47,0.00,6.82,10.20,39,0.52,0.00,0,0.0,-7.55,24.04,0.00,0.88,-10.94
54196,13.90,13.68,190,2781,74.90,38.00,8.31,47,0.00,7.25,11.37,39,0.57,0.00,0,0.0,-7.11,25.78,0.00,0.90,-10.16
54274,14.47,13.76,190,2784,74.90,36.50,8.91,47,0.00,8.13,11.76,39,0.59,0.00,0,0.0,-6.67,27.02,0.00,0.92,-10.16
54353,14.36,13.68,190,2790,74.90,36.00,9.52,47,0.00,8.42,12.94,39,0.63,0.00,0,0.0,-6.38,28.47,0.00,0.96,-10.16
54430,14.59,13.68,190,2807,74.90,35.50,9.58,47,0.00,8.85,13.33,39,0.66,0.00,0,0.0,-5.95,29.88,0.00,0.98,-10.16
54507,14.70,13.76,190,2797,74.90,35.00,10.14,47,0.00,9.29,14.12,39,0.68,0.00,0,0.0,-5.22,29.28,0.00,1.00,-9.38
54586,14.70,13.76,190,2811,74.90,34.00,10.79,47,0.00,9.58,14.51,39,0.70,0.00,0,0.0,-4.93,32.79,0.00,1.02,-9.38
54662,14.70,13.68,190,2813,74.90,33.50,10.77,47,0.00,9.87,14.90,39,0.72,0.00,0,0.0,-4.79,33.63,0.00,1.02,-9.38
54741,14.81,13.68,190,2818,74.90,33.50,10.82,47,0.00,10.30,14.90,39,0.72,0.00,0,0.0,-4.50,33.51,0.00,1.02,-9.38
54818,14.70,13.68,190,2818,74.90,33.00,10.82,47,0.00,10.45,14.90,39,0.73,0.00,0,0.0,-4.35,34.00,0.00,1.04,-9.38
54896,14.81,13.68,190,2831,74.90,33.00,11.48,47,0.00,10.45,14.90,39,0.74,0.00,0,0.0,-4.21,34.35,0.00,1.04,-8.59
54973,14.93,13.68,190,2812,74.90,33.00,11.40,47,0.00,10.59,14.90,39,0.74,0.00,0,0.0,-4.21,34.71,0.00,1.04,-8.59
55050,15.04,13.68,190,2821,74.90,33.00,11.44,47,0.00,10.59,14.90,39,0.74,0.00,0,0.0,-4.06,34.60,0.00,1.04,-8.59
55129,14.81,13.68,190,2829,74.90,33.00,11.47,47,0.00,10.74,14.90,39,0.73,0.00,0,0.0,-4.06,34.95,0.00,1.04,-8.59
55206,14.70,13.68,190,2834,74.90,33.00,11.49,47,0.00,10.74,14.90,39,0.73,0.00,0,0.0,-4.06,34.83,0.00,1.02,-8.59
55284,14.70,13.68,190,2847,74.90,33.00,11.54,47,0.00,10.74,14.90,39,0.73,0.00,0,0.0,-4.06,34.60,0.00,1.02,-8.59
55361,14.81,13.68,190,2859,74.90,33.00,11.59,47,0.00,10.74,14.51,39,0.72,0.00,0,0.0,-4.06,34.23,0.00,1.02,-6.25
55439,14.81,13.68,190,2849,74.90,33.50,11.55,47,0.00,10.74,13.73,39,0.68,0.00,0,0.0,-4.35,32.79,0.00,0.98,-6.25
55517,14.81,13.68,190,2846,74.90,35.00,11.62,47,0.00,10.45,12.94,39,0.66,0.00,0,0.0,-4.64,31.73,0.00,0.96,-6.25
55595,14.47,13.68,190,2858,74.90,35.50,10.37,47,0.00,9.87,12.16,39,0.64,0.00,0,0.0,-4.93,29.55,0.00,0.94,-6.25
55672,14.47,13.68,190,2862,74.90,35.50,10.38,47,0.00,9.43,11.37,39,0.61,0.00,0,0.0,-5.37,29.00,0.00,0.92,-6.25
55751,14.13,13.68,190,2859,74.90,36.50,9.76,47,0.00,9.14,10.98,39,0.55,0.00,0,0.0,-6.09,26.51,0.00,0.90,-6.25
55827,14.24,13.68,190,2880,74.90,38.00,8.60,47,0.00,8.71,10.20,39,0.53,0.00,0,0.0,-6.24,25.37,0.00,0.88,-6.25
55906,14.01,13.60,190,2883,74.90,38.00,8.56,47,0.00,8.56,9.80,39,0.52,0.00,0,0.0,-6.67,24.60,0.00,0.86,-6.25
55984,14.70,13.68,190,2873,74.90,38.00,8.77,47,0.00,7.98,9.41,39,0.50,0.00,0,0.0,-6.82,23.55,0.00,0.84,-6.25
56061,14.81,13.68,190,2868,74.90,38.50,8.57,47,0.00,7.69,9.02,39,0.47,0.00,0,0.0,-7.11,22.79,0.00,0.84,-6.25
56139,14.36,13.76,190,2861,74.90,38.50,7.94,47,0.00,7.40,8.63,39,0.45,0.00,0,0.0,-7.55,21.89,0.00,0.82,-6.25
56216,14.47,13.68,190,2867,74.90,39.00,7.34,47,0.00,7.25,8.63,39,0.44,0.00,0,0.0,-7.69,21.19,0.00,0.82,-6.25
56294,14.70,13.68,190,2861,74.90,39.00,7.32,47,0.00,7.11,8.63,39,0.44,0.00,0,0.0,-7.69,20.94,0.00,0.82,-7.03
56371,14.93,13.76,190,2869,74.90,39.00,7.34,47,0.00,6.82,8.24,39,0.42,0.00,0,0.0,-7.98,20.25,0.00,0.80,-7.03
56449,14.70,13.68,190,2877,74.90,39.00,7.36,47,0.00,6.53,6.67,39,0.37,0.00,0,0.0,-8.27,18.51,0.00,0.76,-7.03
56527,14.59,13.76,190,2847,74.90,38.00,6.07,47,0.00,6.09,6.27,39,0.35,0.00,0,0.0,-8.71,16.73,0.00,0.74,-7.03
56604,14.59,13.68,190,2866,74.90,38.00,6.11,47,0.00,5.95,5.88,39,0.33,0.00,0,0.0,-9.14,15.70,0.00,0.74,-7.81
56682,15.04,13.68,190,2856,74.90,37.50,6.09,47,0.00,5.66,5.88,39,0.32,0.00,0,0.0,-9.14,15.23,0.00,0.74,-7.81
56759,15.27,13.68,190,2866,74.90,37.00,6.08,47,0.00,5.66,5.88,39,0.33,0.00,0,0.0,-9.29,15.29,0.00,0.74,-7.81
56838,15.39,13.68,190,2847,74.90,37.50,6.07,47,0.00,5.37,5.88,39,0.33,0.00,0,0.0,-9.43,15.36,0.00,0.74,-7.81
56915,15.16,13.68,190,2868,74.90,37.00,6.12,46,0.00,5.37,5.88,39,0.32,0.00,0,0.0,-9.43,15.23,0.00,0.74,-7.81
56993,14.81,13.68,190,2846,74.90,37.00,6.07,46,0.00,5.37,5.88,39,0.32,0.00,0,0.0,-9.43,15.16,0.00,0.74,-8.59
57071,14.59,13.68,190,2852,74.90,37.00,6.09,46,0.00,5.37,5.49,39,0.32,0.00,0,0.0,-9.43,15.30,0.00,0.72,-8.59
57149,14.59,13.68,190,2828,74.90,37.00,6.05,46,0.00,5.37,5.49,39,0.32,0.00,0,0.0,-9.43,15.16,0.00,0.72,-8.59
57227,14.70,13.76,190,2835,74.90,36.50,6.05,46,0.00,5.22,5.49,39,0.32,0.00,0,0.0,-9.58,14.78,0.00,0.72,-8.59
57303,14.70,13.68,190,2816,74.90,36.50,6.01,46,0.00,5.22,5.49,39,0.32,0.00,0,0.0,-9.58,14.96,0.00,0.72,-8.59
57381,14.70,13.68,190,2830,74.90,36.50,6.04,46,0.00,5.22,5.49,39,0.31,0.00,0,0.0,-9.58,14.61,0.00,0.72,-10.94
57458,14.59,13.76,190,2828,74.90,36.50,5.43,46,0.00,5.22,5.49,39,0.32,0.00,0,0.0,-9.58,14.90,0.00,0.72,-10.94
57535,14.59,13.68,190,2822,74.90,36.50,5.42,46,0.00,5.22,5.49,39,0.32,0.00,0,0.0,-9.72,14.84,0.00,0.72,-10.94
57614,14.93,13.76,190,2810,74.90,36.50,5.52,46,0.00,5.08,5.49,39,0.32,0.00,0,0.0,-9.72,14.84,0.00,0.72,-10.94
57691,14.93,13.76,190,2828,74.90,36.50,5.43,46,0.00,5.08,5.49,39,0.31,0.00,0,0.0,-9.72,14.78,0.00,0.72,-10.94
57770,14.81,13.68,190,2808,74.90,36.50,5.39,46,0.00,5.08,5.49,39,0.31,0.00,0,0.0,-9.72,14.61,0.00,0.72,-10.94
57846,14.70,13.68,190,2812,74.90,36.50,5.40,46,0.00,5.08,4.31,39,0.30,0.00,0,0.0,-9.87,12.90,0.00,0.68,-10.94
57924,14.70,13.76,190,2806,74.90,36.50,5.39,46,0.00,4.93,3.14,39,0.27,0.00,0,0.0,-10.16,11.71,0.00,0.64,-10.94
58003,14.70,13.76,190,2774,74.90,35.00,5.33,46,0.00,4.64,1.96,39,0.24,0.00,0,0.0,-10.45,10.33,0.00,0.60,-10.94
58080,14.01,13.76,190,2770,74.90,34.00,4.73,46,0.00,4.06,1.57,39,0.21,0.00,0,0.0,-10.74,9.83,0.00,0.60,-10.94
58158,13.78,13.76,190,2752,74.90,34.00,4.11,46,0.00,3.92,1.57,39,0.21,0.00,0,0.0,-10.88,9.56,0.00,0.60,-10.94
58235,13.90,13.76,190,2714,74.90,34.00,4.05,46,0.00,3.77,1.18,39,0.20,0.00,0,0.0,-11.17,9.31,0.00,0.60,-10.94
58314,14.47,13.76,190,2790,74.90,34.00,4.17,46,0.00,3.63,1.18,39,0.20,0.00,0,0.0,-11.17,9.13,0.00,0.58,-10.94
58392,15.04,13.76,190,2736,74.90,32.50,4.14,46,0.00,3.63,0.78,39,0.19,0.00,0,0.0,-11.17,8.86,0.00,0.58,-10.94
58468,15.62,13.76,190,2717,74.90,30.50,0.00,46,0.00,3.48,0.39,39,0.18,0.00,0,0.0,-11.32,8.47,0.00,0.56,-10.94
58545,16.88,13.76,190,2766,74.90,28.00,0.00,46,0.00,3.48,0.39,39,0.19,0.00,0,0.0,-11.32,8.47,0.00,0.56,-10.94
58624,17.57,13.76,190,2704,74.90,26.00,0.00,46,0.00,3.48,0.39,39,0.18,0.00,0,0.0,-11.32,8.35,0.00,0.56,-10.94
58700,18.83,13.76,190,2726,74.90,23.50,0.00,46,0.00,3.48,0.39,39,0.18,0.00,0,0.0,-11.17,8.23,0.00,0.56,-10.94
58779,22.39,13.76,190,2720,74.90,21.50,0.00,46,0.00,3.63,0.39,39,0.18,0.00,0,0.0,-11.17,8.31,0.00,0.56,-10.94
58856,25.27,13.76,190,2717,74.90,17.50,0.00,46,0.00,3.63,0.39,39,0.19,0.00,0,0.0,-11.17,8.27,0.00,0.56,-10.94
58934,25.38,13.76,190,2670,74.90,16.50,0.00,46,0.00,3.63,0.39,38,0.18,0.00,0,0.0,-11.17,8.23,0.00,0.56,-10.94
59012,25.38,13.76,190,2706,74.90,16.50,0.00,46,0.00,3.63,0.39,38,0.18,0.00,0,0.0,-11.17,8.14,0.00,0.56,-10.94
59090,25.15,13.76,190,2681,74.90,16.50,0.00,46,0.00,3.63,0.39,38,0.18,0.00,0,0.0,-11.17,8.11,0.00,0.56,-10.94
59167,23.77,13.76,190,2678,74.90,16.50,0.00,46,0.00,3.63,0.39,38,0.18,0.00,0,0.0,-11.17,8.23,0.00,0.56,-10.94
59244,23.77,13.68,190,2656,74.90,16.50,0.00,46,0.00,3.63,0.39,38,0.18,0.00,0,0.0,-11.17,8.06,0.00,0.56,-10.94
59322,24.00,13.68,190,2666,74.90,16.50,0.00,46,0.00,3.63,0.39,38,0.18,0.00,0,0.0,-11.17,8.06,0.00,0.56,-10.94
59399,23.66,13.76,190,2630,74.90,16.50,0.00,46,0.00,3.63,0.39,37,0.18,0.00,0,0.0,-11.17,8.06,0.00,0.56,-10.94
59477,23.89,13.76,190,2635,74.90,16.50,0.00,46,0.00,3.63,0.39,37,0.18,0.00,0,0.0,-11.17,8.02,0.00,0.56,-10.94
59555,23.77,13.68,190,2618,74.90,16.50,0.00,46,0.00,3.63,0.39,37,0.18,0.00,0,0.0,-11.17,7.94,0.00,0.56,-10.94
59633,23.66,13.68,190,2618,74.90,16.50,0.00,46,0.00,3.63,0.39,37,0.18,0.00,0,0.0,-11.17,7.98,0.00,0.56,-10.94
59711,23.77,13.76,190,2614,74.90,16.50,0.00,46,0.00,3.63,0.39,37,0.18,0.00,0,0.0,-11.17,7.89,0.00,0.56,-10.94
59788,23.77,13.68,190,2608,74.90,16.50,0.00,46,0.00,3.63,0.39,37,0.18,0.00,0,0.0,-11.17,7.82,0.00,0.56,-10.94
59866,23.66,13.76,190,2588,74.90,16.50,0.00,46,0.00,3.63,0.39,37,0.18,0.00,0,0.0,-11.17,7.89,0.00,0.56,-10.94
59944,24.12,13.68,190,2589,74.90,16.50,0.00,46,0.00,3.63,0.39,37,0.18,0.00,0,0.0,-11.17,7.90,0.00,0.56,-10.94
60021,23.77,13.76,190,2571,74.90,16.50,0.00,46,0.00,3.63,0.39,37,0.18,0.00,0,0.0,-11.17,7.86,0.00,0.56,-10.94
60099,23.89,13.76,190,2573,74.90,16.50,0.00,46,0.00,3.63,0.39,37,0.19,0.00,0,0.0,-11.17,7.90,0.00,0.56,-10.94
