Time (msec),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Load*  (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Knock Correction Advance (degrees),Knock Count (Combined) (Knock Events),Manifold Absolute Pressure (psi),Manifold Relative Pressure (psi),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Throttle Opening Angle (%),Throttle Sensor Voltage (V),Volumetric Efficiency* (Load Multiplier)
192057,-14.06,14.59,13.60,178,0.38,902,0.00,13.50,1.92,113,0.00,0,6.24,-8.42,5.74,1.44,0.00,0.00,0.54,67.9718
192131,-14.06,14.70,13.60,178,0.38,901,0.00,14.00,1.92,113,0.00,0,6.24,-8.42,5.77,1.44,0.00,0.00,0.54,67.9565
192206,-14.06,14.81,13.68,178,0.38,904,0.00,13.50,1.93,113,0.00,0,6.24,-8.42,5.77,1.44,0.00,0.00,0.54,68.0267
192282,-14.06,14.70,13.52,178,0.38,904,0.00,13.00,1.93,113,0.00,0,6.24,-8.42,5.71,1.44,0.00,0.00,0.54,67.9901
192357,-14.06,14.81,13.68,178,0.37,915,0.00,12.00,1.94,113,0.00,0,6.24,-8.42,5.71,1.44,0.00,0.00,0.54,68.0786
192433,-14.06,14.59,13.52,178,0.37,913,0.00,12.50,1.95,113,0.00,0,6.24,-8.42,5.67,1.44,0.00,0.00,0.54,68.1671
192508,-14.06,14.70,13.68,180,0.38,902,0.00,13.50,1.92,113,0.00,0,6.24,-8.42,5.67,1.44,0.00,0.00,0.54,67.9443
192583,-14.06,14.59,13.68,180,0.38,902,0.00,14.00,1.93,113,0.00,0,6.24,-8.42,5.67,1.44,0.00,0.00,0.54,67.8986
192659,-14.06,14.70,13.60,180,0.39,887,0.00,15.50,1.89,113,0.00,0,6.24,-8.42,5.74,1.44,0.00,0.00,0.54,67.8772
192734,-14.06,14.70,13.68,180,0.38,893,0.00,14.50,1.91,113,0.00,0,6.24,-8.42,5.74,1.46,0.00,0.00,0.54,67.9535
192809,-14.06,14.81,13.68,180,0.38,840,0.00,13.00,2.10,113,0.00,0,6.24,-8.42,5.77,1.46,0.00,0.00,0.54,68.0115
192884,-14.06,14.81,13.68,180,0.38,899,0.00,14.00,1.93,113,0.00,0,6.24,-8.42,5.77,1.46,0.00,0.00,0.54,68.7469
192959,-14.06,14.93,13.68,180,0.38,901,0.00,13.50,1.92,113,0.00,0,6.24,-8.42,5.74,1.46,0.00,0.00,0.54,68.0237
193035,-14.06,14.81,13.60,180,0.38,898,0.00,14.00,1.92,113,0.00,0,6.24,-8.42,5.74,1.46,0.00,0.00,0.54,67.9596
193110,-14.06,14.81,13.68,180,0.38,905,0.00,13.00,1.93,113,0.00,0,6.24,-8.42,5.71,1.46,0.00,0.00,0.54,68.0420
193185,-14.06,14.81,13.68,180,0.37,906,0.00,13.00,1.93,113,0.00,0,6.24,-8.42,5.77,1.46,0.00,0.00,0.54,68.1519
193261,-14.06,14.70,13.68,180,0.37,912,0.00,13.00,1.95,113,0.00,0,6.24,-8.42,5.67,1.46,0.00,0.00,0.54,68.1488
193335,-14.06,14.81,13.60,180,0.38,906,0.00,13.00,1.94,113,0.00,0,6.24,-8.42,5.74,1.46,0.00,0.00,0.54,68.0817
193411,-14.06,14.70,13.68,180,0.38,899,0.00,14.00,1.93,113,0.00,0,6.24,-8.42,5.71,1.46,0.00,0.00,0.54,68.0725
193486,-14.06,14.81,13.60,180,0.38,906,0.00,13.50,1.93,113,0.00,0,6.24,-8.42,5.67,1.46,0.00,0.00,0.54,68.0145
193562,-14.06,14.81,13.60,180,0.38,899,0.00,14.00,1.92,113,0.00,0,6.24,-8.42,5.71,1.46,0.00,0.00,0.54,67.8986
193637,-14.06,14.81,13.68,180,0.38,902,0.00,14.00,1.92,113,0.00,0,6.24,-8.42,5.71,1.46,0.00,0.00,0.54,67.9718
193712,-14.06,14.81,13.68,180,0.38,900,0.00,14.00,1.92,113,0.00,0,6.24,-8.42,5.74,1.46,0.00,0.00,0.54,67.2150
193787,-14.06,14.81,13.68,180,0.38,906,0.00,14.00,1.93,113,0.00,0,6.24,-8.42,5.74,1.46,0.00,0.00,0.54,68.1152
193862,-14.06,14.93,13.60,180,0.38,905,0.00,13.50,1.92,113,0.00,0,6.24,-8.42,5.74,1.46,0.00,0.00,0.54,68.0542
193938,-14.06,14.81,13.68,180,0.38,904,0.00,13.50,1.93,113,0.00,0,6.24,-8.42,5.74,1.46,0.00,0.00,0.54,68.0573
194013,-14.06,14.81,13.68,180,0.38,906,0.00,13.00,1.93,113,0.00,0,6.24,-8.42,5.71,1.46,0.00,0.00,0.54,68.0206
194088,-14.06,14.81,13.68,180,0.38,899,0.00,14.00,1.92,113,0.00,0,6.24,-8.42,5.74,1.46,0.00,0.00,0.54,67.9352
194164,-14.06,14.81,13.68,180,0.38,904,0.00,13.50,1.93,113,0.00,0,6.24,-8.42,5.74,1.46,0.00,0.00,0.54,67.9901
194239,-14.06,14.81,13.68,180,0.38,898,0.00,14.00,1.92,113,0.00,0,6.24,-8.42,5.74,1.46,0.00,0.00,0.54,67.9535
194314,-14.06,14.81,13.68,180,0.38,907,0.00,13.00,1.93,113,0.00,0,6.24,-8.42,5.74,1.46,0.00,0.00,0.54,68.1427
194389,-14.06,14.81,13.68,180,0.38,910,0.00,13.00,1.94,113,0.00,0,6.24,-8.42,5.71,1.44,0.00,0.00,0.54,68.0237
194465,-14.06,14.70,13.68,180,0.37,899,0.00,14.00,1.92,113,0.00,0,6.24,-8.42,5.67,1.44,0.00,0.00,0.54,68.0359
194540,-14.06,14.81,13.60,180,0.38,904,0.00,13.50,1.93,113,0.00,0,6.24,-8.42,5.67,1.44,0.00,0.00,0.54,67.9993
194615,-14.06,14.81,13.68,180,0.38,902,0.00,14.00,1.93,113,0.00,0,6.24,-8.42,5.74,1.44,0.00,0.00,0.54,67.9749
194691,-14.06,14.81,13.68,180,0.38,906,0.00,13.50,1.93,113,0.00,0,6.24,-8.42,5.67,1.44,0.00,0.00,0.54,68.0145
194766,-14.06,14.81,13.68,180,0.38,903,0.00,13.00,1.93,113,0.00,0,6.24,-8.42,5.74,1.44,0.00,0.00,0.54,67.9474
194840,-14.06,14.81,13.68,180,0.38,905,0.00,13.50,1.94,113,0.00,0,6.24,-8.42,5.74,1.44,0.00,0.00,0.54,68.0634
194916,-14.06,14.93,13.68,180,0.37,911,0.00,13.00,1.93,113,0.00,0,6.24,-8.42,5.71,1.44,0.00,0.00,0.54,68.0908
194992,-14.06,14.81,13.68,180,0.37,902,0.00,14.00,1.92,113,0.00,0,6.24,-8.42,5.65,1.44,0.00,0.00,0.54,68.0847
195067,-14.06,14.93,13.68,180,0.37,907,0.00,13.50,1.94,113,0.00,0,6.09,-8.56,5.67,1.44,0.00,0.00,0.54,67.9993
195142,-14.06,14.93,13.60,180,0.38,902,0.00,14.00,1.92,113,0.00,0,6.09,-8.56,5.61,1.44,0.00,0.00,0.54,67.9016
195218,-14.06,14.81,13.68,180,0.38,903,0.00,14.00,1.93,115,0.00,0,6.09,-8.56,5.65,1.44,0.00,0.00,0.54,67.8833
195293,-14.06,14.93,13.60,180,0.38,892,0.00,14.00,1.90,115,0.00,0,6.24,-8.56,5.65,1.44,0.00,0.00,0.54,67.7246
195368,-14.06,14.81,13.60,180,0.38,896,0.00,13.00,1.92,115,0.00,0,6.24,-8.42,5.71,1.44,0.00,0.00,0.54,67.2150
195444,-14.06,14.93,13.60,180,0.38,902,0.00,13.50,1.91,115,0.00,0,6.09,-8.42,5.74,1.44,0.00,0.00,0.54,67.9474
195519,-14.06,14.93,13.52,180,0.38,901,0.00,14.00,1.92,115,0.00,0,6.09,-8.56,5.67,1.44,0.00,0.00,0.54,67.8925
195594,-14.06,14.93,13.60,180,0.38,902,0.00,13.50,1.92,115,0.00,0,6.09,-8.56,5.65,1.44,0.00,0.00,0.54,67.9108
195669,-14.06,14.93,13.68,180,0.38,908,0.00,13.00,1.94,115,0.00,0,6.24,-8.42,5.67,1.44,0.00,0.00,0.54,68.6554
195745,-14.06,14.81,13.60,180,0.38,906,0.00,13.00,1.93,115,0.00,0,6.24,-8.42,5.67,1.46,0.00,0.00,0.54,67.9840
195820,-14.06,14.93,13.68,180,0.38,904,0.00,13.00,1.93,115,0.00,0,6.09,-8.42,5.67,1.46,0.00,0.00,0.54,67.8650
195895,-14.06,14.70,13.60,180,0.38,904,0.00,13.50,1.93,115,0.00,0,6.24,-8.56,5.67,1.46,0.00,0.00,0.54,67.9321
195971,-14.06,14.70,13.68,180,0.38,907,0.00,13.00,1.93,115,0.00,0,6.24,-8.42,5.67,1.46,0.00,0.00,0.54,67.2089
196046,-14.06,14.59,13.68,180,0.38,904,0.00,13.50,1.93,115,0.00,0,6.24,-8.42,5.67,1.46,0.00,0.00,0.54,67.9596
196122,-14.06,14.59,13.68,180,0.38,898,0.00,14.00,1.92,115,0.00,0,6.09,-8.56,5.67,1.46,0.00,0.00,0.54,67.8589
196196,-14.06,14.81,13.68,180,0.38,901,0.00,13.50,1.92,115,0.00,0,6.24,-8.42,5.71,1.46,0.00,0.00,0.54,67.8223
196272,-14.06,14.70,13.60,180,0.38,900,0.00,13.00,1.92,115,0.00,0,6.24,-8.42,5.67,1.46,0.00,0.00,0.54,67.9565
196347,-14.06,14.93,13.68,180,0.38,916,0.00,12.00,1.94,115,0.00,0,6.24,-8.42,5.71,1.46,0.00,0.00,0.54,67.9810
196423,-14.06,14.81,13.60,180,0.37,917,0.00,12.00,1.95,115,0.00,0,6.09,-8.42,5.71,1.46,0.00,0.00,0.54,68.0969
196497,-14.06,14.93,13.68,180,0.37,918,0.00,12.00,1.96,115,0.00,0,6.09,-8.56,5.67,1.50,0.00,0.78,0.56,68.0908
196573,-14.06,14.81,13.68,180,0.43,910,0.00,14.00,2.52,115,0.00,0,6.24,-8.42,5.77,1.54,0.00,1.57,0.60,68.0328
196650,-14.06,14.70,13.60,180,0.47,912,0.00,15.00,2.53,115,0.00,0,6.53,-8.13,6.54,1.58,0.00,1.96,0.62,68.3899
196725,-14.06,14.81,13.68,180,0.50,946,0.00,16.00,2.82,115,0.00,0,6.82,-7.84,7.81,1.62,0.00,2.35,0.62,69.0979
196799,-14.06,14.81,13.68,180,0.49,1000,0.00,19.50,2.77,115,0.00,0,7.25,-7.55,8.22,1.64,0.00,3.14,0.64,70.8862
196874,-12.50,14.59,13.68,180,0.50,1062,0.00,22.00,2.97,115,0.00,0,7.40,-7.40,8.86,1.72,0.00,4.31,0.68,72.3389
196950,-12.50,14.47,13.60,180,0.53,1208,0.00,25.00,3.12,115,0.00,0,7.69,-7.25,9.61,1.76,0.00,4.71,0.70,73.5809
197025,-12.50,13.44,13.68,180,0.52,1270,0.00,26.00,3.52,115,0.00,0,7.98,-6.96,10.53,1.78,0.00,5.10,0.70,74.7284
197101,-12.50,13.78,13.68,180,0.52,1313,0.00,26.00,3.64,115,0.00,0,7.98,-6.67,11.04,1.80,0.00,5.49,0.72,75.2045
197176,-12.50,14.70,13.60,180,0.52,1358,0.00,27.00,3.77,115,0.00,0,7.98,-6.67,11.38,1.82,0.00,5.49,0.72,75.5920
197251,-12.50,15.04,13.68,180,0.52,1379,0.00,27.00,4.12,115,0.00,0,7.98,-6.67,12.09,1.84,0.00,5.49,0.72,75.8606
197326,-12.50,15.50,13.60,180,0.53,1404,0.00,27.00,4.19,115,0.00,0,8.13,-6.67,12.35,1.84,0.00,5.88,0.74,75.9460
197401,-12.50,15.85,13.68,180,0.55,1396,0.00,27.00,4.18,115,0.00,0,8.13,-6.53,12.52,1.86,0.00,5.88,0.74,75.9796
197477,-12.50,15.62,13.68,180,0.57,1389,0.00,27.00,4.47,115,0.00,0,8.27,-6.53,12.90,1.86,0.00,6.27,0.74,76.0986
197552,-12.50,15.16,13.68,180,0.58,1357,0.00,26.50,4.34,115,0.00,0,8.42,-6.38,13.18,1.86,0.00,6.27,0.74,76.2726
197627,-12.50,14.93,13.68,180,0.61,1339,0.00,26.00,4.28,115,0.00,0,8.56,-6.09,13.30,1.88,0.00,6.27,0.76,76.3245
197702,-12.50,14.59,13.68,180,0.63,1302,0.00,25.50,4.44,115,0.00,0,8.56,-6.09,13.60,1.88,0.00,6.67,0.76,76.1444
197779,-12.50,14.59,13.68,180,0.66,1246,0.00,23.50,4.52,115,0.00,0,9.29,-5.80,13.67,1.90,0.00,6.67,0.76,76.2848
197853,-12.50,14.59,13.68,180,0.70,1153,0.00,22.50,4.59,115,0.00,0,9.58,-5.37,13.67,1.90,0.00,6.67,0.76,76.1169
197928,-12.50,14.47,13.68,180,0.75,1074,0.00,19.00,4.67,115,0.00,0,10.01,-5.08,13.79,1.90,0.00,6.67,0.76,76.0284
198004,-12.50,14.01,13.68,180,0.79,1033,0.00,16.50,4.41,115,0.00,0,10.45,-4.64,13.91,1.90,0.00,7.06,0.78,75.9705
198079,-12.50,14.36,13.68,180,0.84,993,0.00,14.50,4.24,115,0.00,0,10.74,-3.92,14.02,1.90,0.00,7.45,0.78,75.9613
198154,-12.50,14.01,13.76,180,0.86,953,0.00,13.00,4.27,115,0.00,0,11.17,-3.48,13.91,1.90,0.00,7.84,0.80,76.1230
198229,-12.50,13.09,13.76,180,0.93,920,0.00,11.00,4.12,115,0.00,0,11.61,-3.05,14.02,1.92,0.00,8.24,0.82,75.8423
198305,-11.72,13.78,13.68,180,0.95,890,0.00,9.00,4.36,115,0.00,0,12.48,-2.61,14.27,1.92,0.00,8.63,0.82,76.9318
198380,-10.94,13.32,13.76,180,0.96,866,0.00,9.00,4.10,115,0.00,0,12.77,-2.18,14.09,1.90,0.00,9.02,0.84,77.4597
198455,-10.94,14.01,13.52,180,0.94,850,0.00,9.00,4.06,115,0.00,0,13.06,-1.89,13.85,1.88,0.00,9.41,0.84,77.8687
198531,-10.94,13.67,13.52,180,0.94,848,0.00,9.50,3.80,115,0.00,0,13.20,-1.60,13.43,1.86,0.00,9.41,0.84,78.0975
198607,-10.16,14.13,13.68,180,0.90,848,0.00,10.00,3.80,115,0.00,0,13.20,-1.45,13.08,1.84,0.00,9.41,0.86,78.4760
198682,-10.16,14.47,13.68,180,0.87,869,0.00,10.50,3.89,115,0.00,0,13.35,-1.31,12.85,1.84,0.00,9.80,0.86,78.1677
198757,-10.16,14.36,13.76,180,0.87,891,0.00,11.50,3.99,115,0.00,0,13.35,-1.31,12.90,1.86,0.00,9.80,0.86,79.1779
198832,-10.16,14.70,13.68,180,0.86,919,0.00,13.00,4.12,115,0.00,0,13.20,-1.45,13.13,1.88,0.00,10.20,0.88,79.6021
198907,-9.38,14.93,13.76,180,0.85,900,0.00,15.50,4.28,115,0.00,0,13.20,-1.45,13.61,1.90,0.00,10.59,0.88,80.4291
198983,-9.38,15.62,13.60,180,0.83,1064,0.00,16.00,4.77,115,0.00,0,13.06,-1.45,14.27,1.96,0.00,10.59,0.88,81.0638
199058,-9.38,15.50,13.60,180,0.83,1103,0.00,16.50,4.94,115,0.00,0,12.91,-1.74,14.84,1.96,0.00,10.98,0.90,81.2500
199133,-8.59,15.73,13.68,180,0.83,1149,0.00,17.50,5.15,115,0.00,0,12.91,-1.74,15.26,2.00,0.00,10.98,0.90,81.6345
199209,-8.59,15.39,13.60,180,0.84,1195,0.00,18.00,5.35,115,0.00,0,12.77,-1.89,16.77,2.00,0.00,11.37,0.92,82.0984
199284,-8.59,15.62,13.68,180,0.84,1239,0.00,19.00,5.55,115,0.00,0,12.77,-1.89,17.26,2.04,0.00,12.16,0.94,82.8583
199359,-7.81,15.27,13.60,180,0.86,1325,0.00,18.50,6.12,115,0.00,0,12.77,-1.89,18.62,2.10,0.00,12.55,0.94,83.3557
199435,-7.81,14.81,13.68,180,0.87,1393,0.00,19.50,6.22,115,0.00,0,12.77,-1.89,19.47,2.12,0.00,12.94,0.96,84.0240
199510,-7.81,15.04,13.60,180,0.86,1442,0.00,20.00,6.77,115,0.00,0,12.77,-1.89,19.95,2.14,0.00,13.33,0.98,84.8694
199585,-7.81,14.81,13.60,180,0.88,1486,0.00,20.00,7.29,115,0.00,0,12.77,-1.89,20.89,2.18,0.00,14.12,1.00,85.5682
199661,-7.03,14.59,13.68,180,0.88,1548,0.00,21.00,7.27,115,0.00,0,12.91,-1.74,21.89,2.20,0.00,14.51,1.02,86.5662
199736,-7.03,14.59,13.60,180,0.89,1594,0.00,20.50,7.82,115,0.00,0,12.91,-1.74,23.74,2.22,0.00,14.90,1.02,87.4573
199811,-7.03,14.59,13.68,180,0.89,1646,0.00,21.50,7.73,115,0.00,0,12.91,-1.74,24.60,2.24,0.00,14.90,1.04,87.8021
199887,-7.03,14.70,13.60,180,0.90,1681,0.00,22.50,8.31,115,0.00,0,12.91,-1.74,25.18,2.28,0.00,15.29,1.04,88.1042
199961,-7.03,14.59,13.68,180,0.89,1808,0.00,23.50,8.19,115,0.00,0,12.77,-1.74,25.99,2.28,0.00,15.29,1.04,88.4338
200037,-7.03,14.47,13.68,180,0.88,1862,0.00,24.00,8.74,115,0.00,0,12.77,-1.89,26.62,2.30,0.00,15.29,1.04,88.7238
200112,-7.03,14.59,13.60,180,0.88,1909,0.00,25.00,8.96,115,0.00,0,12.62,-2.03,27.23,2.32,0.00,15.29,1.04,89.0320
200188,-6.25,14.70,13.68,180,0.87,1958,0.00,26.00,9.19,115,0.00,0,12.62,-2.03,27.66,2.32,0.00,15.69,1.04,89.3158
200263,-6.25,14.70,13.60,180,0.86,2004,0.00,26.00,9.40,115,0.00,0,12.48,-2.18,28.81,2.34,0.00,15.29,1.04,89.6515
200338,-6.25,14.70,13.60,180,0.84,2051,0.00,27.00,9.19,115,0.00,0,12.48,-2.18,29.03,2.34,0.00,15.29,1.04,89.8193
200413,-3.91,14.70,13.60,180,0.83,2151,0.00,27.00,9.47,115,0.00,0,12.33,-2.18,29.24,2.36,0.00,15.69,1.04,89.8865
200489,-3.91,14.70,13.68,180,0.81,2202,0.00,27.50,9.64,115,0.00,0,12.33,-2.32,29.77,2.36,0.00,15.29,1.04,90.0543
200564,-3.91,14.81,13.68,180,0.80,2270,0.00,28.00,10.17,115,0.00,0,12.19,-2.47,29.99,2.38,0.00,15.29,1.04,90.1489
200639,-3.91,14.70,13.60,180,0.80,2296,0.00,28.00,10.28,115,0.00,0,12.04,-2.61,29.99,2.40,0.00,15.69,1.04,89.9933
200714,-3.91,14.70,13.68,180,0.79,2338,0.00,28.50,10.47,115,0.00,0,12.04,-2.61,31.09,2.40,0.00,15.29,1.04,90.0543
200790,-3.91,14.70,13.60,180,0.80,2400,0.00,28.50,10.75,115,0.00,0,11.75,-2.76,31.30,2.40,0.00,15.29,1.04,90.1947
200866,-3.91,14.70,13.68,180,0.79,2441,0.00,29.00,10.95,115,0.00,0,11.75,-2.90,32.07,2.42,0.00,15.69,1.04,90.0848
200941,-3.91,14.59,13.60,180,0.79,2538,0.00,28.50,10.69,115,0.00,0,11.61,-2.90,32.67,2.44,0.00,15.29,1.04,89.7888
201016,-3.91,14.59,13.68,180,0.78,2560,0.00,29.00,10.92,115,0.00,0,11.46,-3.05,33.28,2.44,0.00,15.29,1.04,89.6973
201092,-3.91,14.70,13.68,180,0.79,2621,0.00,29.00,11.18,115,0.00,0,11.46,-3.19,33.51,2.46,0.00,15.29,1.04,89.6545
201167,-3.91,14.59,13.68,180,0.78,2672,0.00,29.00,11.40,115,0.00,0,11.32,-3.34,34.35,2.46,0.00,15.29,1.04,89.5416
201243,-3.91,14.59,13.68,180,0.77,2717,0.00,29.50,11.59,115,0.00,0,11.32,-3.34,34.96,2.48,0.00,15.69,1.04,89.5599
201319,-3.91,14.70,13.68,180,0.77,2747,0.00,29.00,11.72,115,0.00,0,11.17,-3.48,35.44,2.48,0.00,15.29,1.04,89.5233
201393,-3.91,14.70,13.68,180,0.77,2780,0.00,29.50,11.91,115,0.00,0,11.03,-3.48,36.16,2.50,0.00,15.69,1.04,89.3707
201469,-3.91,14.70,13.68,180,0.76,2892,0.00,29.50,12.13,115,0.00,0,11.03,-3.63,36.40,2.50,0.00,15.29,1.04,89.1418
201545,-3.91,14.59,13.60,180,0.75,2943,0.00,29.50,12.56,115,0.00,0,11.03,-3.63,36.88,2.50,0.00,15.29,1.04,88.8641
201619,-3.91,14.59,13.60,180,0.75,2976,0.00,30.00,12.06,115,0.00,0,10.88,-3.77,36.88,2.52,0.00,15.29,1.04,88.7085
201694,-4.69,14.47,13.68,180,0.74,3004,0.00,30.00,12.18,115,0.00,0,10.88,-3.77,36.88,2.52,0.00,15.29,1.04,88.4674
201770,-4.69,14.59,13.68,180,0.73,3054,0.00,30.50,12.38,115,0.00,0,10.88,-3.77,37.12,2.52,0.00,15.29,1.04,87.5000
201846,-4.69,14.59,13.68,180,0.73,3109,0.00,32.00,12.60,115,0.00,0,9.29,-3.92,37.59,2.52,0.00,10.98,1.02,88.0554
201922,-5.47,14.59,13.60,180,0.53,3084,0.00,35.50,11.32,115,0.00,0,6.67,-5.37,27.89,1.78,0.00,0.00,0.56,82.6904
201996,-6.25,13.55,13.68,180,0.35,3051,0.00,33.00,0.00,115,0.00,0,5.37,-7.98,14.79,1.72,0.00,0.00,0.54,75.9857
202071,-6.25,11.71,13.68,181,0.26,2976,0.00,29.50,0.00,115,0.00,0,4.50,-10.16,9.02,1.76,0.00,0.00,0.54,73.0164
202147,-6.25,11.37,13.60,181,0.23,2911,0.00,26.50,0.00,115,0.00,0,4.21,-10.45,13.91,1.68,0.00,0.00,0.54,72.5281
202222,-7.03,11.94,13.68,181,0.21,2767,0.00,24.00,0.00,115,0.00,0,3.92,-10.74,11.99,1.72,0.00,0.00,0.54,72.6013
202297,-7.03,13.09,13.60,181,0.24,2623,0.00,19.00,0.00,115,0.00,0,3.92,-10.88,8.68,1.62,0.00,0.00,0.54,71.4203
202373,-7.81,14.81,13.68,181,0.17,2452,0.00,16.50,0.00,115,0.00,0,3.92,-10.74,11.21,1.60,0.00,0.00,0.54,70.9991
202448,-7.81,18.38,13.68,181,0.22,2160,0.00,15.00,0.00,115,0.00,0,4.06,-10.74,7.12,1.64,0.00,0.00,0.54,70.5566
202523,-7.81,21.71,13.76,181,0.29,2032,0.00,14.50,0.00,115,0.00,0,4.21,-10.59,10.05,1.68,0.00,0.00,0.54,70.1843
202599,-8.59,23.20,13.68,181,0.27,1865,0.00,14.00,0.00,115,0.00,0,4.35,-10.30,8.44,1.58,0.00,0.00,0.54,70.0012
202674,-8.59,23.54,13.60,181,0.34,1740,0.00,14.00,0.00,115,0.00,0,4.50,-10.16,9.44,1.74,0.00,2.35,0.60,70.0012
202750,-8.59,23.43,13.68,181,0.41,1570,0.00,16.50,4.02,115,0.00,0,4.93,-9.72,10.44,1.74,0.00,4.71,0.70,69.8334
202824,-8.59,23.66,13.60,181,0.43,1529,0.00,24.50,4.24,115,0.00,0,6.09,-9.00,10.94,1.78,0.00,5.10,0.70,71.4722
202899,-9.38,23.54,13.68,181,0.43,1540,0.00,28.00,4.02,115,0.00,0,6.38,-8.56,11.29,1.80,0.00,5.10,0.70,72.1008
202975,-9.38,23.43,13.68,181,0.42,1676,0.00,30.50,4.10,115,0.00,0,6.53,-8.27,11.38,1.82,0.00,5.49,0.72,73.8190
203050,-9.38,21.13,13.68,181,0.42,1783,0.00,32.50,4.57,115,0.00,0,6.67,-8.13,11.93,1.86,0.00,6.27,0.74,74.4873
203126,-10.16,14.81,13.68,181,0.46,1860,0.00,34.00,5.16,115,0.00,0,6.82,-7.84,12.84,1.92,0.00,7.45,0.78,75.3143
203201,-10.16,14.47,13.68,181,0.52,1858,0.00,33.50,5.95,115,0.00,0,7.11,-7.55,14.39,2.00,0.00,8.24,0.80,76.0681
203276,-10.16,14.59,13.76,181,0.59,1761,0.00,30.50,6.01,115,0.00,0,7.40,-7.25,17.04,2.02,0.00,8.24,0.82,76.7456
203352,-10.16,14.47,13.60,181,0.64,1749,0.00,28.00,5.97,115,0.00,0,8.71,-6.82,17.47,2.06,0.00,10.98,0.88,78.0731
203427,-10.16,13.67,13.68,181,0.80,1809,0.00,25.00,7.43,115,0.00,0,9.72,-5.95,21.64,2.26,0.00,12.55,0.94,80.5176
203503,-10.94,13.21,13.60,181,0.86,1794,0.00,24.00,7.65,117,0.00,0,10.45,-4.93,24.69,2.28,0.00,13.33,0.96,82.8766
203577,-10.16,13.21,13.60,181,0.93,1866,0.00,22.50,9.16,117,0.00,0,11.46,-3.19,25.57,2.36,0.00,16.08,1.06,84.8877
203652,-10.16,13.55,13.60,181,0.95,1833,0.00,21.00,8.60,117,0.00,0,12.04,-2.61,29.12,2.34,0.00,16.47,1.06,87.0239
203728,-10.16,14.01,13.60,181,0.93,1848,0.00,22.00,8.67,117,0.00,0,12.48,-2.18,28.69,2.34,0.00,16.47,1.06,88.3545
203803,-10.16,14.36,13.68,181,0.92,1888,0.00,23.00,8.86,117,0.00,0,12.62,-2.03,29.12,2.34,0.00,16.47,1.08,89.0259
203879,-9.38,14.70,13.68,181,0.92,1916,0.00,23.50,9.16,117,0.00,0,12.91,-1.89,29.33,2.34,0.00,16.47,1.08,89.2914
203954,-9.38,14.93,13.68,181,0.91,1923,0.00,23.50,8.99,117,0.00,0,12.91,-1.74,29.12,2.36,0.00,16.86,1.08,89.6851
204031,-9.38,14.93,13.68,181,0.92,1930,0.00,23.50,9.47,117,0.00,0,12.91,-1.74,29.12,2.36,0.00,16.86,1.08,89.8193
204104,-8.59,15.16,13.60,181,0.90,1970,0.00,24.50,9.24,117,0.00,0,13.06,-1.60,29.77,2.36,0.00,16.86,1.08,90.2252
204180,-8.59,15.04,13.60,181,0.92,1973,0.00,24.00,9.68,117,0.00,0,13.06,-1.60,29.66,2.36,0.00,16.86,1.08,90.3198
204255,-8.59,15.04,13.76,181,0.91,2005,0.00,24.50,9.84,117,0.00,0,13.06,-1.60,30.10,2.38,0.00,16.86,1.08,90.6372
204331,-8.59,15.04,13.60,181,0.90,2015,0.00,25.00,9.89,117,0.00,0,13.06,-1.45,30.43,2.38,0.00,16.86,1.08,90.7806
204406,-7.81,14.93,13.68,181,0.92,2046,0.00,25.00,9.85,117,0.00,0,13.20,-1.60,30.54,2.40,0.00,16.86,1.08,90.7928
204482,-7.81,14.93,13.60,181,0.90,2078,0.00,25.50,10.04,117,0.00,0,13.06,-1.45,30.86,2.38,0.00,16.86,1.08,90.9912
204557,-7.81,14.81,13.68,181,0.89,2077,0.00,25.00,10.19,117,0.00,0,13.06,-1.60,30.86,2.38,0.00,16.47,1.08,90.9943
204633,-7.03,14.81,13.68,181,0.87,2117,0.00,26.00,9.93,117,0.00,0,13.06,-1.60,30.98,2.38,0.00,16.47,1.08,91.1499
204708,-7.03,14.93,13.68,181,0.87,2126,0.00,26.00,9.98,117,0.00,0,13.06,-1.60,30.98,2.38,0.00,16.47,1.08,91.1285
204784,-7.03,15.16,13.60,181,0.88,2143,0.00,26.00,10.06,117,0.00,0,13.06,-1.60,31.18,2.40,0.00,16.47,1.08,91.2750
204859,-7.03,14.93,13.68,181,0.89,2159,0.00,26.00,10.59,117,0.00,0,12.91,-1.60,31.96,2.42,0.00,16.47,1.08,91.2231
204934,-7.03,14.81,13.68,181,0.87,2134,0.00,26.50,10.21,117,0.00,0,12.91,-1.74,31.73,2.40,0.00,16.47,1.08,91.2842
205009,-7.03,14.59,13.68,181,0.86,2213,0.00,26.50,10.39,117,0.00,0,12.91,-1.74,31.73,2.42,0.00,16.47,1.08,90.6311
205085,-7.03,14.70,13.60,181,0.86,2235,0.00,27.00,10.49,117,0.00,0,12.91,-1.74,31.84,2.42,0.00,16.47,1.08,90.6464
