Time (msec),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Load*  (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Knock Correction Advance (degrees),Knock Count (Combined) (Knock Events),Manifold Absolute Pressure (psi),Manifold Relative Pressure (psi),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Throttle Opening Angle (%),Throttle Sensor Voltage (V),Volumetric Efficiency* (Load Multiplier)
665868,-13.28,23.43,13.60,178,0.19,2072,0.00,14.50,0.00,108,0.00,0,3.92,-10.74,6.58,1.52,0.00,0.00,0.54,70.1935
665943,-13.28,23.66,13.60,178,0.19,2073,0.00,14.50,0.00,108,0.00,0,3.77,-10.88,6.58,1.52,0.00,0.00,0.54,70.1935
666019,-13.28,23.66,13.60,178,0.19,2071,0.00,14.50,0.00,108,0.00,0,3.92,-10.88,6.58,1.50,0.00,0.00,0.54,70.1721
666095,-13.28,23.66,13.60,178,0.19,2079,0.00,14.50,0.00,108,0.00,0,3.92,-10.74,6.58,1.52,0.00,0.00,0.54,70.1630
666170,-13.28,23.89,13.52,178,0.19,2058,0.00,14.50,0.00,108,0.00,0,3.92,-10.74,6.57,1.52,0.00,0.00,0.54,70.1416
666245,-13.28,23.89,13.60,178,0.19,2057,0.00,14.50,0.00,108,0.00,0,3.92,-10.74,6.62,1.52,0.00,0.00,0.54,70.1569
666320,-13.28,23.31,13.52,178,0.19,2063,0.00,14.50,0.00,108,0.00,0,3.92,-10.74,6.58,1.52,0.00,0.00,0.54,70.1233
666396,-13.28,23.66,13.60,178,0.20,2045,0.00,14.50,0.00,108,0.00,0,3.92,-10.74,6.58,1.52,0.00,0.00,0.54,70.0958
666471,-13.28,23.77,13.52,178,0.19,2034,0.00,14.50,0.00,108,0.00,0,3.92,-10.74,6.62,1.52,0.00,0.00,0.54,70.1233
666547,-13.28,23.54,13.60,178,0.19,2044,0.00,14.50,0.00,108,0.00,0,3.92,-10.74,6.54,1.50,0.00,0.00,0.54,70.0714
666623,-13.28,23.54,13.52,178,0.19,2039,0.00,14.50,0.00,108,0.00,0,3.92,-10.74,6.54,1.52,0.00,0.00,0.54,70.0775
666697,-13.28,23.54,13.52,178,0.20,2021,0.00,14.50,0.00,108,0.00,0,3.92,-10.74,6.58,1.52,0.00,0.00,0.54,70.0439
666774,-13.28,23.54,13.60,178,0.20,2018,0.00,14.50,0.00,108,0.00,0,3.92,-10.74,6.58,1.52,0.00,0.00,0.54,70.0439
666849,-13.28,23.77,13.60,178,0.20,2009,0.00,14.50,0.00,108,0.00,0,3.92,-10.74,6.54,1.50,0.00,0.00,0.54,70.0012
666924,-13.28,23.54,13.60,178,0.20,2005,0.00,14.50,0.00,108,0.00,0,3.92,-10.74,6.58,1.52,0.00,0.00,0.54,70.0043
666998,-13.28,23.77,13.52,178,0.20,1978,0.00,14.00,0.00,108,0.00,0,3.92,-10.74,6.57,1.52,0.00,0.00,0.54,70.0012
667074,-13.28,24.00,13.60,178,0.20,1979,0.00,14.00,0.00,108,0.00,0,3.92,-10.74,6.58,1.52,0.00,0.00,0.54,70.0012
667150,-13.28,23.54,13.60,178,0.20,1958,0.00,14.00,0.00,108,0.00,0,3.92,-10.74,6.57,1.52,0.00,0.00,0.54,70.0012
667225,-13.28,23.77,13.52,178,0.20,1961,0.00,14.00,0.00,108,0.00,0,3.92,-10.74,6.57,1.52,0.00,0.00,0.54,70.0012
667300,-13.28,23.54,13.60,178,0.21,1950,0.00,14.00,0.00,108,0.00,0,3.92,-10.74,6.62,1.52,0.00,0.00,0.54,70.0012
667375,-13.28,23.43,13.60,178,0.20,1931,0.00,14.00,0.00,108,0.00,0,3.92,-10.74,6.58,1.52,0.00,0.00,0.54,70.0012
667451,-13.28,23.66,13.60,178,0.21,1921,0.00,14.00,0.00,108,0.00,0,3.92,-10.74,6.51,1.52,0.00,0.00,0.54,70.0012
667526,-13.28,23.54,13.60,178,0.21,1903,0.00,14.00,0.00,108,0.00,0,3.92,-10.74,6.54,1.50,0.00,0.00,0.54,70.0012
667602,-13.28,23.43,13.60,178,0.21,1884,0.00,14.00,0.00,108,0.00,0,3.92,-10.74,6.54,1.50,0.00,0.00,0.54,70.0012
667677,-13.28,23.43,13.60,178,0.21,1880,0.00,14.00,0.00,108,0.00,0,3.92,-10.74,6.62,1.50,0.00,0.00,0.54,70.0012
667752,-13.28,23.43,13.60,178,0.21,1862,0.00,14.00,0.00,108,0.00,0,3.92,-10.74,6.58,1.52,0.00,0.00,0.54,70.0012
667827,-13.28,23.43,13.60,178,0.21,1845,0.00,14.00,0.00,108,0.00,0,3.92,-10.74,6.54,1.52,0.00,0.00,0.54,70.0012
667903,-13.28,23.43,13.60,178,0.22,1838,0.00,14.00,0.00,108,0.00,0,3.92,-10.74,6.58,1.52,0.00,0.00,0.54,70.0012
667978,-13.28,23.43,13.60,178,0.22,1825,0.00,14.00,0.00,108,0.00,1,3.92,-10.74,6.61,1.52,0.00,0.00,0.54,70.0012
668054,-13.28,23.43,13.60,178,0.22,1809,0.00,14.00,0.00,108,0.00,0,3.92,-10.74,6.58,1.52,0.00,0.00,0.54,70.0012
668129,-13.28,23.89,13.60,178,0.22,1806,0.00,14.00,0.00,108,0.00,0,3.92,-10.74,6.57,1.52,0.00,0.00,0.54,70.0012
668205,-13.28,23.54,13.60,178,0.22,1788,0.00,14.00,0.00,108,0.00,0,3.92,-10.74,6.54,1.50,0.00,0.00,0.54,70.0012
668280,-13.28,23.43,13.60,178,0.22,1794,0.00,14.00,0.00,108,0.00,0,3.92,-10.74,6.62,1.52,0.00,0.00,0.54,70.0012
668356,-13.28,23.66,13.60,178,0.22,1771,0.00,14.00,0.00,108,0.00,0,3.92,-10.74,6.58,1.52,0.00,0.00,0.54,70.0012
668430,-13.28,23.54,13.60,178,0.22,1747,0.00,14.00,0.00,108,0.00,0,3.92,-10.74,6.54,1.50,0.00,0.00,0.54,70.0012
668505,-13.28,23.66,13.60,178,0.23,1758,0.00,14.00,0.00,108,0.00,0,3.92,-10.74,6.54,1.52,0.00,0.00,0.54,70.0012
668581,-13.28,23.54,13.60,178,0.23,1732,0.00,14.00,0.00,108,0.00,0,3.92,-10.74,6.58,1.52,0.00,0.00,0.54,70.0012
668656,-13.28,23.89,13.60,178,0.23,1731,0.00,14.00,0.00,108,0.00,0,4.06,-10.74,6.54,1.52,0.00,0.00,0.54,70.0012
668732,-13.28,23.77,13.60,178,0.23,1716,0.00,14.00,0.00,108,0.00,0,4.06,-10.59,6.54,1.52,0.00,0.00,0.54,70.0012
668807,-13.28,23.54,13.60,178,0.23,1703,0.00,14.00,0.00,108,0.00,0,4.06,-10.59,6.54,1.52,0.00,0.00,0.54,70.0012
668882,-13.28,23.54,13.60,178,0.23,1676,0.00,14.00,0.00,108,0.00,0,4.06,-10.59,6.58,1.52,0.00,0.00,0.54,70.0012
668958,-13.28,23.54,13.60,178,0.24,1677,0.00,14.00,0.00,108,0.00,0,4.06,-10.59,6.54,1.52,0.00,0.00,0.54,70.0012
669032,-13.28,23.54,13.60,178,0.24,1664,0.00,14.00,0.00,108,0.00,0,4.21,-10.59,6.54,1.52,0.00,0.00,0.54,70.0012
669108,-13.28,23.77,13.60,178,0.24,1652,0.00,14.00,0.00,108,0.00,0,4.21,-10.45,6.54,1.52,0.00,0.00,0.54,70.0012
669183,-13.28,23.54,13.60,178,0.24,1630,0.00,14.00,0.00,108,0.00,0,4.21,-10.45,6.54,1.52,0.00,0.00,0.54,70.0012
669259,-13.28,23.54,13.60,178,0.24,1618,0.00,14.00,0.00,108,0.00,0,4.21,-10.45,6.54,1.52,0.00,0.00,0.54,70.0012
669334,-13.28,23.43,13.60,178,0.25,1616,0.00,14.00,0.00,108,0.00,0,4.35,-10.30,6.58,1.52,0.00,0.00,0.54,69.9738
669408,-13.28,23.77,13.52,178,0.27,1582,0.00,14.00,0.00,108,0.00,0,4.35,-10.30,6.54,1.52,0.00,0.00,0.54,69.7968
669484,-13.28,23.77,13.60,178,0.30,1421,0.00,21.50,0.00,108,0.00,0,4.50,-10.16,6.54,1.50,0.00,0.00,0.54,69.4427
669561,-13.28,23.43,13.52,178,0.34,1316,0.00,21.50,2.70,108,0.00,0,4.79,-10.16,6.54,1.52,0.00,0.00,0.54,69.0094
669635,-13.28,23.66,13.52,178,0.40,1149,0.00,21.00,2.68,108,0.00,0,5.08,-9.87,6.62,1.52,0.00,0.00,0.54,67.4622
669710,-13.28,23.66,13.60,178,0.41,1046,0.00,21.00,2.53,108,0.00,0,5.37,-9.58,6.76,1.54,0.00,0.00,0.54,67.1082
669785,-13.28,23.43,13.44,178,0.39,987,0.00,21.00,2.32,108,0.00,0,5.66,-9.00,6.58,1.52,0.00,0.00,0.54,67.8406
669861,-13.28,23.43,13.60,178,0.38,996,0.00,21.00,2.34,108,0.00,0,5.80,-8.85,6.51,1.50,0.00,0.00,0.54,68.2922
669935,-13.28,23.54,13.44,178,0.37,1005,0.00,21.00,2.36,108,0.00,0,5.95,-8.71,6.32,1.50,0.00,0.00,0.54,68.6829
670011,-13.28,22.97,13.60,178,0.36,1006,0.00,21.00,2.15,108,0.00,0,5.95,-8.71,6.18,1.50,0.00,0.00,0.54,68.7836
670086,-13.28,16.88,13.52,178,0.35,1007,0.00,20.50,2.15,108,0.00,0,5.95,-8.71,6.10,1.48,0.00,0.00,0.54,68.7408
670162,-13.28,15.16,13.44,178,0.35,1009,0.00,20.00,2.16,108,0.00,0,5.95,-8.71,5.83,1.46,0.00,0.00,0.54,68.7378
670237,-13.28,14.70,13.60,178,0.34,1012,0.00,19.00,2.15,108,0.00,0,5.80,-8.71,5.67,1.44,0.00,0.00,0.54,68.6005
670313,-13.28,14.59,13.52,178,0.34,1006,0.00,19.50,2.13,108,0.00,0,5.80,-8.85,5.61,1.44,0.00,0.00,0.54,68.3380
670387,-13.28,14.59,13.60,178,0.37,994,0.00,19.50,2.12,108,0.00,0,5.80,-8.85,5.90,1.48,0.00,0.00,0.54,68.3380
670463,-13.28,14.59,13.52,178,0.37,988,0.00,20.00,2.11,108,0.00,0,5.95,-8.71,6.10,1.48,0.00,0.00,0.54,68.4296
670538,-13.28,14.81,13.52,178,0.36,981,0.00,20.00,2.11,108,0.00,0,5.95,-8.71,6.04,1.46,0.00,0.00,0.54,68.5944
670614,-13.28,14.93,13.52,178,0.35,989,0.00,18.50,2.11,108,0.00,0,5.95,-8.71,5.93,1.46,0.00,0.00,0.54,68.6279
670689,-13.28,14.70,13.52,178,0.34,987,0.00,18.50,2.10,108,0.00,0,5.95,-8.71,5.54,1.44,0.00,0.00,0.54,68.4540
670764,-13.28,14.70,13.60,178,0.34,986,0.00,18.00,2.10,108,0.00,0,5.80,-8.71,5.58,1.44,0.00,0.00,0.54,68.3594
670840,-13.28,14.59,13.52,178,0.33,984,0.00,16.50,2.13,108,0.00,0,5.80,-8.85,5.58,1.44,0.00,0.00,0.54,68.3411
670915,-13.28,14.24,13.52,178,0.34,975,0.00,18.50,2.08,108,0.00,0,5.80,-8.85,5.48,1.44,0.00,0.00,0.54,68.0542
670990,-13.28,14.36,13.52,178,0.37,962,0.00,19.50,2.05,108,0.00,0,5.80,-8.85,5.65,1.44,0.00,0.00,0.54,67.7704
671065,-13.28,14.47,13.52,178,0.37,955,0.00,19.50,2.25,108,0.00,0,5.95,-8.85,5.87,1.46,0.00,0.00,0.54,67.9230
671140,-13.28,14.36,13.60,178,0.36,958,0.00,19.00,2.06,108,0.00,0,5.95,-8.71,5.80,1.46,0.00,0.00,0.54,68.3075
671215,-13.28,14.59,13.60,178,0.35,964,0.00,18.00,2.07,108,0.00,0,5.95,-8.71,5.61,1.46,0.00,0.00,0.54,68.3624
671291,-13.28,14.24,13.60,178,0.34,969,0.00,17.00,2.06,108,0.00,0,5.95,-8.71,5.45,1.44,0.00,0.00,0.54,68.2343
671366,-13.28,14.47,13.60,178,0.35,954,0.00,18.00,2.03,108,0.00,0,5.95,-8.71,5.45,1.44,0.00,0.00,0.54,67.8497
671442,-13.28,13.90,13.60,178,0.36,941,0.00,19.00,2.01,108,0.00,0,5.95,-8.85,5.39,1.44,0.00,0.00,0.54,67.7887
671517,-13.28,13.90,13.60,178,0.37,929,0.00,20.00,1.96,108,0.00,0,5.95,-8.71,5.52,1.44,0.00,0.00,0.54,67.5873
671591,-13.28,14.24,13.60,178,0.38,917,0.00,20.50,1.95,108,0.00,0,5.95,-8.71,5.58,1.46,0.00,0.00,0.54,67.6941
671668,-13.28,14.13,13.60,178,0.38,915,0.00,20.00,1.94,108,0.00,0,5.95,-8.71,5.74,1.46,0.00,0.00,0.54,67.7277
671742,-13.28,14.36,13.60,178,0.37,909,0.00,20.50,1.95,108,0.00,0,6.09,-8.71,5.67,1.46,0.00,0.00,0.54,67.8650
671818,-13.28,14.13,13.60,178,0.36,916,0.00,18.50,1.96,108,0.00,0,6.09,-8.56,5.61,1.46,0.00,0.00,0.54,67.9779
671893,-13.28,14.47,13.68,178,0.35,931,0.00,17.00,1.99,108,0.00,0,6.09,-8.56,5.52,1.44,0.00,0.00,0.54,67.9626
671968,-13.28,14.13,13.60,178,0.35,932,0.00,16.50,1.99,108,0.00,0,5.95,-8.71,5.41,1.44,0.00,0.00,0.54,68.0054
672044,-13.28,14.13,13.60,178,0.35,931,0.00,16.50,1.95,108,0.00,0,5.95,-8.71,5.39,1.44,0.00,0.00,0.54,67.7063
672119,-13.28,14.36,13.60,178,0.37,913,0.00,18.00,1.94,108,0.00,0,5.95,-8.71,5.41,1.44,0.00,0.00,0.54,67.7094
672194,-13.28,14.13,13.60,178,0.37,910,0.00,18.00,1.93,108,0.00,0,5.95,-8.71,5.52,1.44,0.00,0.00,0.54,67.6605
672270,-13.28,14.47,13.60,178,0.37,906,0.00,18.00,1.93,108,0.00,0,5.95,-8.71,5.54,1.44,0.00,0.00,0.54,67.6636
672344,-13.28,14.24,13.60,178,0.37,904,0.00,18.50,1.91,108,0.00,0,5.95,-8.71,5.54,1.44,0.00,0.00,0.54,67.5934
672420,-13.28,14.59,13.60,178,0.37,900,0.00,17.50,1.92,108,0.00,0,5.95,-8.71,5.54,1.46,0.00,0.00,0.54,67.5812
672496,-13.28,14.36,13.60,178,0.37,904,0.00,17.00,1.93,108,0.00,0,6.09,-8.56,5.54,1.46,0.00,0.00,0.54,67.7429
672571,-13.28,14.24,13.60,178,0.37,906,0.00,16.50,1.93,108,0.00,0,6.09,-8.56,5.58,1.46,0.00,0.00,0.54,67.7429
672646,-13.28,14.59,13.60,178,0.37,907,0.00,16.50,1.93,108,0.00,0,6.09,-8.56,5.54,1.44,0.00,0.00,0.54,67.8284
672722,-13.28,14.24,13.52,178,0.37,907,0.00,16.00,1.93,108,0.00,0,6.09,-8.56,5.52,1.44,0.00,0.00,0.54,67.7612
672796,-13.28,14.47,13.60,178,0.37,906,0.00,16.50,1.92,108,0.00,0,6.09,-8.56,5.54,1.44,0.00,0.00,0.54,67.6971
672872,-13.28,14.13,13.52,178,0.37,898,0.00,16.50,1.91,108,0.00,0,6.09,-8.56,5.54,1.44,0.00,0.00,0.54,67.6910
672947,-13.28,14.47,13.52,178,0.37,892,0.00,16.50,1.90,108,0.00,0,6.09,-8.56,5.54,1.44,0.00,0.00,0.54,67.5232
673022,-13.28,14.47,13.44,178,0.38,887,0.00,17.00,1.89,108,0.00,0,6.09,-8.56,5.52,1.44,0.00,0.00,0.54,67.5995
673098,-13.28,14.13,13.52,178,0.39,886,0.00,16.50,1.89,108,0.00,0,6.09,-8.56,5.65,1.44,0.00,0.00,0.54,67.5568
673173,-13.28,14.47,13.52,178,0.39,884,0.00,16.50,2.07,108,0.00,0,6.24,-8.56,5.80,1.44,0.00,0.00,0.54,67.7002
673248,-13.28,14.13,13.44,178,0.39,884,0.00,16.50,1.88,109,0.00,0,6.24,-8.42,5.77,1.44,0.00,0.00,0.54,67.7795
673324,-13.28,14.36,13.52,178,0.39,882,0.00,16.00,2.07,109,0.00,0,6.24,-8.42,5.80,1.44,0.00,0.00,0.54,67.9138
673399,-13.28,14.24,13.52,178,0.39,886,0.00,15.50,1.89,109,0.00,0,6.24,-8.42,5.80,1.46,0.00,0.00,0.54,68.0389
673474,-13.28,14.24,13.60,178,0.38,894,0.00,14.50,1.91,109,0.00,0,6.24,-8.42,5.80,1.46,0.00,0.00,0.54,68.0267
673549,-13.28,14.24,13.52,178,0.39,886,0.00,15.50,1.90,109,0.00,0,6.24,-8.42,5.67,1.46,0.00,0.00,0.54,67.9596
673624,-13.28,13.90,13.60,178,0.41,890,0.00,15.00,2.06,109,0.00,0,6.24,-8.42,5.71,1.48,0.00,0.00,0.54,67.8131
673701,-13.28,14.13,13.60,178,0.42,877,0.00,16.00,2.05,109,0.00,0,6.38,-8.42,6.00,1.48,0.00,0.00,0.54,67.8772
673776,-13.28,14.01,13.44,178,0.42,874,0.00,16.00,2.04,109,0.00,0,6.38,-8.27,6.07,1.48,0.00,0.00,0.54,67.8894
673852,-13.28,14.24,13.60,178,0.41,867,0.00,15.00,2.06,109,0.00,0,6.53,-8.13,6.10,1.48,0.00,0.00,0.54,68.1641
673926,-13.28,14.13,13.52,178,0.41,886,0.00,14.00,2.08,109,0.00,0,6.53,-8.13,6.07,1.48,0.00,0.00,0.54,68.4875
674003,-13.28,14.36,13.52,178,0.40,902,0.00,12.50,2.12,109,0.00,0,6.53,-8.13,6.00,1.46,0.00,0.00,0.54,68.5852
674077,-13.28,14.36,13.44,178,0.39,902,0.00,12.50,1.94,109,0.00,0,6.53,-8.13,5.94,1.46,0.00,0.00,0.54,68.5547
674153,-13.28,13.90,13.52,178,0.38,909,0.00,11.50,1.92,109,0.00,0,6.38,-8.13,5.83,1.44,0.00,0.00,0.54,68.5333
674227,-13.28,14.24,13.52,178,0.39,899,0.00,13.00,1.93,109,0.00,0,6.38,-8.27,5.83,1.46,0.00,0.00,0.54,68.3502
674303,-13.28,14.13,13.44,178,0.41,904,0.00,15.00,2.07,109,0.00,0,6.38,-8.27,5.94,1.46,0.00,0.00,0.54,68.1122
674378,-13.28,14.36,13.52,178,0.41,884,0.00,14.00,2.08,109,0.00,0,6.53,-8.13,6.00,1.46,0.00,0.00,0.54,68.1702
674454,-13.28,14.36,13.52,178,0.41,882,0.00,14.00,2.07,109,0.00,0,6.53,-8.13,6.07,1.46,0.00,0.00,0.54,68.1885
674528,-13.28,14.70,13.52,178,0.40,891,0.00,13.50,1.96,109,0.00,0,6.53,-8.13,6.07,1.48,0.00,0.00,0.54,68.4845
674604,-13.28,14.36,13.60,178,0.40,901,0.00,12.50,1.94,109,0.00,0,6.53,-8.13,6.07,1.48,0.00,0.00,0.54,68.5730
674680,-13.28,14.70,13.60,178,0.40,909,0.00,11.50,1.95,109,0.00,0,6.53,-8.13,5.96,1.48,0.00,0.00,0.54,68.6615
674755,-13.28,14.36,13.60,178,0.38,916,0.00,11.00,1.94,109,0.00,0,6.53,-8.13,5.87,1.46,0.00,0.00,0.54,68.5120
674831,-13.28,14.70,13.60,178,0.40,909,0.00,11.50,1.94,109,0.00,0,6.38,-8.27,5.87,1.46,0.00,0.00,0.54,68.2831
674905,-13.28,14.36,13.60,178,0.40,897,0.00,13.00,1.91,109,0.00,0,6.38,-8.27,5.98,1.48,0.00,0.00,0.54,68.3685
674981,-13.28,14.59,13.60,178,0.42,898,0.00,13.00,1.92,109,0.00,0,6.53,-8.13,6.04,1.48,0.00,0.00,0.54,68.1335
675055,-13.28,14.70,13.60,178,0.42,879,0.00,15.00,2.07,109,0.00,0,6.53,-8.13,6.11,1.50,0.00,0.00,0.54,68.2068
675132,-13.28,14.59,13.60,178,0.41,881,0.00,15.00,2.10,109,0.00,0,6.53,-8.13,6.14,1.50,0.00,0.00,0.54,68.4814
675206,-13.28,14.93,13.60,178,0.41,893,0.00,13.00,2.11,109,0.00,0,6.53,-8.13,6.14,1.50,0.00,0.00,0.54,68.6401
675283,-13.28,14.59,13.60,178,0.41,901,0.00,12.50,2.13,109,0.00,0,6.53,-8.13,6.04,1.50,0.00,0.00,0.54,68.6676
675358,-13.28,14.81,13.60,178,0.40,906,0.00,11.00,1.95,109,0.00,0,6.53,-8.13,6.10,1.50,0.00,0.00,0.54,68.7592
675433,-13.28,14.47,13.60,178,0.39,916,0.00,11.00,1.95,109,0.00,0,6.53,-8.13,6.04,1.48,0.00,0.00,0.54,68.7897
675508,-13.28,14.59,13.60,178,0.39,917,0.00,11.00,1.96,109,0.00,0,6.53,-8.13,6.00,1.48,0.00,0.00,0.54,68.5425
675584,-13.28,14.70,13.52,178,0.40,904,0.00,12.50,1.93,109,0.00,0,6.53,-8.13,5.96,1.48,0.00,0.00,0.54,68.5699
675658,-13.28,14.36,13.52,178,0.41,904,0.00,12.50,2.11,109,0.00,0,6.53,-8.13,6.04,1.48,0.00,0.00,0.54,68.4387
675734,-13.28,14.70,13.52,178,0.42,898,0.00,13.00,2.10,109,0.00,0,6.53,-8.13,6.14,1.48,0.00,0.00,0.54,68.5242
675809,-13.28,14.59,13.52,178,0.40,896,0.00,13.00,2.11,109,0.00,0,6.53,-8.13,6.14,1.48,0.00,0.00,0.54,68.5547
675885,-13.28,14.81,13.60,178,0.41,906,0.00,12.50,2.13,109,0.00,0,6.53,-8.13,6.10,1.48,0.00,0.00,0.54,68.6340
675960,-13.28,14.59,13.52,178,0.40,912,0.00,11.50,2.14,109,0.00,0,6.53,-8.13,6.14,1.48,0.00,0.00,0.54,68.7500
676035,-13.28,14.59,13.52,178,0.40,912,0.00,11.50,1.94,109,0.00,0,6.53,-8.13,6.07,1.48,0.00,0.00,0.54,68.5883
676111,-13.28,14.93,13.44,178,0.40,910,0.00,12.00,1.95,109,0.00,0,6.53,-8.13,6.07,1.48,0.00,0.00,0.54,68.7195
676186,-13.28,14.59,13.44,178,0.40,914,0.00,11.50,1.94,109,0.00,0,6.53,-8.13,6.07,1.48,0.00,0.00,0.54,68.6676
676261,-13.28,14.70,13.60,178,0.41,911,0.00,12.00,1.94,109,0.00,0,6.53,-8.13,6.04,1.48,0.00,0.00,0.54,68.6401
676336,-13.28,14.59,13.44,178,0.40,909,0.00,13.00,1.93,109,0.00,0,6.53,-8.13,6.07,1.48,0.00,0.00,0.54,68.6157
676412,-13.28,14.70,13.52,178,0.41,903,0.00,13.00,1.93,109,0.00,0,6.53,-8.13,6.10,1.48,0.00,0.00,0.54,68.5699
676487,-13.28,14.59,13.44,178,0.41,896,0.00,14.00,2.10,109,0.00,0,6.53,-8.13,6.10,1.48,0.00,0.00,0.54,68.5608
676562,-13.28,14.59,13.52,178,0.41,898,0.00,13.50,2.13,109,0.00,0,6.53,-8.13,6.10,1.48,0.00,0.00,0.54,68.4814
676638,-13.28,14.81,13.52,178,0.40,906,0.00,14.00,1.96,109,0.00,0,6.53,-8.13,6.10,1.48,0.00,0.00,0.54,68.6890
676712,-13.28,14.59,13.52,178,0.39,918,0.00,12.00,1.97,109,0.00,0,6.53,-8.13,6.04,1.48,0.00,0.00,0.54,68.7225
676789,-13.28,14.81,13.52,178,0.39,925,0.00,11.50,1.99,109,0.00,0,6.53,-8.13,6.04,1.46,0.00,0.00,0.54,68.8690
676863,-13.28,14.59,13.44,178,0.39,931,0.00,11.50,1.97,109,0.00,0,6.53,-8.13,6.04,1.48,0.00,0.00,0.54,68.7317
676938,-13.28,14.81,13.52,178,0.40,923,0.00,11.50,1.97,109,0.00,0,6.53,-8.13,6.04,1.46,0.00,0.00,0.54,68.7103
677015,-13.28,14.59,13.44,178,0.40,904,0.00,13.50,1.93,109,0.00,0,6.53,-8.13,6.07,1.48,0.00,0.00,0.54,68.5364
677089,-13.28,14.59,13.52,178,0.40,906,0.00,13.00,1.93,109,0.00,0,6.53,-8.13,6.10,1.48,0.00,0.00,0.54,68.4082
677164,-13.28,14.93,13.44,178,0.40,905,0.00,14.00,1.94,109,0.00,0,6.53,-8.13,6.10,1.48,0.00,0.00,0.54,68.5608
677241,-13.28,14.70,13.52,178,0.40,909,0.00,13.00,1.92,109,0.00,0,6.53,-8.13,6.04,1.48,0.00,0.00,0.54,68.5272
677315,-13.28,14.81,13.52,178,0.39,900,0.00,11.50,1.96,109,0.00,0,6.53,-8.13,6.10,1.48,0.00,0.00,0.54,68.7378
677390,-13.28,14.70,13.52,178,0.40,908,0.00,13.00,1.94,109,0.00,0,6.53,-8.13,6.00,1.48,0.00,0.00,0.54,68.6401
677466,-13.28,14.70,13.52,178,0.40,916,0.00,12.00,1.96,109,0.00,0,6.53,-8.13,6.10,1.48,0.00,0.00,0.54,68.7225
677541,-13.28,14.59,13.52,178,0.40,912,0.00,13.00,1.95,109,0.00,0,6.53,-8.13,6.07,1.48,0.00,0.00,0.54,68.7500
677616,-13.28,14.59,13.52,178,0.40,921,0.00,11.50,1.93,109,0.00,0,6.53,-8.13,6.07,1.48,0.00,0.00,0.54,68.5211
677692,-13.28,14.70,13.52,178,0.40,904,0.00,13.50,1.95,109,0.00,0,6.53,-8.13,6.04,1.48,0.00,0.00,0.54,68.6127
677766,-13.28,14.70,13.52,178,0.40,915,0.00,12.50,1.90,109,0.00,0,6.53,-8.13,6.04,1.48,0.00,0.00,0.54,68.3716
677843,-13.28,14.70,13.52,178,0.41,892,0.00,14.00,1.92,109,0.00,0,6.53,-8.13,6.04,1.48,0.00,0.00,0.54,68.4326
677917,-13.28,14.70,13.68,178,0.41,885,0.00,15.50,1.89,109,0.00,0,6.53,-8.13,6.07,1.48,0.00,0.00,0.54,68.4814
677993,-13.28,14.81,13.60,178,0.40,902,0.00,13.50,1.92,109,0.00,0,6.53,-8.13,6.10,1.48,0.00,0.00,0.54,68.7592
678068,-13.28,14.70,13.68,178,0.39,916,0.00,12.00,2.00,109,0.00,0,6.53,-8.13,6.04,1.48,0.00,0.00,0.54,68.9911
678144,-13.28,14.70,13.60,178,0.41,936,0.00,10.00,2.16,109,0.00,0,6.53,-8.13,6.10,1.50,0.00,0.39,0.56,68.7531
678218,-13.28,14.70,13.52,178,0.55,921,0.00,11.50,2.58,109,0.00,0,6.67,-8.13,7.50,1.54,0.00,3.92,0.68,68.9453
678294,-13.28,14.59,13.60,178,0.69,932,0.00,14.00,3.49,109,0.00,0,7.98,-7.98,10.78,1.68,0.00,5.49,0.72,70.8862
678370,-13.28,14.93,13.52,178,0.73,962,0.00,19.00,3.98,109,0.00,0,8.71,-5.95,12.52,1.78,0.00,6.67,0.76,73.0164
678445,-13.28,14.70,13.60,178,0.74,1135,0.00,21.00,4.36,109,0.00,0,9.29,-5.37,14.09,1.94,0.00,7.84,0.80,76.2756
678520,-13.28,13.55,13.52,178,0.68,1294,0.00,23.50,4.42,109,0.00,0,10.01,-4.93,15.74,1.98,0.00,8.24,0.82,79.2969
678595,-13.28,13.32,13.52,178,0.66,1458,0.00,26.00,4.25,109,0.00,0,9.87,-4.64,16.56,2.00,0.00,8.63,0.82,80.5969
678671,-13.28,14.59,13.52,178,0.68,1551,0.00,27.00,4.93,109,0.00,0,9.87,-4.79,17.04,2.02,0.00,8.63,0.82,80.4901
678746,-13.28,15.96,13.52,178,0.70,1540,0.00,27.00,5.48,109,0.00,0,9.87,-4.79,17.55,2.02,0.00,8.63,0.82,80.1910
678821,-13.28,16.88,13.52,178,0.73,1512,0.00,26.00,5.96,109,0.00,0,10.01,-4.79,17.63,2.04,0.00,8.63,0.82,80.0537
678896,-13.28,15.96,13.52,178,0.75,1470,0.00,25.00,5.50,109,0.00,0,10.16,-4.50,17.55,2.04,0.00,8.63,0.82,79.9316
