Time (msec),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Speed (rpm),Fuel Pump Duty (%),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (C),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Throttle Opening Angle (%),Vehicle Speed (mph),Engine Load*  (g/rev),Feedback Knock Correction* (degrees),Manifold Relative Pressure (psi),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%)
14096,14.24,13.52,190,2504,100.00,14.50,14.96,37,0.00,15.53,24.71,21,1.12,0.00,0.73,45.61,20.00
14162,14.36,13.60,190,2518,100.00,14.00,15.04,37,0.00,15.53,24.71,21,1.13,0.00,0.73,46.51,20.00
14228,14.59,13.52,190,2569,100.00,14.00,15.35,37,0.00,15.67,24.71,22,1.14,0.00,0.87,47.46,20.39
14295,14.47,13.60,190,2590,100.00,14.00,15.47,37,0.00,15.82,24.71,22,1.16,0.00,1.02,48.58,20.39
14361,14.47,13.52,190,2592,100.00,14.00,16.04,37,0.00,15.82,24.71,22,1.17,0.00,1.02,49.67,20.39
14427,14.47,13.60,190,2642,100.00,14.00,16.34,37,0.00,15.96,24.71,22,1.18,0.00,1.16,50.43,20.39
14493,14.47,13.52,190,2658,100.00,13.50,16.45,37,0.00,16.11,24.71,22,1.19,0.00,1.31,51.76,20.39
14559,14.59,13.60,190,2672,100.00,13.50,16.53,37,0.00,16.25,24.71,22,1.21,0.00,1.45,52.67,20.39
14625,14.59,13.52,190,2729,100.00,13.00,17.47,37,0.00,16.40,24.71,22,1.22,0.00,1.60,53.61,20.39
14691,14.47,13.60,190,2750,100.00,13.00,17.60,37,0.00,16.40,24.71,22,1.23,0.00,1.60,55.13,20.39
14757,14.70,13.52,190,2753,100.00,13.00,17.62,37,0.00,16.69,24.71,24,1.25,0.00,1.89,56.01,21.18
14824,14.70,13.60,190,2787,100.00,12.50,20.21,37,0.00,16.69,24.71,24,1.26,0.00,1.89,56.74,21.18
14890,14.70,13.52,190,2848,100.00,12.50,20.66,37,0.00,16.83,24.71,24,1.27,0.00,2.03,58.17,22.35
14957,12.75,13.60,190,2852,100.00,12.50,21.30,37,0.00,16.98,25.10,24,1.28,0.00,2.18,59.87,22.35
15023,12.52,13.52,190,2864,100.00,12.00,21.39,37,0.00,16.98,25.10,24,1.29,0.00,2.18,60.28,23.53
15089,12.40,13.60,190,2938,100.00,12.00,21.93,37,0.00,17.12,25.10,24,1.30,0.00,2.32,61.30,23.53
15155,12.29,13.52,190,2956,100.00,12.00,22.07,37,0.00,17.27,25.10,24,1.31,0.00,2.47,63.19,26.67
15221,12.17,13.60,190,2964,100.00,12.00,22.77,37,0.00,17.41,25.10,25,1.32,0.00,2.61,63.91,26.67
15287,12.17,13.52,190,3010,100.00,11.50,23.12,37,0.00,17.56,25.10,25,1.32,0.00,2.76,64.77,29.41
15353,12.06,13.52,190,3047,100.00,11.50,23.40,37,0.00,17.56,25.49,25,1.33,0.00,2.76,66.16,29.41
15419,12.06,13.60,190,3064,100.00,11.50,24.18,37,0.00,17.70,25.49,25,1.34,0.00,2.90,67.27,30.98
15485,12.06,13.60,190,3102,100.00,11.50,24.48,37,0.00,17.70,25.49,25,1.31,0.00,2.90,69.14,30.98
15552,11.94,13.60,190,3143,100.00,11.50,24.81,37,0.00,17.85,25.88,25,1.35,0.00,3.05,70.59,33.73
15617,11.83,13.60,190,3156,100.00,11.50,25.59,37,0.00,17.99,25.88,25,1.37,0.00,3.19,71.54,33.73
15685,11.94,13.52,190,3213,100.00,11.50,26.05,37,0.00,18.14,25.88,28,1.34,0.00,3.34,73.26,35.29
15751,11.71,13.60,190,3216,100.00,11.50,26.07,37,0.00,18.14,26.27,28,1.38,0.00,3.34,73.82,35.29
15817,11.71,13.52,190,3270,100.00,11.00,27.21,37,0.00,18.28,26.67,28,1.40,0.00,3.48,75.68,34.90
15883,11.60,13.60,190,3282,100.00,11.00,27.31,37,0.00,18.43,27.06,28,1.42,0.00,3.63,76.75,34.90
15949,11.71,13.52,190,3327,100.00,11.00,28.39,37,0.00,18.57,27.45,28,1.42,0.00,3.77,78.52,34.51
16015,11.71,13.60,190,3363,100.00,11.00,28.70,37,0.00,18.57,27.45,28,1.43,0.00,3.77,79.75,34.51
16082,11.48,13.52,190,3381,100.00,11.00,28.85,37,0.00,18.72,27.45,28,1.44,0.00,3.92,80.67,34.12
16148,11.48,13.52,190,3410,100.00,11.00,29.83,37,0.00,18.86,27.84,30,1.45,0.00,4.06,82.23,34.12
16216,11.48,13.52,190,3453,100.00,11.00,30.94,37,0.00,19.01,28.24,30,1.47,0.00,4.21,83.96,33.73
16282,11.37,13.52,190,3492,100.00,11.00,31.28,37,0.00,19.15,28.63,30,1.47,0.00,4.35,85.69,33.73
16348,11.37,13.52,190,3496,100.00,11.00,31.33,37,0.00,19.30,28.63,30,1.48,0.00,4.50,86.13,33.73
16413,11.37,13.52,190,3544,100.00,11.00,31.76,37,0.00,19.30,29.02,30,1.49,0.00,4.50,87.51,33.73
16480,11.37,13.52,190,3578,100.00,11.00,32.82,37,0.00,19.44,29.41,30,1.49,0.00,4.64,88.67,33.73
16546,11.25,13.52,190,3595,100.00,11.00,32.98,37,0.00,19.44,30.20,30,1.49,0.00,4.64,89.40,33.73
16612,11.25,13.52,190,3648,100.00,11.00,33.46,37,0.00,19.44,30.59,32,1.50,0.00,4.64,90.84,33.33
16678,11.25,13.52,190,3671,100.00,11.00,34.46,37,0.00,19.59,31.37,32,1.53,0.00,4.79,92.28,33.33
16745,11.37,13.44,190,3704,100.00,11.00,34.76,37,0.00,19.88,32.55,32,1.54,0.00,5.08,94.29,33.73
16812,11.25,13.52,190,3737,100.00,11.00,35.87,37,0.00,20.02,33.33,32,1.57,0.00,5.22,96.39,33.73
16877,11.37,13.44,190,3784,100.00,11.50,37.13,37,0.00,20.31,34.12,32,1.58,0.00,5.51,98.88,33.73
16943,11.37,13.52,190,3803,100.00,11.50,37.32,37,0.00,20.46,34.51,32,1.61,0.00,5.66,100.42,33.73
17010,11.25,13.44,190,3862,100.00,11.50,38.72,36,0.00,20.75,35.29,32,1.62,0.00,5.95,103.66,33.33
17077,11.14,13.52,190,3906,100.00,11.50,40.00,36,0.00,20.75,35.69,34,1.66,0.00,5.95,105.58,33.33
17143,11.14,13.44,190,3912,100.00,11.50,40.06,36,0.00,20.75,35.69,34,1.63,0.00,5.95,105.89,32.55
17209,11.14,13.52,190,3954,100.00,11.50,40.48,36,0.00,20.75,36.47,34,1.63,0.00,5.95,107.17,32.55
17275,11.14,13.44,190,4008,100.00,11.50,41.04,36,0.00,20.89,36.47,34,1.63,0.00,6.09,108.64,32.94
17342,11.14,13.52,190,4026,100.00,11.50,41.22,36,0.00,20.75,36.86,34,1.60,0.00,5.95,109.16,32.94
17407,11.14,13.44,190,4078,100.00,11.50,42.63,36,0.00,20.75,37.25,34,1.63,0.00,5.95,110.61,32.94
17475,11.14,13.52,190,4094,100.00,11.50,42.79,36,0.00,20.75,37.25,34,1.63,0.00,5.95,111.08,32.94
17541,11.14,13.44,190,4176,100.00,11.50,43.65,36,0.00,20.75,37.65,37,1.64,0.00,5.95,113.67,32.94
17606,11.14,13.52,190,4157,100.00,11.50,43.46,36,0.00,20.89,38.04,37,1.65,0.00,6.09,113.72,32.94
17672,11.14,13.44,190,4220,100.00,11.00,45.02,36,0.00,21.04,38.43,37,1.66,0.00,6.24,116.01,32.55
17740,11.14,13.44,190,4286,100.00,11.00,45.71,36,0.00,21.04,38.43,37,1.66,0.00,6.24,118.49,32.55
17806,11.14,13.44,190,4283,100.00,11.00,46.60,36,0.00,21.04,38.43,37,1.66,0.00,6.24,118.68,32.55
17872,11.14,13.52,190,4325,100.00,11.00,47.06,36,0.00,21.04,38.43,37,1.66,0.00,6.24,120.23,32.55
17938,11.14,13.44,190,4394,100.00,11.00,47.80,36,0.00,21.04,38.43,37,1.66,0.00,6.24,121.70,32.55
18006,11.14,13.44,190,4391,100.00,11.00,47.77,36,0.00,21.04,38.82,39,1.67,0.00,6.24,121.76,32.55
18072,11.14,13.44,190,4424,100.00,11.50,48.14,36,0.00,21.04,38.82,39,1.67,0.00,6.24,122.92,31.37
18137,11.14,13.52,190,4486,100.00,11.50,48.80,36,0.00,21.04,38.82,39,1.67,0.00,6.24,124.81,31.37
18204,11.14,13.44,190,4507,100.00,11.50,49.04,36,0.00,21.04,38.82,39,1.67,0.00,6.24,125.59,29.02
18271,11.14,13.44,190,4548,100.00,11.50,50.45,36,0.00,21.04,38.82,39,1.67,0.00,6.24,127.04,29.02
18336,11.14,13.44,190,4584,100.00,11.50,49.87,36,0.00,20.89,38.82,39,1.66,0.00,6.09,127.53,25.88
18403,11.14,13.52,190,4632,100.00,11.50,50.40,36,0.00,20.75,38.82,39,1.66,0.00,5.95,128.69,25.88
18470,11.14,13.44,190,4650,100.00,11.50,50.59,36,0.00,20.60,38.82,42,1.68,0.00,5.80,128.50,23.92
18535,11.14,13.44,190,4690,100.00,11.50,51.03,36,0.00,20.60,39.22,42,1.64,0.00,5.80,129.38,23.92
18602,11.14,13.44,190,4744,100.00,12.00,51.61,36,0.00,20.46,39.22,42,1.64,0.00,5.66,129.90,20.78
18668,11.14,13.44,190,4798,100.00,12.00,52.20,36,0.00,20.31,39.22,42,1.63,0.00,5.51,131.16,20.78
18735,11.14,13.52,190,4814,100.00,12.00,52.37,36,0.00,20.17,39.22,42,1.63,0.00,5.37,131.04,19.22
18800,11.14,13.44,190,4876,100.00,12.00,52.01,36,0.00,20.17,39.22,42,1.60,0.00,5.37,132.47,19.22
18866,11.14,13.52,190,4896,100.00,12.00,52.22,36,0.00,20.17,39.61,42,1.65,0.00,5.37,132.73,20.78
18933,11.14,13.44,190,4954,100.00,12.00,52.84,36,0.00,20.17,39.61,42,1.59,0.00,5.37,133.88,20.78
18998,11.14,13.44,190,4986,100.00,12.00,53.19,36,0.00,20.17,39.61,44,1.60,0.00,5.37,134.92,21.96
19067,11.14,13.44,190,5006,100.00,12.00,54.47,36,0.00,20.17,39.61,44,1.63,0.00,5.37,135.63,21.96
19132,11.14,13.52,190,5047,100.00,12.00,54.91,36,0.00,20.17,39.61,44,1.63,0.00,5.37,136.45,21.57
19199,11.14,13.44,190,5095,100.00,12.00,54.34,36,0.00,20.17,39.61,44,1.63,0.00,5.37,137.74,21.57
19264,11.14,13.44,190,5123,100.00,11.50,55.74,36,0.00,20.17,39.61,44,1.64,0.00,5.37,137.74,22.75
19330,11.14,13.44,190,5172,100.00,11.50,56.27,36,0.00,20.31,39.61,44,1.64,0.00,5.51,139.55,22.75
19397,11.14,13.44,190,5204,100.00,11.50,56.62,36,0.00,20.31,40.00,44,1.65,0.00,5.51,141.50,20.39
19463,11.14,13.44,190,5237,100.00,11.50,58.10,36,0.00,20.31,40.00,47,1.65,0.00,5.51,142.54,20.39
19529,11.14,13.52,190,5293,100.00,11.50,58.71,36,0.00,20.31,40.00,47,1.65,0.00,5.51,143.98,20.39
19596,11.14,13.44,190,5315,100.00,11.50,58.71,36,0.00,20.46,40.00,47,1.65,0.00,5.66,145.43,20.39
19663,11.14,13.52,190,5315,100.00,11.50,58.96,36,0.00,20.46,40.00,47,1.65,0.00,5.66,146.31,20.39
19730,11.14,13.44,190,5361,100.00,11.50,58.32,36,0.00,20.46,40.00,47,1.65,0.00,5.66,146.91,20.00
19795,11.14,13.44,190,5411,100.00,11.50,60.03,36,0.00,20.46,40.00,47,1.65,0.00,5.66,148.80,20.00
19861,11.14,13.44,190,5442,100.00,11.50,60.38,36,0.00,20.46,40.00,47,1.65,0.00,5.66,149.34,19.22
19928,11.14,13.44,190,5502,100.00,11.50,61.04,36,0.00,20.46,40.00,49,1.65,0.00,5.66,149.34,19.22
19994,11.14,13.44,190,5539,100.00,11.50,61.04,35,0.00,20.46,40.00,49,1.65,0.00,5.66,151.18,19.22
20061,11.14,13.52,190,5539,100.00,11.50,61.45,35,0.00,20.46,40.39,49,1.65,0.00,5.66,152.63,19.22
20128,11.25,13.44,190,5572,100.00,11.50,61.81,35,0.00,20.46,40.39,49,1.66,0.00,5.66,153.01,19.22
20193,11.14,13.44,190,5652,100.00,11.50,62.70,35,0.00,20.46,40.39,49,1.65,0.00,5.66,153.01,18.82
20261,11.14,13.44,190,5690,100.00,11.50,62.70,35,0.00,20.46,40.39,49,1.65,0.00,5.66,155.79,18.82
20327,11.14,13.44,192,5690,100.00,11.50,63.12,35,0.00,20.46,40.39,49,1.68,0.00,5.66,156.56,18.82
20394,11.14,13.52,192,5712,100.00,11.50,63.37,35,0.00,20.46,40.39,52,1.69,0.00,5.66,157.35,18.43
20460,11.14,13.44,192,5782,100.00,11.50,64.14,35,0.00,20.46,40.78,52,1.63,0.00,5.66,159.42,18.43
20526,11.14,13.44,190,5832,100.00,11.50,64.14,35,0.00,20.46,40.78,52,1.66,0.00,5.66,159.42,18.04
20593,11.14,13.44,190,5832,100.00,11.50,64.70,35,0.00,20.46,38.43,52,1.55,0.00,5.66,161.22,18.04
20658,11.14,13.44,190,5827,100.00,12.50,54.70,35,0.00,16.83,11.76,52,0.96,0.00,2.03,141.30,18.04
20726,11.25,13.44,190,5580,74.90,37.00,0.00,35,0.00,16.83,0.00,52,0.59,0.00,2.03,141.30,0.00
20791,11.25,13.68,190,5580,74.90,37.00,0.00,35,0.00,7.69,0.00,52,0.34,0.00,-7.11,51.78,0.00
20858,12.17,13.68,190,5630,74.90,35.50,0.00,35,0.00,5.37,0.00,54,0.25,0.00,-9.43,28.17,0.00
20926,24.81,13.68,190,5435,74.90,33.50,0.00,35,0.00,5.08,0.00,54,0.19,0.00,-9.72,28.17,0.00
20992,25.38,13.68,190,5244,74.90,31.00,0.00,35,0.00,5.08,0.00,54,0.25,0.00,-9.72,36.84,0.00
21058,25.38,13.76,192,5244,74.90,28.50,0.00,35,0.00,4.79,0.00,54,0.37,0.00,-10.01,14.94,0.00
21124,24.12,13.76,192,5123,74.90,28.50,0.00,35,0.00,4.64,0.00,54,0.29,0.00,-10.16,29.80,0.00
21192,23.89,13.68,192,4954,74.90,26.00,0.00,35,0.00,4.64,0.00,54,0.18,0.00,-10.16,20.17,0.00
21258,24.12,13.76,192,4854,74.90,23.50,0.00,35,0.00,4.50,0.00,54,0.19,0.00,-10.30,11.54,0.00
21324,24.12,13.76,192,4705,74.90,21.00,0.00,35,0.00,4.35,0.00,56,0.27,0.00,-10.45,19.65,0.00
21392,23.77,13.68,192,4601,74.90,20.00,0.00,35,0.00,4.35,0.00,56,0.25,0.00,-10.45,20.31,0.00
21457,24.12,13.68,192,4483,74.90,20.00,0.00,35,0.00,4.35,0.39,56,0.16,0.00,-10.45,16.59,0.00
21523,24.12,13.68,192,4368,74.90,20.00,5.59,35,0.00,4.21,2.75,56,0.21,0.00,-10.59,9.99,0.00
21590,23.54,13.68,192,4293,74.90,22.50,8.24,35,0.00,4.50,4.31,56,0.25,0.00,-10.30,17.38,0.00
21656,24.00,13.68,192,4298,74.90,26.50,8.25,35,0.00,4.64,7.06,56,0.31,0.00,-10.16,18.51,0.00
21723,21.82,13.68,192,4249,74.90,34.50,9.97,35,0.00,5.08,8.63,56,0.35,0.00,-9.72,21.70,0.00
21789,16.31,13.60,192,4114,74.90,37.00,10.53,35,0.00,5.80,10.59,57,0.41,0.00,-9.00,25.57,0.00
21856,14.24,13.68,192,4000,74.90,36.50,11.95,35,0.00,6.53,16.08,57,0.60,0.00,-8.27,28.81,0.00
21922,13.21,13.60,192,4116,74.90,35.50,17.56,35,0.00,8.71,21.18,57,0.76,0.00,-6.09,42.38,9.80
21988,13.78,13.68,192,4112,74.90,32.00,20.17,35,0.00,10.88,24.71,57,0.89,0.00,-3.92,53.73,9.80
22054,12.98,13.60,192,4060,74.90,28.50,22.52,35,0.00,12.33,28.24,57,0.96,0.00,-2.47,59.58,47.84
22121,12.63,13.68,192,4130,74.90,24.50,25.55,35,0.00,13.49,33.73,57,1.08,0.00,-1.31,67.32,47.84
22187,12.52,13.52,192,4105,74.90,17.00,28.90,35,0.00,14.95,36.47,57,1.19,0.00,0.15,75.23,48.24
22254,12.29,13.52,192,4118,100.00,14.00,31.63,35,0.00,16.25,43.53,57,1.35,0.00,1.45,83.03,48.24
22320,12.17,13.52,192,4150,100.00,11.50,36.30,35,0.00,17.99,47.45,57,1.53,0.00,3.19,94.10,47.84
22386,11.71,13.52,192,4134,100.00,11.50,40.57,35,0.00,19.59,49.80,57,1.66,0.00,4.79,104.00,47.84
22451,11.37,13.52,192,4190,100.00,11.50,46.48,35,0.00,21.18,52.55,57,1.81,0.00,6.38,116.04,47.45
22518,10.91,13.52,192,4180,100.00,11.50,50.83,35,0.00,22.78,54.90,57,1.96,0.00,7.98,126.67,47.45
22587,10.91,13.52,192,4220,100.00,11.50,54.92,35,0.00,24.09,57.65,57,2.00,0.00,9.29,135.83,49.41
22652,10.80,13.52,192,4249,100.00,11.50,58.01,35,0.00,25.10,61.18,57,2.09,0.00,10.30,143.69,49.41
22717,10.57,13.52,192,4240,100.00,11.00,59.69,35,0.00,25.68,63.92,57,2.15,0.00,10.88,147.21,52.94
22785,10.80,13.44,192,4286,100.00,11.00,61.25,35,0.00,26.12,65.10,57,2.18,0.00,11.32,152.14,52.94
22850,10.80,13.44,192,4305,100.00,11.00,63.37,35,0.00,26.55,66.27,57,2.20,0.00,11.75,155.80,53.73
22917,10.91,13.44,192,4322,100.00,11.00,65.47,35,0.00,26.99,69.02,57,2.26,0.00,12.19,159.08,53.73
22983,11.14,13.44,192,4338,100.00,11.00,67.83,35,0.00,27.42,70.98,57,2.26,0.00,12.62,163.24,52.94
23050,11.02,13.44,192,4459,100.00,11.50,68.47,35,0.00,27.71,74.90,57,2.27,0.00,12.91,164.15,50.59
23117,11.14,13.44,192,4308,100.00,11.00,69.44,35,0.00,27.57,76.47,57,2.26,0.00,12.77,168.13,50.59
23182,11.02,13.44,192,4526,100.00,11.50,67.09,35,0.00,27.71,78.04,58,2.25,0.00,12.91,162.70,49.41
23248,11.02,13.52,192,4417,100.00,11.50,71.45,35,0.00,27.42,79.22,58,2.26,0.00,12.62,170.32,49.41
23314,11.02,13.44,192,4529,100.00,11.50,68.78,35,0.00,27.57,79.22,58,2.25,0.00,12.77,166.58,50.20
23381,11.14,13.44,192,4518,100.00,11.50,70.53,35,0.00,27.42,78.82,58,2.25,0.00,12.62,170.01,50.20
23447,11.02,13.44,192,4570,100.00,11.50,70.36,34,0.00,27.28,78.04,58,2.26,0.00,12.48,169.13,48.24
23513,11.14,13.44,192,4590,100.00,11.50,71.17,34,0.00,27.42,78.04,58,2.26,0.00,12.62,171.72,48.24
23580,11.14,13.44,192,4618,100.00,11.50,72.46,34,0.00,27.42,78.04,58,2.26,0.00,12.62,172.67,47.06
23647,11.14,13.44,192,4621,100.00,11.50,72.90,34,0.00,27.57,78.04,60,2.26,0.00,12.77,174.32,47.06
23713,11.02,13.44,192,4650,100.00,11.50,72.95,34,0.00,27.42,74.90,60,2.28,0.00,12.62,174.11,45.49
23780,11.14,13.44,192,4678,100.00,11.50,71.86,34,0.00,27.28,72.55,60,2.23,0.00,12.48,174.50,45.49
23845,11.02,13.44,192,4699,100.00,11.50,71.17,34,0.00,27.13,71.37,60,2.23,0.00,12.33,174.15,43.14
23912,11.14,13.44,192,4735,100.00,11.50,71.17,34,0.00,26.84,70.59,60,2.19,0.00,12.04,174.17,43.14
23978,11.14,13.44,192,4735,100.00,11.50,71.72,34,0.00,26.84,70.20,60,2.20,0.00,12.04,175.39,42.35
24045,11.14,13.36,192,4792,100.00,12.00,70.71,34,0.00,26.70,70.20,60,2.20,0.00,11.90,174.04,42.35
24111,11.14,13.36,192,4792,100.00,12.00,71.56,34,0.00,26.55,70.20,60,2.17,0.00,11.75,175.71,42.35
24178,11.14,13.44,192,4817,100.00,12.00,69.87,34,0.00,26.12,70.20,62,2.16,0.00,11.32,175.04,40.78
24245,11.14,13.36,192,4823,100.00,12.00,69.97,34,0.00,25.97,70.20,62,2.18,0.00,11.17,173.62,40.78
24310,11.14,13.44,192,4826,100.00,12.00,70.01,34,0.00,25.97,70.20,62,2.14,0.00,11.17,173.84,40.78
24377,11.02,13.36,192,4892,100.00,12.00,69.92,34,0.00,25.97,70.20,62,2.14,0.00,11.17,174.39,40.78
24445,11.14,13.44,192,4876,100.00,12.00,69.70,34,0.00,25.97,70.20,62,2.12,0.00,11.17,174.24,38.43
24510,11.14,13.44,192,4928,100.00,12.00,70.43,34,0.00,25.83,70.20,62,2.12,0.00,11.03,174.87,38.43
24577,11.14,13.44,192,4937,100.00,12.00,69.52,34,0.00,25.83,70.20,62,2.11,0.00,11.03,174.50,37.65
24644,11.14,13.44,192,4960,100.00,12.00,69.84,34,0.00,25.68,69.80,65,2.11,0.00,10.88,174.95,37.65
24710,11.14,13.44,192,4993,100.00,12.00,70.30,34,0.00,25.68,69.80,65,2.10,0.00,10.88,175.29,36.08
24777,11.02,13.44,192,4996,100.00,12.00,70.35,34,0.00,25.68,69.80,65,2.10,0.00,10.88,175.35,36.08
24844,11.14,13.44,192,5020,100.00,12.00,69.61,34,0.00,25.54,69.80,65,2.09,0.00,10.74,175.31,35.69
24910,11.14,13.44,192,5040,100.00,12.00,69.89,34,0.00,25.54,69.80,65,2.08,0.00,10.74,175.50,35.69
24976,11.14,13.44,192,5067,100.00,12.00,70.27,34,0.00,25.54,69.80,65,2.08,0.00,10.74,176.18,34.12
25043,11.14,13.44,192,5119,100.00,12.00,70.99,34,0.00,25.54,63.92,65,2.01,0.00,10.74,176.98,34.12
25109,11.14,13.44,192,5116,100.00,12.00,58.93,34,0.00,21.33,14.90,67,0.99,0.00,6.53,159.22,25.88
25175,11.25,13.60,192,4864,74.90,32.50,0.00,34,0.00,10.30,0.00,67,0.62,0.00,-4.50,25.39,25.88
25241,11.83,13.60,192,5030,74.90,35.50,0.00,34,0.00,5.95,0.00,67,0.44,0.00,-8.85,25.39,0.00
25308,13.21,13.68,192,5023,74.90,33.50,0.00,34,0.00,5.95,0.00,67,0.32,0.00,-8.85,20.31,0.00
25374,15.62,13.84,192,4914,74.90,31.00,0.00,33,0.00,4.79,0.00,67,0.26,0.00,-10.01,39.43,0.00
25440,24.81,13.76,192,4783,74.90,29.00,0.00,33,0.00,4.50,0.00,67,0.21,0.00,-10.30,27.64,0.00
25507,24.81,13.76,192,4783,74.90,26.50,0.00,33,0.00,4.64,0.00,67,0.31,0.00,-10.16,16.11,0.00
25573,25.38,13.68,192,4678,74.90,24.00,0.00,33,0.00,4.50,0.00,69,0.35,0.00,-10.30,21.66,0.00
25639,25.38,13.68,192,4568,74.90,22.00,0.00,33,0.00,4.50,0.00,69,0.18,0.00,-10.30,27.13,0.00
25705,24.12,13.76,192,4451,74.90,20.00,0.00,33,0.00,4.35,0.00,69,0.16,0.00,-10.45,16.82,0.00
25772,23.89,13.76,192,4338,74.90,20.00,0.00,33,0.00,4.21,0.00,69,0.27,0.00,-10.59,11.22,0.00
25838,24.00,13.76,192,4216,74.90,20.00,0.00,33,0.00,4.06,0.00,69,0.25,0.00,-10.74,19.23,0.00
25905,23.77,13.76,192,4132,74.90,20.00,0.00,33,0.00,4.06,0.00,69,0.16,0.00,-10.74,15.96,0.00
25970,24.12,13.76,192,3918,74.90,20.00,0.00,33,0.00,3.92,0.00,69,0.24,0.00,-10.88,9.26,0.00
26038,23.77,13.68,192,3830,74.90,20.00,0.00,33,0.00,3.92,0.39,70,0.18,0.00,-10.88,14.23,0.00
26104,24.23,13.76,192,3737,74.90,21.00,0.00,33,0.00,3.77,1.96,70,0.23,0.00,-11.03,11.31,0.00
26170,24.12,13.68,192,3687,74.90,23.50,3.99,33,0.00,3.92,3.53,70,0.21,0.00,-10.88,7.96,0.00
26236,23.77,13.68,192,3637,74.90,27.50,8.65,33,0.00,4.06,5.49,70,0.26,0.00,-10.74,15.84,0.00
26303,20.90,13.76,192,3548,74.90,34.50,6.21,33,0.00,4.50,7.06,70,0.29,0.00,-10.30,14.78,0.00
26369,14.59,13.68,192,3568,74.90,36.00,6.81,33,0.00,4.93,7.45,70,0.31,0.00,-9.87,16.66,0.00
26437,13.67,13.68,192,3600,74.90,36.00,7.61,33,0.00,5.37,8.24,70,0.32,0.00,-9.43,17.97,0.00
26503,13.90,13.68,192,3578,74.90,36.00,7.63,33,0.00,5.66,8.24,70,0.33,0.00,-9.14,18.88,0.00
26568,14.47,13.68,192,3539,74.90,35.50,8.31,33,0.00,5.80,8.63,70,0.33,0.00,-9.00,19.34,0.00
26635,14.59,13.68,192,3566,74.90,36.00,8.31,33,0.00,5.95,8.63,70,0.34,0.00,-8.85,19.81,0.00
26702,14.36,13.68,192,3541,74.90,36.00,7.55,33,0.00,5.95,8.24,70,0.32,0.00,-8.85,19.81,0.00
26767,14.24,13.68,192,3564,74.90,36.00,7.60,33,0.00,5.95,7.45,70,0.29,0.00,-8.85,19.18,0.00
26834,14.36,13.68,192,3563,74.90,36.00,6.84,33,0.00,5.80,5.88,70,0.26,0.00,-9.00,18.36,0.00
26900,14.36,13.68,192,3548,74.90,36.00,6.05,33,0.00,5.37,5.10,70,0.24,0.00,-9.43,16.05,0.00
26967,14.24,13.68,192,3542,74.90,36.00,6.05,33,0.00,5.08,4.71,70,0.22,0.00,-9.72,14.42,0.00
27034,14.47,13.76,192,3524,74.90,36.50,5.26,33,0.00,4.79,3.92,70,0.21,0.00,-10.01,13.01,0.00
27100,14.59,13.60,192,3514,74.90,36.50,5.25,33,0.00,4.64,3.92,70,0.19,0.00,-10.16,12.64,0.00
27166,14.81,13.76,192,3522,74.90,36.50,5.26,33,0.00,4.35,3.14,70,0.18,0.00,-10.45,11.99,0.00
27231,15.16,13.68,192,3531,74.90,36.50,4.52,33,0.00,4.21,2.75,70,0.17,0.00,-10.59,11.29,0.00
27298,15.39,13.76,192,3529,74.90,36.50,4.52,33,0.00,3.92,2.35,70,0.16,0.00,-10.88,10.45,0.00
27365,15.50,13.76,192,3531,74.90,36.50,4.52,33,0.00,3.92,1.57,70,0.19,0.00,-10.88,10.07,0.00
27431,15.62,13.68,192,3524,74.90,36.50,4.51,33,0.00,3.63,1.18,69,0.15,0.00,-11.17,9.35,0.00
27496,15.73,13.76,192,3508,74.90,36.50,4.49,33,0.00,3.63,1.18,69,0.15,0.00,-11.17,8.91,0.00
27563,15.62,13.68,192,3494,74.90,34.50,0.00,33,0.00,3.48,1.18,69,0.15,0.00,-11.32,8.69,0.00
27630,15.96,13.76,192,3496,74.90,33.00,0.00,33,0.00,3.63,0.78,69,0.14,0.00,-11.17,8.56,0.00
27695,17.80,13.76,192,3506,74.90,30.50,0.00,33,0.00,3.63,0.78,69,0.14,0.00,-11.17,8.39,0.00
27763,23.66,13.76,192,3504,74.90,28.50,0.00,33,0.00,3.63,0.78,69,0.15,0.00,-11.17,8.47,0.00
27828,25.38,13.76,192,3498,74.90,26.00,0.00,33,0.00,3.63,0.78,69,0.14,0.00,-11.17,8.56,0.00
27894,25.38,13.76,192,3475,74.90,24.50,0.00,33,0.00,3.63,0.78,68,0.14,0.00,-11.17,8.39,0.00
27960,25.38,13.76,192,3467,74.90,22.50,0.00,33,0.00,3.63,0.39,68,0.14,0.00,-11.17,8.23,0.00
28028,25.27,13.68,192,3480,74.90,20.00,0.00,33,0.00,3.63,0.39,68,0.14,0.00,-11.17,8.23,0.00
28093,23.77,13.68,192,3474,74.90,20.00,0.00,33,0.00,3.63,0.39,68,0.14,0.00,-11.17,8.23,0.00
28159,24.23,13.68,192,3456,74.90,20.00,0.00,33,0.00,3.63,0.39,68,0.14,0.00,-11.17,8.06,0.00
28226,23.89,13.76,192,3450,74.90,20.00,0.00,33,0.00,3.63,0.39,68,0.14,0.00,-11.17,7.98,0.00
