Time (msec),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Speed (rpm),Fuel Pump Duty (%),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (C),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Throttle Opening Angle (%),Vehicle Speed (mph),Engine Load*  (g/rev),Feedback Knock Correction* (degrees),Manifold Relative Pressure (psi),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%)
70075,11.94,13.76,199,2883,74.90,30.00,0.00,41,0.00,4.35,0.00,28,0.22,0.00,-10.45,7.31,0.00
70142,12.52,13.68,199,2873,74.90,28.50,0.00,41,0.00,3.92,0.00,28,0.20,0.00,-10.88,11.63,0.00
70208,14.24,13.68,199,2791,74.90,25.00,0.00,41,0.00,3.77,0.00,28,0.19,0.00,-11.03,7.67,0.00
70274,17.11,13.76,199,2705,74.90,22.50,0.00,41,0.00,3.77,0.00,28,0.16,0.00,-11.03,10.45,0.00
70341,20.33,13.76,199,2618,74.90,20.00,0.00,41,0.00,3.77,0.00,28,0.17,0.00,-11.03,6.64,0.00
70406,23.20,13.68,199,2531,74.90,16.50,0.00,41,0.00,3.77,0.00,28,0.18,0.00,-11.03,8.69,0.00
70473,23.31,13.68,199,2436,74.90,15.50,0.00,41,0.00,3.77,0.00,28,0.19,0.00,-11.03,5.99,0.00
70539,23.54,13.68,199,2368,74.90,15.00,0.00,41,0.00,3.92,0.00,28,0.17,0.00,-10.88,8.41,0.00
70604,23.66,13.68,199,2277,74.90,14.50,0.00,41,0.00,3.92,0.00,28,0.22,0.00,-10.88,7.27,0.00
70670,23.54,13.68,199,2202,74.90,14.50,0.00,41,0.00,3.92,0.00,28,0.17,0.00,-10.88,8.01,0.00
70737,23.43,13.68,199,2134,74.90,14.00,0.00,41,0.00,3.92,0.00,28,0.18,0.00,-10.88,7.54,0.00
70803,23.77,13.76,199,2036,74.90,14.00,0.00,41,0.00,3.92,0.00,28,0.19,0.00,-10.88,6.20,0.00
70868,23.77,13.68,199,1964,74.90,14.00,0.00,41,0.00,3.92,0.00,28,0.20,0.00,-10.88,6.70,0.00
70935,23.66,13.68,199,1888,74.90,14.00,0.00,41,0.00,3.92,0.00,29,0.20,0.00,-10.88,5.71,0.00
71001,23.43,13.76,199,1809,74.90,14.00,0.00,41,0.00,3.92,0.00,29,0.20,0.00,-10.88,6.34,0.00
71067,23.77,13.68,199,1727,74.90,14.00,0.00,41,0.00,3.92,0.00,29,0.20,0.00,-10.88,5.85,0.00
71135,23.54,13.68,199,1643,74.90,14.00,0.00,41,0.00,3.92,0.00,29,0.20,0.00,-10.88,5.41,0.00
71200,23.89,13.68,199,1586,74.90,14.00,0.00,41,0.00,4.06,0.00,29,0.21,0.00,-10.74,5.41,0.00
71266,23.54,13.68,199,1495,74.90,22.00,0.00,41,0.00,4.21,0.00,29,0.22,0.00,-10.59,5.26,0.00
71332,23.89,13.76,199,1414,74.90,22.00,0.00,41,0.00,4.21,0.00,29,0.20,0.00,-10.59,5.10,0.00
71398,23.89,13.68,199,1348,74.90,22.00,2.30,41,0.00,4.21,0.00,29,0.21,0.00,-10.59,4.53,0.00
71465,23.77,13.68,199,1278,74.90,22.00,2.18,41,0.00,4.35,0.00,29,0.22,0.00,-10.45,4.66,0.00
71530,23.54,13.68,199,1286,74.90,22.00,2.20,41,0.00,4.35,0.00,29,0.22,0.00,-10.45,4.75,0.00
71597,23.66,13.68,199,1308,74.90,22.00,2.23,41,0.00,4.35,0.00,29,0.21,0.00,-10.45,4.59,0.00
71663,23.54,13.68,199,1317,74.90,20.50,2.25,41,0.00,4.21,0.00,29,0.19,0.00,-10.59,4.31,0.00
71729,23.43,13.68,199,1328,74.90,19.00,1.98,41,0.00,4.06,0.00,29,0.22,0.00,-10.74,4.17,0.00
71795,23.54,13.68,199,1305,74.90,20.50,1.95,41,0.00,4.06,0.00,29,0.19,0.00,-10.74,4.06,0.00
71862,23.31,13.68,199,1304,74.90,20.00,1.95,41,0.00,3.92,0.00,29,0.18,0.00,-10.88,3.95,0.00
71927,21.71,13.60,199,1289,74.90,20.50,1.93,41,0.00,3.92,0.00,29,0.18,0.00,-10.88,3.95,0.00
71994,20.10,13.68,199,1273,74.90,22.00,1.90,41,0.00,3.92,0.00,29,0.18,0.00,-10.88,3.85,0.00
72060,17.69,13.60,199,1271,74.90,21.50,1.90,41,0.00,3.77,0.00,29,0.17,0.00,-11.03,3.69,0.00
72125,16.65,13.68,199,1250,74.90,22.00,1.87,41,0.00,3.77,0.00,29,0.18,0.00,-11.03,3.62,0.00
72192,16.31,13.60,199,1240,74.90,22.00,1.85,41,0.00,3.77,0.00,29,0.17,0.00,-11.03,3.60,0.00
72258,15.85,13.68,199,1232,74.90,22.00,1.84,41,0.00,3.77,0.00,29,0.17,0.00,-11.03,3.58,0.00
72324,15.85,13.60,199,1204,74.90,22.00,1.80,41,0.00,3.77,0.00,28,0.18,0.00,-11.03,3.49,0.00
72390,15.85,13.68,199,1192,74.90,22.00,1.78,41,0.00,3.77,0.00,28,0.18,0.00,-11.03,3.47,0.00
72456,15.62,13.60,199,1183,74.90,22.00,1.77,41,0.00,3.77,0.00,28,0.18,0.00,-11.03,3.49,0.00
72522,15.39,13.68,199,1156,74.90,22.00,1.73,41,0.00,3.77,0.00,28,0.18,0.00,-11.03,3.45,0.00
72589,15.39,13.68,199,1142,74.90,22.00,1.71,41,0.00,3.77,0.00,28,0.18,0.00,-11.03,3.42,0.00
72656,15.16,13.68,199,1134,74.90,22.00,1.69,41,0.00,3.77,0.00,28,0.18,0.00,-11.03,3.40,0.00
72721,15.16,13.60,199,1122,74.90,22.00,1.68,41,0.00,3.77,0.00,28,0.18,0.00,-11.03,3.38,0.00
72787,14.93,13.68,199,1108,74.90,22.00,1.65,41,0.00,3.77,0.00,27,0.18,0.00,-11.03,3.34,0.00
72853,14.70,13.68,199,1088,74.90,22.00,1.63,41,0.00,3.92,0.00,27,0.18,0.00,-10.88,3.34,0.00
72920,14.59,13.68,199,1081,74.90,22.00,1.61,41,0.00,3.92,0.00,27,0.19,0.00,-10.88,3.33,0.00
72986,14.36,13.68,199,1078,74.90,22.00,1.61,41,0.00,3.92,0.00,27,0.19,0.00,-10.88,3.33,0.00
73054,14.13,13.68,199,1068,74.90,22.00,1.59,41,0.00,3.92,0.00,27,0.19,0.00,-10.88,3.30,0.00
73119,14.13,13.68,199,1064,74.90,22.00,1.59,41,0.00,3.92,0.00,27,0.19,0.00,-10.88,3.28,0.00
73185,14.13,13.68,199,1056,74.90,22.00,1.58,41,0.00,3.92,0.00,27,0.19,0.00,-10.88,3.30,0.00
73252,14.13,13.76,199,1036,74.90,22.00,1.55,41,0.00,3.92,0.00,26,0.19,0.00,-10.88,3.28,0.00
73318,14.01,13.68,199,1030,74.90,22.00,1.54,41,0.00,3.92,0.00,26,0.19,0.00,-10.88,3.28,0.00
73384,14.13,13.76,199,1019,74.90,22.00,1.52,41,0.00,3.92,0.00,26,0.19,0.00,-10.88,3.28,0.00
73450,14.01,13.68,199,1016,74.90,22.00,1.52,41,0.00,3.92,0.00,26,0.20,0.00,-10.88,3.28,0.00
73515,14.01,13.68,199,1015,74.90,22.00,1.52,41,0.00,4.06,0.00,26,0.20,0.00,-10.74,3.30,0.00
73582,14.13,13.68,199,1006,74.90,22.00,1.50,41,0.00,4.06,0.00,26,0.20,0.00,-10.74,3.30,0.00
73648,14.01,13.68,199,996,74.90,22.00,1.49,41,0.00,4.06,0.00,26,0.20,0.00,-10.74,3.28,0.00
73714,14.13,13.68,199,994,74.90,22.00,1.70,41,0.00,4.06,0.00,25,0.21,0.00,-10.74,3.36,0.00
73780,14.01,13.68,199,992,74.90,22.00,1.69,41,0.00,4.06,0.00,25,0.21,0.00,-10.74,3.38,0.00
73846,14.01,13.68,199,981,74.90,22.00,1.67,41,0.00,4.21,0.00,25,0.20,0.00,-10.59,3.36,0.00
73913,13.90,13.68,199,982,74.90,22.00,1.68,41,0.00,4.21,0.00,25,0.20,0.00,-10.59,3.33,0.00
73979,14.01,13.76,199,977,74.90,22.00,1.46,41,0.00,4.21,0.00,25,0.20,0.00,-10.59,3.30,0.00
74045,13.78,13.68,199,973,74.90,22.00,1.66,41,0.00,4.21,0.00,25,0.20,0.00,-10.59,3.28,0.00
74111,13.90,13.68,199,971,74.90,22.00,1.45,41,0.00,4.21,0.00,25,0.20,0.00,-10.59,3.25,0.00
74177,13.55,13.68,199,970,74.90,22.00,1.66,41,0.00,4.21,0.00,25,0.20,0.00,-10.59,3.30,0.00
74243,13.55,13.68,199,969,74.90,22.00,1.44,41,0.00,4.21,0.00,24,0.20,0.00,-10.59,3.25,0.00
74309,13.55,13.68,199,969,74.90,22.00,1.45,41,0.00,4.21,0.00,24,0.20,0.00,-10.59,3.25,0.00
74375,13.67,13.68,199,963,74.90,21.00,1.44,41,0.00,4.21,0.00,24,0.20,0.00,-10.59,3.23,0.00
74442,13.55,13.68,199,961,74.90,21.00,1.44,41,0.00,4.21,0.00,24,0.20,0.00,-10.59,3.23,0.00
74509,13.67,13.68,199,958,74.90,21.00,1.43,41,0.00,4.21,0.00,24,0.20,0.00,-10.59,3.23,0.00
74575,13.55,13.68,199,954,74.90,21.00,1.43,41,0.00,4.35,0.00,24,0.20,0.00,-10.45,3.23,0.00
74641,13.78,13.68,199,955,74.90,20.00,1.42,41,0.00,4.35,0.00,24,0.21,0.00,-10.45,3.23,0.00
74707,13.67,13.68,199,950,74.90,20.50,1.43,41,0.00,4.35,0.00,23,0.21,0.00,-10.45,3.25,0.00
74773,13.90,13.68,199,948,74.90,20.00,1.62,41,0.00,4.35,0.00,23,0.21,0.00,-10.45,3.28,0.00
74838,13.78,13.68,199,944,74.90,20.00,1.62,41,0.00,4.35,0.00,23,0.21,0.00,-10.45,3.28,0.00
74905,13.90,13.60,199,941,74.90,20.00,1.61,41,0.00,4.35,0.00,23,0.21,0.00,-10.45,3.28,0.00
74972,13.78,13.68,199,936,74.90,20.00,1.61,41,0.00,4.35,0.00,23,0.21,0.00,-10.45,3.31,0.00
75038,14.01,13.60,199,939,74.90,19.50,1.60,41,0.00,4.35,0.00,23,0.22,0.00,-10.45,3.31,0.00
75103,13.90,13.68,199,939,74.90,19.00,1.60,41,0.00,4.35,0.00,23,0.22,0.00,-10.45,3.36,0.00
75169,14.01,13.68,199,940,74.90,19.00,1.60,41,0.00,4.35,0.00,22,0.22,0.00,-10.45,3.36,0.00
75236,13.78,13.68,199,938,74.90,18.50,1.60,41,0.00,4.35,0.00,22,0.22,0.00,-10.45,3.36,0.00
75303,13.90,13.60,199,932,74.90,18.00,1.59,41,0.00,4.50,0.00,22,0.22,0.00,-10.30,3.36,0.00
75369,13.78,13.68,199,936,74.90,17.50,1.60,41,0.00,4.50,0.00,22,0.22,0.00,-10.30,3.36,0.00
75435,13.90,13.60,199,934,74.90,17.50,1.59,41,0.00,4.50,0.00,22,0.22,0.00,-10.30,3.38,0.00
75502,13.78,13.68,199,935,74.90,17.50,1.60,41,0.00,4.50,0.00,22,0.22,0.00,-10.30,3.40,0.00
75567,13.90,13.68,199,933,74.90,17.50,1.59,41,0.00,4.50,0.00,22,0.25,0.00,-10.30,3.40,0.00
75634,13.78,13.68,199,934,74.90,17.00,1.59,41,0.00,4.50,0.00,19,0.25,0.00,-10.30,3.40,0.00
75699,13.90,13.68,199,933,74.90,17.00,1.59,41,0.00,4.50,0.00,19,0.22,0.00,-10.30,3.42,0.00
75766,13.78,13.68,199,934,74.90,16.50,1.59,41,0.00,4.50,0.00,19,0.22,0.00,-10.30,3.45,0.00
75831,14.01,13.60,199,932,74.90,16.50,1.59,41,0.00,4.50,0.00,19,0.22,0.00,-10.30,3.45,0.00
75898,14.01,13.68,199,938,74.90,16.00,1.60,41,0.00,4.50,0.00,19,0.22,0.00,-10.30,3.45,0.00
75963,14.13,13.68,199,936,74.90,16.00,1.60,41,0.00,4.50,0.00,19,0.22,0.00,-10.30,3.45,0.00
76031,14.01,13.68,199,936,74.90,16.00,1.60,41,0.00,4.50,0.00,19,0.22,0.00,-10.30,3.47,0.00
76096,14.13,13.60,199,929,74.90,16.50,1.59,41,0.00,4.64,0.00,17,0.22,0.00,-10.16,3.45,0.00
76163,14.01,13.68,199,930,74.90,16.00,1.59,41,0.00,4.64,0.00,17,0.22,0.00,-10.16,3.49,0.00
76228,14.24,13.68,199,928,74.90,16.50,1.58,41,0.00,4.64,0.00,17,0.23,0.00,-10.16,3.49,0.00
76294,14.13,13.68,199,934,74.90,15.50,1.59,41,0.00,4.64,0.00,17,0.23,0.00,-10.16,3.49,0.00
76361,14.24,13.68,199,936,74.90,15.00,1.60,41,0.00,4.64,0.00,17,0.23,0.00,-10.16,3.58,0.00
76427,14.24,13.68,199,939,74.90,14.50,1.60,41,0.00,4.64,0.00,17,0.23,0.00,-10.16,3.60,0.00
76493,14.36,13.60,199,942,74.90,14.00,1.61,41,0.00,4.64,0.00,17,0.23,0.00,-10.16,3.60,0.00
76559,14.24,13.68,199,950,74.90,13.50,1.62,41,0.00,4.64,0.00,15,0.23,0.00,-10.16,3.58,0.00
76625,14.24,13.68,199,948,74.90,14.00,1.62,41,0.00,4.64,0.00,15,0.23,0.00,-10.16,3.58,0.00
76690,14.47,13.68,199,952,74.90,13.00,1.63,41,0.00,4.64,0.00,15,0.23,0.00,-10.16,3.56,0.00
76757,14.24,13.68,199,948,74.90,14.00,1.62,41,0.00,4.64,0.00,15,0.23,0.00,-10.16,3.56,0.00
76824,14.36,13.68,199,947,74.90,14.00,1.62,41,0.00,4.64,0.00,15,0.23,0.00,-10.16,3.56,0.00
76890,14.36,13.76,199,944,74.90,14.00,1.61,41,0.00,4.64,0.00,15,0.23,0.00,-10.16,3.56,0.00
76955,14.47,13.68,199,948,74.90,13.50,1.62,41,0.00,4.64,0.00,15,0.23,0.00,-10.16,3.60,0.00
77021,14.36,13.68,199,944,74.90,14.00,1.61,41,0.00,4.64,0.00,12,0.23,0.00,-10.16,3.60,0.00
77088,14.59,13.76,199,946,74.90,14.00,1.61,41,0.00,4.64,0.00,12,0.23,0.00,-10.16,3.65,0.00
77153,14.47,13.68,199,943,74.90,14.00,1.61,41,0.00,4.64,0.00,12,0.23,0.00,-10.16,3.65,0.00
77221,14.59,13.68,199,947,74.90,13.50,1.62,41,0.00,4.79,0.00,12,0.23,0.00,-10.01,3.65,0.00
77287,14.47,13.68,199,946,74.90,13.50,1.61,41,0.00,4.79,0.00,12,0.23,0.00,-10.01,3.67,0.00
77353,14.59,13.68,199,945,74.90,14.00,1.61,41,0.00,4.79,0.00,12,0.24,0.00,-10.01,3.67,0.00
77419,14.47,13.68,199,942,74.90,14.00,1.61,41,0.00,4.79,0.00,12,0.24,0.00,-10.01,3.70,0.00
77485,14.59,13.68,199,946,74.90,13.50,1.61,41,0.00,4.79,0.00,11,0.24,0.00,-10.01,3.70,0.00
77550,14.47,13.68,199,944,74.90,13.50,1.61,41,0.00,4.79,0.00,11,0.23,0.00,-10.01,3.72,0.00
77617,14.59,13.68,199,947,74.90,13.50,1.62,41,0.00,4.79,0.00,11,0.24,0.00,-10.01,3.70,0.00
77683,14.36,13.68,199,944,74.90,14.00,1.61,41,0.00,4.79,0.00,11,0.24,0.00,-10.01,3.70,0.00
77749,14.70,13.68,199,936,74.90,13.50,1.60,41,0.00,4.79,0.00,11,0.24,0.00,-10.01,3.70,0.00
77816,14.59,13.68,199,938,74.90,14.00,1.60,41,0.00,4.79,0.00,11,0.24,0.00,-10.01,3.72,0.00
77881,14.70,13.68,199,930,74.90,15.00,1.59,41,0.00,4.79,0.00,11,0.24,0.00,-10.01,3.72,0.00
77947,14.59,13.68,199,936,74.90,14.00,1.60,41,0.00,4.79,0.00,11,0.24,0.00,-10.01,3.75,0.00
78014,14.70,13.68,199,928,74.90,15.50,1.58,41,0.00,4.79,0.00,8,0.24,0.00,-10.01,3.78,0.00
78080,14.70,13.60,199,936,74.90,14.00,1.60,41,0.00,4.93,0.00,8,0.24,0.00,-9.87,3.78,0.00
78146,14.70,13.68,199,940,74.90,14.00,1.60,41,0.00,4.93,0.00,8,0.24,0.00,-9.87,3.82,0.00
78212,14.70,13.60,199,947,74.90,13.00,1.62,41,0.00,4.93,0.00,8,0.24,0.00,-9.87,3.80,0.00
78278,14.81,13.68,199,942,74.90,13.50,1.61,41,0.00,4.93,0.00,8,0.24,0.00,-9.87,3.80,0.00
78344,14.70,13.60,199,949,74.90,13.00,1.62,41,0.00,4.93,0.00,8,0.24,0.00,-9.87,3.80,0.00
78411,14.81,13.68,199,940,74.90,14.00,1.60,41,0.00,4.93,0.00,8,0.24,0.00,-9.87,3.82,0.00
78477,14.70,13.60,199,941,74.90,14.00,1.61,41,0.00,4.93,0.00,6,0.25,0.00,-9.87,3.80,0.00
78544,14.81,13.68,199,942,74.90,14.00,1.61,41,0.00,4.93,0.00,6,0.24,0.00,-9.87,3.88,0.00
78608,14.70,13.60,199,948,74.90,13.00,1.62,41,0.00,4.93,0.00,6,0.24,0.00,-9.87,3.82,0.00
78675,14.81,13.68,199,946,74.90,13.50,1.61,41,0.00,4.93,0.00,6,0.24,0.00,-9.87,3.82,0.00
78741,14.81,13.60,199,951,74.90,13.00,1.62,41,0.00,4.93,0.00,6,0.24,0.00,-9.87,3.82,0.00
78807,14.81,13.60,199,957,74.90,13.50,1.63,41,0.00,4.93,0.00,6,0.23,0.00,-9.87,3.78,0.00
78873,14.93,13.60,199,964,74.90,11.50,1.65,41,0.00,4.93,0.00,6,0.24,0.00,-9.87,3.75,0.00
78939,14.81,13.68,199,957,74.90,12.50,1.63,41,0.00,4.93,0.00,4,0.23,0.00,-9.87,3.72,0.00
79006,14.81,13.60,199,960,74.90,12.50,1.64,41,0.00,4.93,0.00,4,0.23,0.00,-9.87,3.72,0.00
79071,14.81,13.68,199,958,74.90,12.50,1.63,41,0.00,4.93,1.57,4,0.27,0.00,-9.87,3.75,0.00
79137,14.93,13.60,199,962,74.90,13.50,2.05,41,0.00,4.93,2.75,4,0.35,0.00,-9.87,4.38,0.00
79204,15.04,13.68,199,956,74.90,14.00,2.65,41,0.00,5.37,2.75,4,0.37,0.00,-9.43,5.71,0.00
79269,15.27,13.60,199,985,74.90,15.50,2.52,41,0.00,5.66,3.14,4,0.38,0.00,-9.14,6.15,0.00
79336,15.16,13.68,199,1023,74.90,16.50,2.62,41,0.00,5.95,3.14,4,0.37,0.00,-8.85,6.40,0.00
79402,15.04,13.60,199,1089,74.90,18.00,2.55,41,0.00,6.09,3.53,4,0.36,0.00,-8.71,6.73,0.00
79468,14.70,13.68,199,1142,74.90,19.00,2.68,41,0.00,6.24,3.53,4,0.34,0.00,-8.56,6.77,0.00
79534,13.32,13.68,199,1225,74.90,21.00,2.61,41,0.00,6.24,3.92,4,0.33,0.00,-8.56,6.99,0.00
79601,12.86,13.68,199,1280,74.90,22.00,2.73,41,0.00,6.24,3.92,4,0.34,0.00,-8.56,7.14,0.00
79667,12.98,13.68,199,1330,74.90,23.00,2.84,41,0.00,6.24,4.31,4,0.35,0.00,-8.56,7.46,0.00
79733,13.90,13.68,199,1330,74.90,23.00,3.12,41,0.00,6.24,4.71,4,0.36,0.00,-8.56,7.86,0.00
79799,14.36,13.68,199,1321,74.90,22.50,3.10,41,0.00,6.24,4.71,4,0.39,0.00,-8.56,7.98,0.00
79864,15.04,13.68,199,1329,74.90,23.00,3.40,41,0.00,6.24,5.10,3,0.40,0.00,-8.56,8.39,0.00
79931,15.96,13.68,199,1302,74.90,22.50,3.33,41,0.00,6.38,5.49,3,0.42,0.00,-8.42,8.65,0.00
79998,16.19,13.68,199,1277,74.90,22.00,3.81,41,0.00,6.67,5.49,3,0.46,0.00,-8.13,9.00,0.00
80064,16.19,13.68,199,1226,74.90,20.00,3.92,41,0.00,6.96,5.49,3,0.52,0.00,-7.84,9.44,0.00
80130,15.62,13.68,199,1193,74.90,20.00,4.07,41,0.00,7.25,5.88,3,0.55,0.00,-7.55,10.13,0.00
80196,14.59,13.68,199,1144,74.90,19.50,3.91,41,0.00,7.98,5.88,3,0.56,0.00,-6.82,10.49,0.00
80263,14.24,13.68,199,1110,74.90,19.00,4.03,41,0.00,8.27,5.88,3,0.62,0.00,-6.53,10.74,0.00
80328,13.09,13.68,199,1062,74.90,19.00,3.85,41,0.00,8.71,5.88,3,0.63,0.00,-6.09,10.99,0.00
80395,12.17,13.68,199,1043,74.90,19.00,3.56,41,0.00,9.14,5.88,3,0.65,0.00,-5.66,11.05,0.00
80461,12.40,13.76,199,1030,74.90,19.00,3.52,41,0.00,9.43,6.27,3,0.65,0.00,-5.37,11.09,0.00
80526,12.52,13.68,199,1022,74.90,18.50,3.49,41,0.00,9.72,6.27,3,0.67,0.00,-5.08,10.89,0.00
80593,13.32,13.68,199,1019,74.90,18.00,3.91,41,0.00,10.16,6.67,3,0.68,0.00,-4.64,11.40,0.00
80659,13.90,13.68,199,1011,74.90,18.50,3.88,41,0.00,10.45,6.67,3,0.68,0.00,-4.35,11.40,0.00
80725,14.59,13.68,199,1013,74.90,18.00,3.89,41,0.00,10.59,7.06,3,0.66,0.00,-4.21,11.40,0.00
80791,14.81,13.76,199,996,74.90,18.00,3.83,41,0.00,10.74,7.06,3,0.69,0.00,-4.06,11.30,0.00
80857,15.04,13.68,199,984,74.90,18.00,3.78,41,0.00,11.03,8.24,3,0.69,0.00,-3.77,11.25,0.00
80924,14.81,13.68,199,1117,74.90,18.00,4.02,41,0.00,11.32,9.02,3,0.69,0.00,-3.48,12.04,0.00
80990,14.81,13.68,199,1117,74.90,18.00,4.29,41,0.00,11.46,9.41,3,0.70,0.00,-3.34,12.90,0.00
81055,15.16,13.68,199,1175,74.90,17.50,4.55,41,0.00,11.46,9.41,3,0.72,0.00,-3.34,13.72,0.00
81122,15.50,13.76,199,1192,74.90,17.50,4.76,41,0.00,11.61,9.80,3,0.70,0.00,-3.19,13.95,0.00
81189,16.08,13.68,199,1244,74.90,19.00,4.83,41,0.00,11.61,9.80,3,0.69,0.00,-3.19,14.13,0.00
81256,15.85,13.60,199,1329,74.90,20.50,5.04,40,0.00,11.61,9.80,5,0.68,0.00,-3.19,14.25,0.00
81322,15.62,13.68,199,1365,74.90,21.00,5.39,40,0.00,11.46,10.20,5,0.68,0.00,-3.34,14.79,0.00
81388,15.73,13.68,199,1383,74.90,21.50,5.24,40,0.00,11.32,10.20,5,0.68,0.00,-3.48,15.43,0.00
81455,15.62,13.60,199,1396,74.90,21.50,5.31,40,0.00,11.17,10.20,5,0.67,0.00,-3.63,15.57,0.00
81520,15.50,13.68,199,1480,74.90,23.50,5.36,40,0.00,11.17,10.20,5,0.66,0.00,-3.63,15.84,0.00
81586,15.27,13.60,199,1546,74.90,25.00,5.69,40,0.00,11.03,10.20,5,0.65,0.00,-3.77,16.05,0.00
81653,15.39,13.68,199,1569,74.90,25.00,5.94,40,0.00,10.88,10.20,5,0.64,0.00,-3.92,16.32,0.00
81719,15.39,13.60,199,1593,74.90,26.00,6.02,40,0.00,10.74,10.20,6,0.63,0.00,-4.06,16.52,0.00
81784,15.50,13.68,199,1635,74.90,26.00,6.12,40,0.00,10.59,10.20,6,0.66,0.00,-4.21,16.80,0.00
81850,15.50,13.60,199,1690,74.90,26.50,6.13,40,0.00,10.59,10.20,6,0.62,0.00,-4.21,16.94,0.00
81918,15.50,13.76,199,1740,74.90,27.00,6.31,40,0.00,10.30,10.20,6,0.61,0.00,-4.50,17.00,0.00
81982,15.50,13.68,199,1775,74.90,27.00,6.44,40,0.00,10.16,10.20,6,0.60,0.00,-4.64,17.22,0.00
82049,15.39,13.68,199,1808,74.90,27.50,6.56,40,0.00,9.87,10.20,6,0.60,0.00,-4.93,17.52,0.00
82115,15.27,13.68,199,1841,74.90,28.00,6.68,40,0.00,9.72,10.20,6,0.59,0.00,-5.08,17.68,0.00
82181,15.16,13.68,199,1883,74.90,28.50,6.43,40,0.00,9.58,10.20,6,0.58,0.00,-5.22,17.82,0.00
82249,15.04,13.68,199,1920,74.90,28.50,6.55,40,0.00,9.43,10.20,8,0.56,0.00,-5.37,17.97,0.00
82315,14.93,13.68,199,1949,74.90,29.50,6.65,40,0.00,9.29,10.20,8,0.55,0.00,-5.51,17.90,0.00
82380,14.81,13.60,199,1970,74.90,29.50,6.73,40,0.00,9.29,10.59,8,0.55,0.00,-5.51,17.97,0.00
82446,14.81,13.68,199,1996,74.90,29.50,6.39,40,0.00,9.14,10.20,8,0.54,0.00,-5.66,18.05,0.00
82513,14.93,13.68,199,2024,74.90,29.50,6.48,40,0.00,9.14,10.59,8,0.53,0.00,-5.66,17.97,0.00
82579,14.93,13.68,199,2072,74.90,30.00,6.63,40,0.00,9.00,10.59,8,0.53,0.00,-5.80,18.05,0.00
82646,15.04,13.68,199,2094,74.90,30.00,6.70,40,0.00,9.00,10.59,8,0.53,0.00,-5.80,18.43,0.00
82712,15.04,13.68,199,2110,74.90,30.50,6.75,40,0.00,9.00,10.59,9,0.53,0.00,-5.80,18.43,0.00
82777,15.04,13.68,199,2135,74.90,30.50,6.83,40,0.00,8.85,10.98,9,0.53,0.00,-5.95,18.81,0.00
82843,15.04,13.68,198,2181,74.90,30.50,6.98,40,0.00,8.85,10.98,9,0.53,0.00,-5.95,19.04,0.00
82910,14.93,13.68,198,2201,74.90,30.50,7.04,40,0.00,8.85,10.98,9,0.56,0.00,-5.95,19.18,0.00
82976,14.81,13.68,198,2240,74.90,30.50,7.17,40,0.00,9.00,11.37,9,0.55,0.00,-5.80,19.27,0.00
83042,14.81,13.68,198,2260,74.90,30.50,7.71,40,0.00,9.00,11.37,9,0.55,0.00,-5.80,19.99,0.00
83107,14.93,13.68,198,2303,74.90,30.50,8.35,40,0.00,9.14,11.76,9,0.57,0.00,-5.66,20.94,0.00
83174,14.81,13.68,198,2321,74.90,30.50,7.92,40,0.00,9.29,11.76,11,0.57,0.00,-5.51,21.54,0.00
83240,14.70,13.68,198,2369,74.90,30.50,8.59,40,0.00,9.29,11.76,11,0.59,0.00,-5.51,22.06,0.00
83306,14.70,13.68,198,2388,74.90,31.00,8.66,40,0.00,9.43,12.16,11,0.60,0.00,-5.37,23.08,0.00
83373,14.81,13.68,198,2428,74.90,31.00,8.80,40,0.00,9.58,12.16,11,0.60,0.00,-5.22,23.55,0.00
83439,14.81,13.60,198,2461,74.90,31.00,8.93,40,0.00,9.58,12.16,11,0.60,0.00,-5.22,23.93,0.00
83506,14.81,13.68,198,2490,74.90,31.00,9.03,40,0.00,9.58,12.55,11,0.60,0.00,-5.22,24.32,0.00
83572,14.93,13.60,198,2529,74.90,31.00,9.17,40,0.00,9.58,12.55,11,0.60,0.00,-5.22,24.79,0.00
83637,14.81,13.76,198,2570,74.90,31.50,9.32,40,0.00,9.58,12.55,12,0.60,0.00,-5.22,25.47,0.00
83703,14.81,13.68,198,2610,74.90,31.50,9.47,40,0.00,9.43,12.94,12,0.60,0.00,-5.37,25.67,0.00
83770,14.70,13.68,198,2646,74.90,32.00,9.60,40,0.00,9.43,12.94,12,0.60,0.00,-5.37,25.67,0.00
83835,14.70,13.68,198,2682,74.90,31.50,9.73,40,0.00,9.43,12.94,12,0.60,0.00,-5.37,26.72,0.00
83903,14.81,13.68,198,2702,74.90,32.00,9.80,40,0.00,9.43,12.94,12,0.60,0.00,-5.37,27.13,0.00
83969,14.70,13.68,198,2748,74.90,32.00,9.97,40,0.00,9.43,12.94,12,0.60,0.00,-5.37,27.44,0.00
84034,14.59,13.68,198,2809,74.90,32.00,10.19,40,0.00,9.43,12.94,12,0.60,0.00,-5.37,27.86,0.00
84100,14.70,13.68,198,2835,74.90,32.00,10.28,40,0.00,9.29,12.94,14,0.60,0.00,-5.51,28.17,0.00
