Time (msec),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Load*  (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Knock Correction Advance (degrees),Knock Count (Combined) (Knock Events),Manifold Absolute Pressure (psi),Manifold Relative Pressure (psi),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Throttle Opening Angle (%),Throttle Sensor Voltage (V),Volumetric Efficiency* (Load Multiplier),MAF/SD Blend Percentage (%),Primary Wastegate Duty Cycle (%)
167755,-15.62,14.70,13.68,189,0.27,3112,0.00,37.00,5.31,120,0.00,0,4.64,-10.16,13.79,1.90,4.71,0.70,73.5504,0.0,0.00
167834,-15.62,14.70,13.60,189,0.27,3104,0.00,37.00,5.30,120,0.00,0,4.64,-10.16,13.73,1.88,4.71,0.70,73.5901,0.0,0.00
167914,-15.62,14.70,13.60,189,0.26,3120,0.00,37.00,5.32,120,0.00,0,4.50,-10.30,13.49,1.88,4.71,0.70,73.5840,0.0,0.00
167994,-15.62,14.70,13.68,189,0.26,3102,0.00,37.00,5.29,120,0.00,0,4.50,-10.30,13.43,1.88,4.71,0.70,73.5504,0.0,0.00
168074,-15.62,14.70,13.60,189,0.26,3108,0.00,37.00,5.30,120,0.00,0,4.50,-10.30,13.31,1.88,4.71,0.70,73.4741,0.0,0.00
168153,-15.62,14.81,13.60,189,0.26,3096,0.00,37.00,5.28,120,0.00,0,4.50,-10.30,13.31,1.88,4.31,0.68,73.4802,0.0,0.00
168234,-15.62,14.93,13.60,189,0.25,3112,0.00,37.00,5.31,120,0.00,0,4.50,-10.30,13.20,1.88,4.71,0.70,73.4924,0.0,0.00
168315,-15.62,14.70,13.60,189,0.26,3100,0.00,37.00,5.29,120,0.00,0,4.50,-10.30,13.31,1.88,4.71,0.68,73.4863,0.0,0.00
168394,-15.62,14.81,13.68,189,0.26,3112,0.00,37.00,5.31,120,0.00,0,4.50,-10.30,13.32,1.88,4.31,0.68,73.5565,0.0,0.00
168473,-15.62,14.81,13.60,189,0.26,3102,0.00,37.00,5.29,120,0.00,0,4.50,-10.30,13.26,1.88,4.71,0.70,73.5504,0.0,0.00
168553,-15.62,14.81,13.60,189,0.26,3113,0.00,37.00,5.31,120,0.00,0,4.50,-10.30,13.38,1.90,4.71,0.70,73.5382,0.0,0.00
168633,-15.62,14.81,13.60,189,0.27,3096,0.00,37.00,5.28,120,0.00,0,4.50,-10.30,13.74,1.90,4.71,0.70,73.5565,0.0,0.00
168714,-15.62,14.81,13.60,189,0.28,3114,0.00,37.00,5.98,120,0.00,0,4.64,-10.16,14.62,1.94,5.49,0.74,73.4619,0.0,0.00
168794,-15.62,14.81,13.60,189,0.30,3091,0.00,37.50,5.94,120,0.00,0,4.79,-9.87,15.26,1.96,5.88,0.74,73.4436,0.0,0.00
168874,-15.62,14.93,13.60,189,0.31,3100,0.00,37.50,5.95,120,0.00,0,4.93,-9.72,15.81,1.98,6.27,0.76,73.6450,0.0,0.00
168953,-15.62,14.70,13.52,189,0.32,3084,0.00,37.50,5.92,120,0.00,0,5.22,-9.58,16.77,2.02,6.67,0.76,74.1241,0.0,0.00
169034,-15.62,14.36,13.60,189,0.34,3085,0.00,37.50,6.58,120,0.00,0,5.37,-9.43,17.36,2.04,7.06,0.78,74.5880,0.0,0.00
169114,-15.62,14.36,13.60,189,0.35,3104,0.00,37.50,6.59,120,0.00,0,5.37,-9.29,18.04,2.06,7.45,0.78,75.0214,0.0,0.00
169194,-15.62,14.47,13.60,189,0.36,3102,0.00,37.50,6.62,120,0.00,0,5.51,-9.14,18.27,2.08,7.45,0.80,75.3693,0.0,0.00
169273,-15.62,14.47,13.60,189,0.37,3099,0.00,38.00,6.61,120,0.00,0,5.66,-9.00,18.79,2.10,7.84,0.80,75.7202,0.0,0.00
169353,-15.62,14.24,13.52,189,0.38,3090,0.00,38.00,6.59,120,0.00,0,5.95,-8.85,19.51,2.10,8.24,0.80,75.9705,0.0,0.00
169434,-15.62,14.36,13.60,189,0.39,3100,0.00,38.00,6.61,120,0.00,0,5.95,-8.85,19.95,2.12,8.24,0.82,76.2085,0.0,0.00
169512,-15.62,14.47,13.60,189,0.39,3091,0.00,38.00,6.59,120,0.00,0,5.95,-8.71,20.23,2.12,8.24,0.82,76.4282,0.0,0.00
169593,-15.62,14.47,13.60,189,0.40,3104,0.00,38.00,7.28,120,0.00,0,6.09,-8.56,20.16,2.14,8.63,0.82,76.8555,0.0,0.00
169672,-15.62,14.47,13.60,189,0.41,3095,0.00,38.00,7.26,120,0.00,0,6.24,-8.56,21.69,2.16,9.02,0.84,77.2675,0.0,0.00
169754,-15.62,14.59,13.60,189,0.42,3107,0.00,38.00,7.29,120,0.00,0,6.38,-8.42,21.88,2.16,9.41,0.84,77.5482,0.0,0.00
169833,-15.62,14.59,13.60,189,0.44,3095,0.00,38.00,7.27,120,0.00,0,6.53,-8.13,22.24,2.18,9.41,0.84,77.9846,0.0,0.00
169913,-15.62,14.59,13.60,189,0.45,3116,0.00,37.50,7.98,120,0.00,0,6.67,-8.13,22.71,2.20,9.80,0.86,78.2867,0.0,0.00
169992,-15.62,14.47,13.60,189,0.46,3100,0.00,37.50,7.94,120,0.00,0,6.67,-7.98,23.27,2.22,9.80,0.86,78.6591,0.0,0.00
170073,-15.62,14.36,13.60,189,0.46,3121,0.00,37.50,7.99,120,0.00,0,6.96,-7.84,23.94,2.24,10.20,0.88,79.0283,0.0,0.00
170153,-15.62,14.47,13.68,189,0.47,3113,0.00,37.50,7.97,120,0.00,0,7.11,-7.69,24.51,2.24,10.20,0.88,79.3091,0.0,0.00
170233,-15.62,14.47,13.60,189,0.47,3107,0.00,37.50,7.98,120,0.00,0,7.11,-7.69,24.69,2.26,10.20,0.88,79.5044,0.0,0.00
170313,-15.62,14.47,13.60,189,0.48,3112,0.00,37.50,7.97,120,0.00,0,7.11,-7.55,24.88,2.26,10.59,0.88,79.7241,0.0,0.00
170393,-14.84,14.59,13.60,189,0.49,3126,0.00,37.00,8.00,120,0.00,0,7.25,-7.40,25.27,2.26,10.59,0.88,79.8615,0.0,0.00
170473,-14.84,14.59,13.60,189,0.49,3117,0.00,37.00,7.98,120,0.00,0,7.40,-7.40,25.46,2.26,10.59,0.88,80.1178,0.0,0.00
170554,-14.06,14.70,13.68,189,0.50,3116,0.00,37.00,8.70,120,0.00,0,7.40,-7.25,25.68,2.28,10.98,0.90,80.2795,0.0,0.00
170632,-14.06,14.70,13.60,189,0.50,3121,0.00,37.00,8.66,120,0.00,0,7.55,-7.25,26.09,2.28,10.98,0.90,80.3955,0.0,0.00
170713,-13.28,14.59,13.60,189,0.51,3139,0.00,37.00,8.71,120,0.00,0,7.55,-7.25,26.30,2.28,10.98,0.88,79.8828,0.0,0.00
170792,-13.28,14.59,13.60,189,0.43,3117,0.00,37.50,7.31,120,0.00,0,6.53,-8.27,16.64,1.96,3.14,0.60,75.3693,0.0,0.00
170872,-13.28,13.67,13.60,189,0.29,3113,0.00,37.00,0.00,120,0.00,0,5.37,-9.43,10.60,1.68,0.39,0.54,73.4863,0.0,0.00
170952,-15.62,12.75,13.68,189,0.21,3120,0.00,34.00,0.00,120,0.00,0,4.35,-10.88,8.60,1.66,0.00,0.54,73.2788,0.0,0.00
171033,-15.62,12.63,13.68,189,0.16,3093,0.00,31.50,0.00,120,0.00,0,3.92,-11.17,8.23,1.64,0.00,0.54,73.6816,0.0,0.00
171113,-15.62,12.98,13.68,189,0.16,3136,0.00,28.00,0.00,120,0.00,0,3.63,-11.17,8.73,1.64,0.00,0.54,73.4222,0.0,0.00
171193,-15.62,15.73,13.68,189,0.16,3070,0.00,24.50,0.00,120,0.00,0,3.63,-11.17,8.18,1.60,0.00,0.54,73.6664,0.0,0.00
171272,-15.62,19.41,13.68,189,0.16,3134,0.00,22.50,0.00,120,0.00,0,3.63,-11.17,8.22,1.60,0.00,0.54,73.4558,0.0,0.00
171352,-15.62,23.31,13.68,189,0.16,3105,0.00,20.00,0.00,120,0.00,0,3.63,-11.17,8.27,1.62,0.00,0.54,73.5901,0.0,0.00
171433,-15.62,24.69,13.68,189,0.16,3107,0.00,18.50,0.00,120,0.00,0,3.63,-11.17,7.98,1.60,0.00,0.54,73.3917,0.0,0.00
171512,-15.62,24.23,13.68,189,0.16,3064,0.00,18.50,0.00,120,0.00,0,3.63,-11.17,8.18,1.62,0.00,0.54,73.3917,0.0,0.00
171593,-15.62,23.77,13.68,189,0.15,3090,0.00,18.50,0.00,120,0.00,0,3.63,-11.17,7.89,1.62,0.00,0.54,73.2605,0.0,0.00
171672,-15.62,23.66,13.68,189,0.16,3052,0.00,18.50,0.00,120,0.00,0,3.48,-11.32,8.02,1.60,0.00,0.54,73.3276,0.0,0.00
171751,-15.62,23.54,13.68,189,0.16,3065,0.00,18.50,0.00,120,0.00,0,3.48,-11.32,8.11,1.60,0.00,0.54,73.2300,0.0,0.00
171832,-15.62,23.66,13.68,189,0.16,3051,0.00,18.50,0.00,120,0.00,0,3.48,-11.32,7.94,1.60,0.00,0.54,73.2483,0.0,0.00
171912,-15.62,23.66,13.60,189,0.18,3046,0.00,18.50,0.00,120,0.00,0,3.19,-11.61,6.48,1.78,0.00,0.54,73.1659,0.0,0.00
171991,-15.62,23.43,13.68,189,0.23,3050,0.00,18.50,0.00,120,0.00,0,4.06,-10.74,10.82,1.74,0.00,0.54,73.1781,0.0,0.00
172071,-15.62,23.66,13.60,189,0.17,3022,0.00,18.50,0.00,120,0.00,0,3.77,-11.03,8.82,1.64,0.00,0.54,73.1995,0.0,0.00
172151,-15.62,23.66,13.60,189,0.17,3039,0.00,18.50,0.00,120,0.00,0,3.77,-11.17,8.39,1.64,0.00,0.54,73.1537,0.0,0.00
172231,-15.62,23.43,13.60,189,0.17,3016,0.00,18.50,0.00,120,0.00,0,3.63,-11.17,8.27,1.62,0.00,0.54,73.1262,0.0,0.00
172311,-15.62,23.66,13.60,189,0.17,3012,0.00,18.50,0.00,120,0.00,0,3.63,-11.17,8.36,1.64,0.00,0.54,73.1079,0.0,0.00
172390,-15.62,23.66,13.68,189,0.17,3022,0.00,18.50,0.00,120,0.00,0,3.63,-11.17,8.27,1.62,0.00,0.54,73.0713,0.0,0.00
172470,-15.62,23.66,13.60,189,0.16,2995,0.00,18.50,0.00,120,0.00,0,3.63,-11.17,8.23,1.62,0.00,0.54,73.0286,0.0,0.00
172550,-15.62,23.66,13.60,189,0.17,2993,0.00,18.00,0.00,120,0.00,0,3.63,-11.32,8.31,1.62,0.00,0.54,72.9980,0.0,0.00
172630,-15.62,23.66,13.68,189,0.17,2998,0.00,18.00,0.00,120,0.00,0,3.48,-11.32,8.36,1.64,0.00,0.54,72.9797,0.0,0.00
172710,-15.62,23.66,13.60,189,0.17,2980,0.00,18.00,0.00,120,0.00,0,3.63,-11.17,8.35,1.64,0.00,0.54,72.9370,0.0,0.00
172790,-15.62,23.66,13.68,189,0.17,2981,0.00,18.00,0.00,120,0.00,0,3.48,-11.17,8.39,1.62,0.00,0.54,72.8851,0.0,0.00
172870,-15.62,23.89,13.68,189,0.17,2978,0.00,18.00,0.00,120,0.00,0,3.63,-11.32,8.31,1.62,0.00,0.54,72.8790,0.0,0.00
172949,-15.62,23.66,13.60,189,0.17,2958,0.00,18.00,0.00,120,0.00,0,3.48,-11.32,8.23,1.62,0.00,0.54,72.7722,0.0,0.00
173030,-15.62,23.89,13.68,189,0.17,2952,0.00,18.00,0.00,120,0.00,0,3.48,-11.32,8.44,1.62,0.00,0.54,72.7570,0.0,0.00
173109,-15.62,23.89,13.60,189,0.17,2952,0.00,18.00,0.00,120,0.00,0,3.48,-11.32,8.39,1.64,0.00,0.54,72.6959,0.0,0.00
173190,-15.62,23.77,13.68,189,0.17,2955,0.00,18.00,0.00,120,0.00,0,3.48,-11.32,8.35,1.62,0.00,0.54,72.6746,0.0,0.00
173269,-15.62,23.54,13.52,189,0.17,2928,0.00,17.50,0.00,120,0.00,0,3.48,-11.32,8.22,1.62,0.00,0.54,72.6410,0.0,0.00
173349,-15.62,23.54,13.68,189,0.17,2925,0.00,17.50,0.00,120,0.00,0,3.63,-11.17,8.23,1.64,0.00,0.54,72.5891,0.0,0.00
173429,-15.62,23.77,13.68,189,0.17,2928,0.00,17.50,0.00,120,0.00,0,3.63,-11.17,8.23,1.62,0.00,0.54,72.5952,0.0,0.00
173509,-15.62,23.54,13.68,189,0.17,2911,0.00,17.50,0.00,120,0.00,0,3.63,-11.17,8.47,1.62,0.00,0.54,72.5433,0.0,0.00
173590,-15.62,23.54,13.68,189,0.18,2886,0.00,17.50,0.00,120,0.00,0,3.63,-11.17,8.31,1.64,0.00,0.54,72.4701,0.0,0.00
173669,-15.62,23.77,13.68,189,0.18,2877,0.00,17.50,0.00,120,0.00,0,3.63,-11.17,8.44,1.64,0.00,0.54,72.4091,0.0,0.00
173749,-15.62,23.77,13.68,189,0.17,2868,0.00,17.50,0.00,120,0.00,0,3.63,-11.17,8.47,1.62,0.00,0.54,72.2839,0.0,0.00
173830,-15.62,23.77,13.68,189,0.17,2857,0.00,17.50,0.00,120,0.00,0,3.63,-11.17,8.39,1.62,0.00,0.54,72.2076,0.0,0.00
173910,-15.62,23.54,13.68,189,0.18,2843,0.00,17.50,0.00,120,0.00,0,3.63,-11.17,8.36,1.64,0.00,0.54,72.1954,0.0,0.00
173989,-15.62,23.66,13.68,189,0.18,2826,0.00,17.50,0.00,120,0.00,0,3.63,-11.32,8.39,1.62,0.00,0.54,72.0795,0.0,0.00
174069,-15.62,23.66,13.68,189,0.18,2815,0.00,17.50,0.00,120,0.00,0,3.63,-11.17,8.44,1.62,0.00,0.54,71.9788,0.0,0.00
174149,-15.62,23.66,13.68,189,0.18,2799,0.00,17.50,0.00,120,0.00,0,3.48,-11.32,8.39,1.62,0.00,0.54,71.9421,0.0,0.00
174229,-15.62,23.77,13.68,189,0.18,2789,0.00,17.50,0.00,120,0.00,0,3.63,-11.17,8.47,1.64,0.00,0.54,71.9360,0.0,0.00
174308,-15.62,23.54,13.68,189,0.18,2765,0.00,17.00,0.00,120,0.00,0,3.63,-11.17,8.44,1.64,0.00,0.54,71.9238,0.0,0.00
174390,-15.62,23.43,13.68,189,0.18,2750,0.00,17.00,0.00,120,0.00,0,3.63,-11.17,8.39,1.64,0.00,0.54,71.8689,0.0,0.00
174470,-15.62,23.66,13.68,189,0.18,2747,0.00,17.00,0.00,118,0.00,0,3.63,-11.17,8.39,1.62,0.00,0.54,71.8750,0.0,0.00
174548,-15.62,23.54,13.68,189,0.18,2738,0.00,17.00,0.00,118,0.00,0,3.63,-11.17,8.36,1.62,0.00,0.54,71.8445,0.0,0.00
174629,-15.62,23.31,13.68,189,0.18,2727,0.00,17.00,0.00,118,0.00,0,3.63,-11.17,8.22,1.62,0.00,0.54,71.8140,0.0,0.00
174708,-15.62,23.66,13.68,189,0.18,2715,0.00,17.00,0.00,118,0.00,0,3.63,-11.32,8.31,1.62,0.00,0.54,71.8079,0.0,0.00
174788,-15.62,23.66,13.60,189,0.18,2723,0.00,17.00,0.00,118,0.00,0,3.48,-11.32,8.31,1.62,0.00,0.54,71.7621,0.0,0.00
174869,-15.62,23.54,13.68,189,0.18,2714,0.00,16.50,0.00,118,0.00,0,3.48,-11.32,8.23,1.62,0.00,0.54,71.7407,0.0,0.00
174949,-15.62,23.54,13.68,189,0.18,2702,0.00,16.50,0.00,118,0.00,0,3.63,-11.17,8.23,1.62,0.00,0.54,71.7560,0.0,0.00
175028,-15.62,23.66,13.68,189,0.18,2698,0.00,16.50,0.00,118,0.00,0,3.63,-11.17,8.27,1.62,0.00,0.54,71.7072,0.0,0.00
175108,-15.62,23.66,13.68,189,0.19,2695,0.00,16.50,0.00,118,0.00,0,3.63,-11.17,8.23,1.62,0.00,0.54,71.7285,0.0,0.00
175188,-15.62,23.77,13.68,189,0.18,2686,0.00,16.50,0.00,118,0.00,0,3.63,-11.17,8.19,1.62,0.00,0.54,71.6736,0.0,0.00
175269,-15.62,23.66,13.60,189,0.18,2682,0.00,16.50,0.00,118,0.00,0,3.63,-11.32,8.06,1.62,0.00,0.54,71.6797,0.0,0.00
175349,-15.62,23.89,13.60,189,0.18,2661,0.00,16.50,0.00,118,0.00,0,3.48,-11.17,8.14,1.62,0.00,0.54,71.6522,0.0,0.00
175428,-15.62,23.66,13.68,189,0.18,2654,0.00,16.50,0.00,118,0.00,0,3.63,-11.32,8.14,1.60,0.00,0.54,71.6339,0.0,0.00
175508,-15.62,23.89,13.60,189,0.18,2653,0.00,16.50,0.00,118,0.00,0,3.63,-11.17,8.06,1.60,0.00,0.54,71.6339,0.0,0.00
175588,-15.62,23.77,13.68,189,0.18,2642,0.00,16.50,0.00,118,0.00,0,3.48,-11.32,8.11,1.62,0.00,0.54,71.6034,0.0,0.00
175668,-15.62,23.77,13.60,189,0.18,2642,0.00,16.50,0.00,118,0.00,0,3.48,-11.32,8.14,1.62,0.00,0.54,71.6095,0.0,0.00
175747,-15.62,23.54,13.60,189,0.18,2644,0.00,16.50,0.00,118,0.00,0,3.48,-11.32,8.06,1.60,0.00,0.54,71.5668,0.0,0.00
175827,-15.62,23.77,13.68,189,0.19,2634,0.00,16.50,0.00,118,0.00,0,3.48,-11.32,8.06,1.60,0.00,0.54,71.5851,0.0,0.00
175908,-15.62,23.77,13.60,189,0.18,2632,0.00,16.50,0.00,118,0.00,0,3.48,-11.32,7.98,1.60,0.00,0.54,71.5363,0.0,0.00
175987,-15.62,23.66,13.68,189,0.18,2616,0.00,16.50,0.00,118,0.00,0,3.48,-11.32,8.02,1.60,0.00,0.54,71.5546,0.0,0.00
176067,-15.62,23.54,13.68,189,0.18,2607,0.00,16.50,0.00,118,0.00,0,3.48,-11.32,8.02,1.60,0.00,0.54,71.5149,0.0,0.00
176147,-15.62,23.43,13.60,189,0.19,2613,0.00,16.50,0.00,118,0.00,0,3.48,-11.17,8.11,1.64,0.39,0.58,71.5240,0.0,0.00
176227,-15.62,23.54,13.68,189,0.21,2611,0.00,17.50,3.90,118,0.00,0,3.77,-11.03,9.35,1.68,1.57,0.60,71.4844,0.0,0.00
176307,-15.62,23.66,13.60,189,0.24,2602,0.00,19.50,4.44,118,0.00,0,3.92,-10.88,10.19,1.74,2.35,0.62,71.5363,0.0,0.00
176388,-15.62,23.54,13.68,189,0.25,2605,0.00,21.00,4.39,118,0.00,0,4.06,-10.74,10.82,1.78,2.75,0.64,71.4600,0.0,0.00
176468,-15.62,23.31,13.68,189,0.28,2597,0.00,24.50,4.43,118,0.00,0,4.06,-10.59,11.34,1.80,3.92,0.68,71.5118,0.0,0.00
176547,-15.62,23.31,13.52,189,0.32,2598,0.00,32.50,5.54,118,0.00,0,4.21,-10.30,12.37,1.92,5.49,0.72,71.4935,0.0,0.00
176628,-15.62,18.15,13.68,189,0.35,2610,0.00,35.50,5.57,118,0.00,0,4.79,-10.01,15.00,1.96,6.27,0.74,71.6492,0.0,0.00
176706,-15.62,16.19,13.60,189,0.37,2628,0.00,36.00,6.17,118,0.00,0,5.22,-9.58,16.16,2.00,6.67,0.78,72.7631,0.0,0.00
176786,-15.62,15.39,13.68,189,0.42,2554,0.00,36.50,6.54,118,0.00,0,5.51,-9.00,17.58,2.04,7.45,0.80,74.0875,0.0,0.00
176867,-15.62,15.39,13.68,189,0.44,2606,0.00,36.00,6.67,118,0.00,0,5.80,-8.71,18.72,2.08,8.24,0.82,75.4486,0.0,0.00
176947,-15.62,15.04,13.68,189,0.50,2560,0.00,35.50,7.65,118,0.00,0,6.53,-8.27,21.87,2.18,9.41,0.86,77.3651,0.0,0.00
177027,-15.62,14.24,13.68,189,0.53,2618,0.00,35.50,7.26,118,0.00,0,6.96,-7.84,23.08,2.20,10.59,0.88,78.8757,0.0,0.00
177107,-14.84,14.24,13.68,189,0.59,2594,0.00,34.50,7.82,118,0.00,0,7.40,-6.96,24.80,2.26,10.98,0.90,80.2032,0.0,0.00
177187,-14.06,13.90,13.68,189,0.59,2602,0.00,34.00,8.33,118,0.00,0,7.84,-6.82,25.37,2.26,10.98,0.90,81.0150,0.0,0.00
177267,-14.06,14.01,13.68,189,0.60,2596,0.00,33.50,8.31,118,0.00,0,7.98,-6.53,25.89,2.28,11.37,0.92,81.7230,0.0,0.00
177347,-14.06,14.59,13.68,189,0.61,2618,0.00,33.50,8.38,118,0.00,0,8.27,-6.53,26.61,2.28,11.37,0.92,82.1930,0.0,0.00
177426,-13.28,14.81,13.60,189,0.62,2608,0.00,33.00,8.34,118,0.00,0,8.42,-6.38,26.92,2.30,11.37,0.92,82.4707,0.0,0.00
177506,-13.28,14.70,13.68,189,0.62,2617,0.00,33.50,8.37,118,0.00,0,8.56,-6.24,26.92,2.30,11.37,0.92,82.8430,0.0,0.00
177587,-12.50,14.59,13.68,189,0.62,2650,0.00,33.00,8.48,118,0.00,0,8.56,-6.24,27.11,2.30,11.37,0.92,82.5714,0.0,0.00
177666,-12.50,14.70,13.68,189,0.61,2615,0.00,33.50,8.37,118,0.00,0,8.56,-6.24,25.99,2.26,10.20,0.86,81.6986,0.0,0.00
177745,-11.72,14.70,13.68,189,0.57,2645,0.00,34.50,7.90,118,0.00,0,8.13,-6.67,23.56,2.20,9.41,0.84,80.1392,0.0,0.00
177825,-11.72,14.24,13.68,189,0.54,2628,0.00,35.50,7.32,118,0.00,0,7.69,-7.55,22.51,2.18,8.63,0.82,78.9673,0.0,0.00
177905,-11.72,14.24,13.60,189,0.47,2653,0.00,36.00,6.79,118,0.00,0,7.25,-7.69,21.23,2.14,8.24,0.82,77.8687,0.0,0.00
177986,-11.72,14.13,13.68,189,0.46,2660,0.00,36.00,6.81,118,0.00,0,7.11,-7.98,20.23,2.12,8.24,0.80,77.3590,0.0,0.00
178065,-11.72,15.04,13.60,189,0.44,2658,0.00,36.50,6.80,118,0.00,0,6.67,-8.13,19.60,2.10,7.84,0.80,76.8372,0.0,0.00
178145,-11.72,15.16,13.68,189,0.45,2660,0.00,36.50,6.24,118,0.00,0,6.53,-8.27,19.95,2.12,7.84,0.80,76.6724,0.0,0.00
178225,-12.50,15.16,13.68,189,0.44,2635,0.00,36.50,6.75,118,0.00,0,6.53,-8.27,19.17,2.10,7.84,0.80,76.4191,0.0,0.00
178305,-12.50,14.81,13.60,189,0.44,2680,0.00,36.00,6.86,118,0.00,0,6.53,-8.27,19.77,2.10,7.84,0.80,76.3275,0.0,0.00
178385,-12.50,14.93,13.68,189,0.45,2632,0.00,36.00,6.74,118,0.00,0,6.53,-8.27,19.77,2.10,7.84,0.80,76.3702,0.0,0.00
178465,-12.50,15.04,13.68,189,0.44,2678,0.00,36.50,6.86,118,0.00,0,6.38,-8.42,19.68,2.10,7.84,0.80,76.1230,0.0,0.00
178545,-12.50,14.70,13.68,189,0.44,2644,0.00,36.50,6.87,118,0.00,0,6.38,-8.42,19.51,2.10,7.84,0.80,76.2177,0.0,0.00
178625,-12.50,14.59,13.68,189,0.44,2668,0.00,36.50,6.83,118,0.00,0,6.38,-8.42,19.51,2.10,7.84,0.80,76.1169,0.0,0.00
178705,-13.28,14.59,13.68,189,0.44,2672,0.00,36.50,6.84,118,0.00,0,6.38,-8.42,19.33,2.10,7.84,0.80,76.1475,0.0,0.00
178784,-13.28,14.70,13.68,189,0.44,2678,0.00,36.50,6.85,118,0.00,0,6.38,-8.42,19.51,2.10,7.84,0.80,75.9949,0.0,0.00
178865,-13.28,14.81,13.60,189,0.44,2670,0.00,36.50,6.27,118,0.00,0,6.38,-8.42,19.60,2.10,7.84,0.80,76.1108,0.0,0.00
178945,-13.28,14.70,13.68,189,0.43,2660,0.00,36.50,6.81,117,0.00,0,6.38,-8.42,19.26,2.10,7.84,0.80,75.9430,0.0,0.00
179025,-15.62,14.70,13.60,189,0.44,2683,0.00,36.50,6.30,117,0.00,0,6.38,-8.56,19.50,2.10,7.84,0.80,76.1108,0.0,0.00
179104,-15.62,14.70,13.60,189,0.44,2669,0.00,36.50,6.26,117,0.00,0,6.24,-8.56,19.42,2.10,7.84,0.80,75.9338,0.0,0.00
179185,-15.62,14.70,13.68,189,0.43,2672,0.00,36.50,6.27,117,0.00,0,6.38,-8.42,19.33,2.08,7.84,0.80,75.9399,0.0,0.00
179264,-15.62,14.93,13.60,189,0.44,2676,0.00,36.50,6.28,117,0.00,0,6.38,-8.42,19.26,2.08,7.84,0.80,75.9430,0.0,0.00
179345,-15.62,15.04,13.68,189,0.44,2674,0.00,36.50,6.27,117,0.00,0,6.24,-8.56,19.33,2.10,7.84,0.80,75.8606,0.0,0.00
179424,-15.62,14.93,13.60,189,0.43,2689,0.00,36.50,6.31,117,0.00,0,6.24,-8.56,19.35,2.10,7.84,0.80,75.9613,0.0,0.00
179504,-15.62,14.81,13.60,189,0.43,2698,0.00,36.50,6.33,117,0.00,0,6.24,-8.56,19.41,2.10,7.84,0.80,75.8667,0.0,0.00
179585,-15.62,14.81,13.68,189,0.44,2689,0.00,36.50,6.31,117,0.00,0,6.24,-8.56,19.51,2.10,7.84,0.80,75.9491,0.0,0.00
179665,-15.62,14.81,13.60,189,0.44,2698,0.00,36.50,6.89,117,0.00,0,6.38,-8.42,19.51,2.10,7.84,0.80,76.2726,0.0,0.00
179743,-15.62,14.70,13.60,189,0.45,2707,0.00,36.50,7.51,117,0.00,0,6.38,-8.27,20.04,2.12,8.24,0.84,76.9073,0.0,0.00
179824,-15.62,14.70,13.60,189,0.52,2700,0.00,35.50,8.06,117,0.00,0,6.53,-7.84,21.04,2.22,10.20,0.88,78.9276,0.0,0.00
179904,-14.84,14.59,13.60,189,0.59,2717,0.00,34.50,8.70,117,0.00,0,7.40,-7.40,26.60,2.30,11.37,0.92,80.8624,0.0,0.00
179985,-14.84,14.13,13.60,189,0.65,2707,0.00,33.00,9.82,117,0.00,0,8.13,-6.09,29.01,2.36,12.94,0.98,83.1757,0.0,0.00
180063,-14.06,13.90,13.52,189,0.72,2714,0.00,31.00,10.42,117,0.00,0,8.71,-5.37,31.63,2.42,14.12,1.00,85.6567,0.0,0.00
180144,-14.06,14.01,13.52,189,0.76,2716,0.00,29.50,10.43,117,0.00,0,9.43,-4.79,33.28,2.48,14.90,1.04,87.1063,0.0,0.00
180223,-13.28,14.36,13.60,189,0.79,2724,0.00,29.00,10.46,117,0.00,0,10.45,-4.35,35.68,2.48,15.29,1.04,88.1409,0.0,0.00
180304,-13.28,14.13,13.60,189,0.80,2728,0.00,28.50,11.06,117,0.00,0,10.59,-4.21,36.51,2.50,15.69,1.04,88.8672,0.0,0.00
180384,-13.28,14.01,13.60,189,0.81,2742,0.00,28.50,10.54,117,0.00,0,10.88,-3.77,37.24,2.52,15.69,1.04,89.1907,0.0,0.00
180463,-12.50,14.13,13.60,189,0.81,2755,0.00,28.50,11.17,117,0.00,0,11.03,-3.63,36.63,2.50,15.69,1.04,89.4348,0.0,0.00
180543,-11.72,13.90,13.60,189,0.83,2761,0.00,28.50,11.19,117,0.00,0,11.17,-3.63,37.99,2.54,15.69,1.06,89.6545,0.0,0.00
180624,-11.72,14.24,13.60,189,0.82,2768,0.00,28.50,11.22,117,0.00,0,11.32,-3.48,38.13,2.54,15.69,1.04,89.7980,0.0,0.00
180703,-10.94,14.24,13.52,189,0.83,2776,0.00,28.50,11.25,117,0.00,0,11.46,-3.34,38.13,2.54,15.69,1.04,89.9506,0.0,0.00
180783,-10.94,14.47,13.60,189,0.84,2806,0.00,28.50,11.37,117,0.00,0,11.46,-3.34,38.40,2.54,15.69,1.04,90.0482,0.0,0.00
