Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Fuel Pump Duty (%),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Manifold Absolute Pressure (psi),Manifold Relative Pressure (psi),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Throttle Opening Angle (%)
288894,0.00,-2.34,13.44,13.84,183,0.20,2793,33.33,24.00,0.00,93,2.47,-12.19,1.60,0.00,5.10
289119,0.00,-2.34,17.23,14.00,183,0.23,2822,33.33,24.00,0.00,93,2.61,-12.04,1.66,0.00,5.49
289345,0.00,-2.34,20.33,13.92,183,0.20,2798,33.33,24.00,0.00,95,2.61,-12.04,1.62,0.00,5.49
289571,0.00,-2.34,20.33,13.92,183,0.20,2822,33.33,24.00,0.00,95,2.61,-12.04,1.56,0.00,5.49
289797,0.00,0.00,20.33,14.00,183,0.20,2790,33.33,24.00,0.00,95,2.61,-12.04,1.62,0.00,5.49
290023,0.00,0.00,20.33,13.84,183,0.20,2794,33.33,24.00,0.00,95,2.47,-12.19,1.62,0.00,5.49
290249,0.00,0.00,20.33,13.92,183,0.19,2768,33.33,24.00,0.00,95,2.47,-12.19,1.56,0.00,5.49
290475,0.00,0.00,20.33,13.92,183,0.20,2795,33.33,25.00,4.16,95,2.47,-12.19,1.64,0.00,7.06
290701,0.00,-0.78,20.33,13.92,183,0.29,2765,33.33,29.00,4.73,95,3.63,-11.03,1.80,0.00,10.98
290926,0.00,-2.34,20.33,14.08,183,0.30,2776,33.33,32.00,5.33,95,4.93,-9.72,1.78,0.00,11.37
291152,0.00,-2.34,16.31,14.00,183,0.30,2764,33.33,32.50,5.30,95,5.22,-9.43,1.82,0.00,11.76
291378,-3.91,-2.34,14.36,13.92,183,0.34,2795,33.33,33.00,5.37,95,5.66,-9.00,1.96,0.00,13.73
291604,-0.78,-2.34,15.27,14.00,183,0.50,2781,66.67,34.50,7.12,95,7.25,-7.40,2.12,0.00,15.29
291830,-6.25,-2.34,13.67,13.92,183,0.59,2821,66.67,33.00,7.86,95,8.56,-6.09,2.20,0.00,16.47
292056,-8.59,-2.34,13.21,13.60,183,0.62,2817,66.67,32.00,8.41,95,9.14,-5.51,2.26,0.00,16.86
292282,-10.94,-2.34,14.01,13.84,183,0.59,2852,66.67,35.00,7.94,95,9.14,-5.51,2.18,0.00,15.69
292507,-13.28,-2.34,14.24,13.84,183,0.48,2888,66.67,39.50,6.77,95,8.71,-5.95,2.14,0.00,14.90
292733,-10.94,-2.34,15.04,13.92,183,0.50,2916,66.67,42.50,6.84,93,8.71,-5.95,2.06,0.00,13.73
292959,-7.81,-2.34,15.16,13.92,183,0.49,2918,66.67,44.50,6.86,93,8.13,-6.53,2.04,0.00,13.73
293185,-3.12,-2.34,15.39,13.84,183,0.50,2940,66.67,44.50,6.90,93,7.98,-6.67,2.10,0.00,14.51
293411,-0.78,-2.34,15.16,13.76,183,0.55,2950,66.67,44.50,6.92,93,8.13,-6.53,2.16,0.00,15.29
293637,0.00,-2.34,14.70,13.76,183,0.53,2969,66.67,44.00,7.58,93,8.56,-6.09,2.18,0.00,15.29
293863,-3.12,-2.34,14.36,13.60,183,0.57,2960,66.67,44.00,8.27,93,9.00,-5.80,2.18,0.00,15.69
294089,-4.69,-2.34,14.36,13.84,183,0.56,2969,66.67,44.00,7.61,93,8.71,-5.95,2.18,0.00,15.29
294315,-4.69,-2.34,14.70,13.84,183,0.51,2999,66.67,44.50,7.00,93,8.42,-6.24,2.16,0.00,15.29
294540,-1.56,-2.34,15.04,13.68,183,0.46,3009,66.67,44.50,7.70,93,8.42,-6.38,2.18,0.00,14.90
294766,-0.78,-2.34,14.93,13.84,183,0.57,3004,66.67,44.00,8.37,93,8.85,-5.95,2.26,0.00,16.08
294992,-3.91,-2.34,14.47,13.76,183,0.66,3051,66.67,43.50,9.69,93,10.01,-4.64,2.46,0.78,19.22
295218,-6.25,-2.34,13.90,13.84,183,0.92,3046,66.67,38.00,12.44,93,12.62,-2.18,2.60,16.86,22.75
295444,-11.72,-2.34,13.44,13.84,183,0.94,3104,66.67,36.00,13.10,93,13.49,-1.16,2.62,18.04,22.75
295669,-14.06,-2.34,14.13,13.76,183,0.97,3114,100.00,35.00,13.94,93,14.36,-0.29,2.66,23.14,23.53
295895,-14.06,-2.34,14.47,13.84,183,1.07,3158,100.00,30.50,14.88,93,15.82,1.16,2.82,47.45,26.67
296121,-8.59,-2.34,13.21,13.76,183,1.23,3201,100.00,25.00,17.85,93,17.56,2.90,2.88,47.45,28.63
296347,-10.16,-2.34,13.90,13.68,183,1.32,3250,100.00,20.50,18.68,93,19.15,4.35,2.98,47.45,29.41
296573,-9.38,-2.34,14.24,13.84,183,1.51,3326,100.00,16.00,21.14,93,21.18,6.53,3.12,44.31,34.51
296799,-10.16,-2.34,13.21,13.84,183,1.64,3346,100.00,14.50,22.97,93,23.51,8.85,3.20,40.78,35.69
297025,-10.16,-2.34,13.90,13.68,183,1.70,3404,100.00,13.00,24.87,93,25.25,10.59,3.24,36.47,35.69
297251,-9.38,-2.34,14.01,13.68,183,1.72,3464,100.00,13.00,25.26,93,25.54,10.88,3.26,36.08,37.25
297477,-7.81,-2.34,14.36,13.84,183,1.71,3527,100.00,13.00,25.62,93,25.54,10.88,3.28,43.53,44.71
297703,-7.03,-2.34,14.36,13.36,183,1.88,3622,100.00,10.50,29.14,93,26.84,12.19,3.40,47.06,100.00
297928,-10.94,-2.34,13.90,13.68,183,2.05,3648,100.00,9.50,31.30,93,28.73,14.07,3.52,47.06,100.00
298155,-10.94,-2.34,14.13,13.68,183,2.14,3718,100.00,8.50,32.58,93,30.18,15.53,3.54,43.92,100.00
298380,-9.38,-2.34,14.13,13.52,183,2.07,3794,100.00,9.00,34.05,93,30.62,15.96,3.56,43.53,100.00
298606,-7.81,-2.34,14.24,13.60,183,1.99,3849,100.00,10.00,33.60,91,30.04,15.38,3.52,44.71,100.00
298832,-5.47,-2.34,14.24,13.68,183,1.98,3930,100.00,10.50,33.56,91,29.45,14.80,3.54,47.06,100.00
299058,-4.69,-2.34,14.24,13.60,183,1.98,3990,100.00,11.50,34.09,91,29.45,14.80,3.58,47.06,100.00
299283,-5.47,-2.34,14.13,13.60,183,1.94,4053,100.00,12.00,33.69,91,29.16,14.36,3.56,26.27,45.10
299510,0.00,-2.34,13.90,13.84,183,1.49,4086,100.00,17.50,28.78,91,25.10,10.45,3.14,0.00,25.10
299736,-1.56,-2.34,13.44,13.76,183,0.71,4144,66.67,40.00,14.14,91,12.33,-2.32,2.54,0.00,15.29
299961,-25.00,-2.34,11.83,13.84,183,0.61,4062,33.33,40.00,8.71,91,5.22,-9.43,2.50,0.00,9.02
300187,0.00,-2.34,12.17,13.92,183,0.55,4120,33.33,31.00,0.00,91,2.76,-11.90,2.40,0.00,8.24
300413,0.00,-2.34,11.14,14.00,183,0.48,4052,33.33,23.50,0.00,91,2.61,-12.04,2.30,0.00,8.24
300639,0.00,-2.34,11.14,13.92,183,0.40,4039,33.33,24.00,0.00,91,2.61,-12.04,2.20,0.00,8.24
300865,0.00,-2.34,11.14,13.84,183,0.35,4059,33.33,24.00,0.00,91,2.47,-12.19,2.10,0.00,7.84
301091,0.00,-2.34,11.14,14.00,183,0.31,4024,33.33,24.00,0.00,91,2.32,-12.33,2.04,0.00,7.84
301316,0.00,-2.34,11.48,13.84,183,0.29,3999,33.33,24.00,0.00,91,2.32,-12.33,1.98,0.00,7.45
301542,0.00,-2.34,13.44,13.68,185,0.26,3972,33.33,24.00,0.00,91,2.32,-12.33,1.92,0.00,7.45
301768,0.00,-2.34,17.46,14.00,185,0.25,3958,33.33,24.00,0.00,91,2.32,-12.33,1.90,0.00,7.45
301994,0.00,-2.34,20.33,13.92,185,0.24,3897,33.33,24.00,0.00,91,2.32,-12.33,1.86,0.00,7.45
302220,0.00,-2.34,20.33,13.52,185,0.22,3878,33.33,24.00,0.00,91,2.32,-12.33,1.86,0.00,7.45
302446,0.00,-2.34,20.33,14.00,185,0.22,3890,33.33,24.00,0.00,93,2.32,-12.33,1.82,0.00,7.06
302671,0.00,-2.34,20.33,14.00,185,0.22,3841,33.33,24.00,0.00,93,2.32,-12.33,1.82,0.00,7.06
302898,0.00,-2.34,20.33,13.84,185,0.21,3854,33.33,24.00,0.00,93,2.32,-12.33,1.80,0.00,7.06
303124,0.00,-2.34,20.33,13.84,185,0.21,3810,33.33,24.00,0.00,93,2.32,-12.33,1.80,0.00,7.06
303349,0.00,-2.34,20.33,13.92,185,0.24,3826,33.33,24.00,0.00,93,2.32,-12.33,1.72,0.00,7.06
303575,0.00,-2.34,20.33,13.92,185,0.20,3809,33.33,24.00,0.00,93,2.32,-12.33,1.70,0.00,7.06
303801,0.00,-2.34,20.33,14.00,185,0.20,3776,33.33,24.00,0.00,93,2.32,-12.33,1.76,0.00,7.06
304027,0.00,-2.34,20.33,14.00,185,0.20,3758,33.33,24.00,0.00,93,2.32,-12.33,1.72,0.00,7.06
304253,0.00,-2.34,20.33,13.84,185,0.20,3763,33.33,24.00,0.00,93,2.32,-12.33,1.74,0.00,7.06
304479,0.00,-2.34,20.33,13.76,185,0.19,3747,33.33,24.00,0.00,93,2.32,-12.33,1.72,0.00,6.67
304704,0.00,-2.34,20.33,13.76,185,0.19,3731,33.33,24.00,0.00,93,2.32,-12.33,1.72,0.00,6.67
304930,0.00,-2.34,20.33,13.84,185,0.19,3701,33.33,24.00,0.00,93,2.32,-12.33,1.72,0.00,6.27
305156,0.00,-2.34,20.33,13.68,185,0.19,3683,33.33,24.00,0.00,93,2.32,-12.33,1.70,0.00,6.27
305382,0.00,-2.34,20.33,13.76,185,0.19,3629,33.33,24.00,0.00,93,2.32,-12.33,1.68,0.00,6.27
305608,0.00,-2.34,20.33,13.84,185,0.17,3631,33.33,24.00,0.00,93,2.32,-12.33,1.66,0.00,6.27
305834,0.00,-2.34,20.33,13.76,185,0.18,3613,33.33,24.00,0.00,93,2.32,-12.48,1.66,0.00,5.88
306059,0.00,-2.34,20.33,13.84,185,0.18,3557,33.33,24.00,0.00,93,2.32,-12.33,1.68,0.00,6.27
306286,0.00,-2.34,20.33,14.00,185,0.18,3546,33.33,24.00,0.00,93,2.32,-12.33,1.68,0.00,6.27
306512,0.00,-2.34,20.33,13.92,185,0.19,3533,33.33,24.00,0.00,93,2.32,-12.33,1.68,0.00,6.27
306737,0.00,-2.34,20.33,13.84,185,0.18,3500,33.33,24.00,0.00,93,2.32,-12.33,1.66,0.00,6.27
306963,0.00,-2.34,20.33,13.92,185,0.19,3453,33.33,24.00,0.00,93,2.32,-12.33,1.66,0.00,5.88
307189,0.00,-2.34,20.33,13.84,185,0.18,3424,33.33,24.00,0.00,93,2.47,-12.33,1.66,0.00,5.88
307415,0.00,-2.34,20.33,13.92,185,0.18,3399,33.33,24.00,0.00,93,2.47,-12.19,1.64,0.00,5.88
307641,0.00,-2.34,20.33,13.92,185,0.18,3395,33.33,24.00,0.00,93,2.47,-12.19,1.66,0.00,5.88
307866,0.00,-2.34,20.33,13.84,185,0.18,3333,33.33,24.00,0.00,93,2.47,-12.19,1.64,0.00,5.88
308092,0.00,-2.34,20.33,13.76,185,0.18,3336,33.33,24.00,0.00,93,2.47,-12.19,1.64,0.00,5.88
308318,0.00,-2.34,20.33,13.84,185,0.17,3286,33.33,24.00,0.00,93,2.47,-12.19,1.62,0.00,5.88
308544,0.00,0.00,20.33,13.68,185,0.18,3290,33.33,24.00,0.00,93,2.47,-12.19,1.62,0.00,5.88
308770,0.00,0.00,20.33,13.84,185,0.18,3235,33.33,24.00,0.00,93,2.47,-12.19,1.64,0.00,5.88
308996,0.00,0.00,20.33,13.92,185,0.19,3208,33.33,24.00,0.00,93,2.47,-12.19,1.64,0.00,5.88
309222,0.00,0.00,20.33,13.68,183,0.19,3189,33.33,25.00,0.00,93,2.47,-12.19,1.62,0.00,5.88
309447,0.00,0.00,20.33,13.84,183,0.21,3174,33.33,34.00,4.74,93,2.76,-11.90,1.68,0.00,7.45
309673,0.00,0.00,20.33,13.84,183,0.18,3148,33.33,43.50,4.70,93,3.05,-11.61,1.62,0.00,7.45
309899,0.00,0.00,18.38,13.92,183,0.20,3112,33.33,45.00,4.69,93,3.19,-11.61,1.66,0.00,7.84
310124,0.00,-0.78,13.78,14.00,183,0.19,3124,33.33,45.00,4.66,93,3.19,-11.46,1.64,0.00,8.24
310350,0.00,-2.34,11.71,13.84,183,0.22,3099,33.33,45.00,4.61,95,3.34,-11.32,1.68,0.00,8.63
310576,-2.34,-2.34,11.37,13.92,183,0.22,3055,33.33,45.00,5.26,95,3.63,-11.03,1.66,0.00,9.80
310801,-18.75,-2.34,11.14,14.00,183,0.25,3062,33.33,45.00,4.54,95,4.21,-10.45,1.74,0.00,10.98
311027,-22.66,-2.34,12.75,13.84,183,0.25,3022,33.33,45.00,4.55,95,4.64,-10.01,1.78,0.00,11.76
311253,0.78,-2.34,15.50,13.84,183,0.35,3052,33.33,43.00,5.83,95,5.51,-9.14,1.96,0.00,12.94
311478,-3.91,-2.34,14.24,13.84,183,0.49,3024,66.67,40.50,6.46,95,6.67,-7.98,2.16,0.00,15.69
311705,-3.12,-2.34,14.70,13.84,183,0.57,3020,66.67,40.50,8.45,95,8.42,-6.38,2.22,0.00,16.47
311930,-7.81,-2.34,13.78,13.84,183,0.51,3011,66.67,43.50,7.68,95,8.42,-6.24,2.16,0.00,15.29
312157,-8.59,-2.34,14.59,13.92,183,0.54,3027,66.67,44.50,7.73,93,8.42,-6.24,2.18,0.00,15.69
312383,-7.03,-2.34,14.81,13.68,183,0.55,3011,66.67,44.50,7.72,93,8.42,-6.24,2.20,0.00,15.29
312609,-8.59,-2.34,14.36,13.84,183,0.51,3026,66.67,44.50,7.06,93,7.98,-6.67,2.16,0.00,14.90
312835,-6.25,-2.34,14.93,13.84,183,0.46,3002,66.67,44.50,7.08,93,7.98,-6.67,2.14,0.00,14.90
313061,-3.12,-2.34,15.16,13.44,183,0.51,3009,66.67,44.50,7.05,93,8.13,-6.67,2.14,0.00,14.51
313287,-3.91,-2.34,14.59,13.76,183,0.53,3027,66.67,44.50,7.75,93,8.27,-6.38,2.16,0.00,14.90
313512,-3.91,-2.34,14.59,13.84,183,0.54,3004,66.67,44.50,7.76,93,8.42,-6.24,2.18,0.00,15.29
313738,-4.69,-2.34,14.47,13.84,183,0.49,3026,66.67,44.50,7.70,93,8.27,-6.38,2.14,0.00,14.51
313964,-5.47,-2.34,14.59,13.76,183,0.53,3026,66.67,44.50,7.10,93,8.13,-6.53,2.16,0.00,14.90
314190,-3.12,-2.34,14.93,13.76,183,0.53,3015,66.67,44.50,7.76,93,8.42,-6.24,2.16,0.00,14.90
314416,-3.91,-2.34,14.59,13.92,183,0.49,3029,66.67,44.50,7.06,93,7.98,-6.67,2.12,0.00,14.51
314642,-1.56,-2.34,15.04,13.84,183,0.50,3026,66.67,44.50,7.09,93,7.84,-6.82,2.14,0.00,14.51
314867,-0.78,-2.34,14.81,13.84,183,0.47,3008,66.67,44.50,7.05,93,7.84,-6.82,2.10,0.00,14.12
315093,-0.78,-2.34,14.59,13.92,183,0.45,3028,66.67,44.50,7.06,93,7.69,-6.96,2.06,0.00,13.73
315319,0.00,-2.34,14.81,13.92,183,0.44,3022,66.67,45.00,6.44,93,7.55,-7.11,2.04,0.00,13.73
315545,0.78,-2.34,14.70,13.84,183,0.32,2972,33.33,45.00,5.71,93,6.53,-8.27,1.82,0.00,11.76
315770,3.12,-2.34,15.04,14.00,183,0.27,2996,33.33,45.00,5.07,93,5.37,-9.29,1.76,0.00,10.98
315996,8.59,-2.34,15.96,14.00,183,0.30,2987,33.33,45.00,5.11,93,5.66,-9.00,1.84,0.00,11.76
316222,10.16,-2.34,15.27,13.52,183,0.31,2974,33.33,45.00,5.70,93,5.80,-8.85,1.86,0.00,11.76
316448,10.16,-2.34,14.70,13.84,183,0.27,2938,33.33,45.00,5.07,93,5.37,-9.43,1.74,0.00,10.98
316674,9.38,-2.34,14.47,14.00,183,0.32,2922,33.33,45.00,5.03,93,5.22,-9.43,1.82,0.00,11.76
316899,7.03,-2.34,14.24,13.60,183,0.32,2927,33.33,45.00,5.02,93,5.37,-9.29,1.84,0.00,11.76
317125,7.03,-2.34,14.36,13.92,183,0.26,2900,33.33,45.00,5.00,93,5.08,-9.58,1.74,0.00,10.98
317351,7.81,-2.34,14.70,13.92,183,0.31,2882,33.33,45.00,4.96,95,5.37,-9.29,1.76,0.00,10.98
317577,6.25,-2.34,14.47,13.92,183,0.26,2885,33.33,45.00,4.95,95,5.08,-9.58,1.76,0.00,10.98
317803,7.03,-2.34,14.59,13.76,183,0.27,2897,33.33,45.00,4.93,95,5.22,-9.43,1.76,0.00,11.37
318029,11.72,-2.34,15.50,13.92,183,0.42,2882,33.33,45.00,6.17,95,6.38,-8.27,2.00,0.00,13.73
318254,9.38,-2.34,14.47,13.84,183,0.43,2883,66.67,45.00,6.71,95,7.25,-7.40,2.12,0.00,15.69
318481,5.47,-2.34,14.01,13.76,183,0.56,2859,66.67,44.00,8.52,95,8.85,-5.95,2.12,0.00,15.29
318706,-3.91,-2.34,13.32,13.84,183,0.49,2863,66.67,44.50,7.34,95,8.42,-6.38,2.08,0.00,14.12
318933,-6.25,-2.34,14.13,13.92,183,0.51,2862,66.67,44.50,6.76,95,7.98,-6.67,2.08,0.00,14.12
319159,-3.91,-2.34,15.04,13.76,183,0.48,2875,66.67,44.50,6.75,95,7.69,-6.96,2.06,0.00,14.12
319385,-1.56,-2.34,14.93,13.68,183,0.48,2882,66.67,44.50,6.76,95,7.55,-7.11,2.04,0.00,13.73
319611,-0.78,-2.34,14.59,13.92,183,0.48,2875,66.67,44.50,6.68,95,7.40,-7.25,2.04,0.00,13.73
319837,1.56,-2.34,14.93,13.76,183,0.57,2877,66.67,44.50,7.36,95,8.13,-6.53,2.16,0.00,15.69
320063,-0.78,-2.34,14.13,13.68,183,0.27,2818,33.33,45.00,5.47,95,6.38,-8.27,1.86,0.00,11.76
320289,2.34,-2.34,14.93,13.84,183,0.31,2853,33.33,45.00,4.86,93,5.66,-9.14,1.80,0.00,10.98
320514,7.03,-2.34,15.73,14.00,183,0.37,2865,33.33,45.00,5.44,95,5.80,-8.85,1.92,0.00,12.16
320740,9.38,-2.34,15.27,13.76,183,0.42,2830,33.33,45.00,6.04,95,6.38,-8.42,2.02,0.00,13.33
320966,14.06,-2.34,15.39,13.84,183,0.59,2864,66.67,44.00,9.19,95,8.42,-6.24,2.28,0.00,17.25
321192,-0.78,-2.34,12.98,13.84,183,0.70,2857,66.67,43.00,9.80,95,9.87,-4.79,2.34,0.00,18.04
321418,-7.81,-2.34,13.67,13.68,183,0.65,2836,66.67,43.00,9.08,95,10.30,-4.50,2.26,0.00,16.08
321644,-10.16,-2.34,14.24,13.92,183,0.66,2854,66.67,43.00,8.53,93,10.01,-4.64,2.26,0.00,16.08
321870,-8.59,-2.34,14.70,14.00,183,0.61,2864,66.67,43.00,8.59,93,9.87,-4.93,2.20,0.00,14.90
322096,-7.03,-2.34,14.93,13.76,183,0.57,2896,66.67,43.50,8.04,93,9.58,-5.08,2.20,0.00,14.90
322321,-4.69,-2.34,14.93,13.92,183,0.62,2894,66.67,43.50,8.04,93,9.58,-5.22,2.22,0.00,15.69
322547,-2.34,-2.34,14.93,13.92,183,0.65,2913,66.67,43.50,8.69,93,9.72,-4.93,2.26,0.00,16.08
322773,-4.69,-2.34,14.24,13.84,183,0.61,2917,66.67,43.50,8.67,93,9.58,-5.08,2.26,0.00,15.69
322999,-4.69,-2.34,14.70,13.76,183,0.62,2921,66.67,43.50,8.06,93,9.43,-5.22,2.26,0.00,15.69
323225,-4.69,-2.34,14.59,13.68,183,0.59,2928,66.67,43.50,8.06,93,9.43,-5.22,2.18,0.00,15.29
323451,-3.91,-2.34,14.70,13.84,183,0.59,2942,66.67,44.00,8.08,93,9.14,-5.51,2.22,0.00,15.29
323677,-3.12,-2.34,14.81,13.76,183,0.62,2944,66.67,44.00,8.11,93,9.00,-5.66,2.18,0.00,14.90
323902,-2.34,-2.34,14.70,13.60,183,0.58,2949,66.67,44.00,7.54,93,8.85,-5.80,2.20,0.00,15.29
324129,-1.56,-2.34,14.81,13.92,183,0.48,2955,66.67,44.50,6.94,93,8.13,-6.53,2.10,0.00,14.12
324354,0.78,-2.34,15.16,13.68,183,0.49,2956,66.67,44.50,6.92,93,7.69,-7.11,2.12,0.00,14.51
324580,3.12,-2.34,15.16,13.76,183,0.43,2951,66.67,44.50,6.93,93,7.55,-7.11,2.20,0.00,15.29
324806,2.34,-2.34,14.70,13.92,183,0.48,2924,66.67,44.50,7.51,93,7.98,-6.67,2.08,0.00,13.73
325032,1.56,-2.34,14.36,13.84,183,0.39,2922,66.67,45.00,6.26,93,7.40,-7.40,1.96,0.00,12.55
325258,3.91,-2.34,15.27,13.92,183,0.33,2922,66.67,45.00,6.29,93,7.11,-7.55,1.82,0.00,10.98
325484,3.12,-2.34,14.70,13.84,183,0.49,2932,66.67,45.00,6.97,93,7.40,-7.25,2.08,0.00,14.51
325709,6.25,-2.34,15.04,13.84,183,0.47,2933,66.67,44.50,7.51,93,7.69,-6.96,2.08,0.00,13.73
325935,3.12,-2.34,14.13,13.84,183,0.46,2926,66.67,44.50,6.88,93,7.69,-6.96,2.06,0.00,14.12
326161,3.12,-2.34,14.59,13.84,183,0.45,2926,66.67,45.00,6.87,93,7.40,-7.25,2.02,0.00,13.33
326387,4.69,-2.34,14.81,13.76,183,0.47,2932,66.67,45.00,6.88,93,7.40,-7.25,2.06,0.00,13.73
326613,3.91,-2.34,14.59,13.84,183,0.47,2951,66.67,45.00,6.26,93,7.11,-7.55,2.00,0.00,13.33
326839,6.25,-2.34,15.04,13.84,183,0.41,2964,66.67,45.00,6.29,93,7.11,-7.69,2.06,0.00,13.73
327065,7.03,-2.34,14.93,13.60,183,0.43,2969,66.67,45.00,6.96,93,7.25,-7.40,2.08,0.00,13.73
327291,6.25,-2.34,14.59,13.84,183,0.50,2959,66.67,44.50,7.65,93,7.84,-6.82,2.18,0.00,15.29
327518,3.12,-2.34,14.24,13.92,183,0.67,2967,66.67,43.50,8.93,93,9.29,-5.51,2.34,0.00,18.04
327744,-6.25,-2.34,13.44,13.76,183,0.74,3025,66.67,42.50,10.23,93,10.74,-3.92,2.40,0.00,19.22
327969,-9.38,-2.34,13.78,13.76,183,0.78,3048,66.67,41.00,11.06,93,11.46,-3.34,2.46,0.00,19.22
328195,-13.28,-2.34,14.13,13.76,183,0.78,3043,66.67,41.00,10.40,93,11.61,-3.05,2.46,0.00,19.22
328421,-14.06,-2.34,14.36,13.84,183,0.75,3100,66.67,41.50,10.55,93,11.46,-3.34,2.42,0.00,18.04
328647,-13.28,-2.34,14.59,13.84,183,0.72,3116,66.67,42.50,9.91,93,11.17,-3.63,2.42,0.00,18.04
328873,-10.16,-2.34,15.04,13.76,183,0.72,3119,66.67,42.50,10.62,93,11.17,-3.48,2.42,0.00,18.04
329099,-10.16,-2.34,14.70,13.92,183,0.71,3151,66.67,43.50,10.13,93,11.03,-3.77,2.42,0.00,17.65
329324,-8.59,-2.34,14.81,13.84,183,0.79,3171,66.67,42.00,10.90,93,11.32,-3.34,2.52,0.00,20.00
329550,-7.81,-2.34,14.59,13.92,183,0.88,3209,66.67,39.50,12.37,93,12.48,-2.18,2.64,8.63,21.96
329776,-6.25,-2.34,14.47,13.84,183,1.04,3233,100.00,34.00,15.15,93,14.80,0.00,2.76,31.76,25.49
330002,-10.94,-2.34,13.09,13.84,183,1.11,3304,100.00,30.00,16.76,93,16.25,1.60,2.82,34.12,25.88
330228,-14.84,-2.34,14.01,13.44,183,1.19,3328,100.00,27.50,17.15,93,17.41,2.76,2.90,38.82,26.67
330454,-11.72,-2.34,14.59,13.76,183,1.24,3391,100.00,23.00,17.89,93,18.57,3.92,2.98,38.82,27.06
330679,-9.38,-2.34,14.36,13.76,183,1.31,3442,100.00,21.00,18.94,93,19.44,4.79,3.02,38.04,27.45
330906,-8.59,-2.34,14.01,13.44,183,1.35,3491,100.00,20.00,20.01,93,20.17,5.51,3.06,38.04,27.45
331132,-8.59,-2.34,14.01,13.76,183,1.40,3527,100.00,18.50,21.16,93,20.89,6.24,3.12,36.86,28.24
331357,-7.81,-2.34,14.13,13.76,183,1.56,3580,100.00,17.00,23.80,93,22.35,7.69,3.20,37.25,30.98
331583,-8.59,-2.34,14.01,13.60,183,1.59,3644,100.00,16.00,25.03,93,23.36,8.71,3.26,35.29,32.55
331808,-7.81,-2.34,14.01,13.60,183,1.65,3722,100.00,15.50,25.14,93,23.65,9.00,3.28,34.51,33.33
332035,-7.81,-2.34,14.13,13.76,183,1.62,3762,100.00,16.50,25.64,93,23.65,9.00,3.28,36.08,34.90
332261,-7.81,-2.34,14.13,13.68,185,1.60,3799,100.00,16.00,26.05,91,23.94,9.29,3.28,35.69,36.86
332487,-7.03,-2.34,14.13,13.68,185,1.58,3894,100.00,16.50,26.44,91,24.09,9.43,3.32,35.29,37.25
332712,-6.25,-2.34,14.13,13.68,185,1.58,3959,100.00,16.50,27.02,91,23.94,9.29,3.32,34.90,36.86
332938,-6.25,-2.34,14.13,13.76,185,1.60,4016,100.00,16.50,28.06,91,24.09,9.29,3.34,34.51,37.25
333164,-6.25,-2.34,14.01,13.68,185,1.60,4072,100.00,16.50,28.66,91,23.94,9.14,3.36,34.12,37.25
333390,-6.25,-2.34,13.90,13.84,185,1.62,4090,100.00,16.50,28.68,91,23.94,9.29,3.38,33.33,37.65
333616,-6.25,-2.34,13.90,13.60,185,1.66,4187,100.00,16.00,29.44,91,23.94,9.29,3.42,32.94,38.04
333842,-7.03,-2.34,13.90,13.68,185,1.65,4186,100.00,16.50,29.68,91,23.80,9.14,3.44,32.94,38.04
334069,-6.25,-2.34,14.01,13.52,185,1.65,4235,100.00,16.00,29.98,91,23.65,9.00,3.44,32.16,38.04
334294,0.00,-2.34,13.90,13.76,185,1.65,4338,100.00,16.00,29.48,91,23.36,8.71,3.44,31.76,37.65
334520,0.00,-2.34,12.98,13.60,185,1.64,4389,100.00,15.50,34.31,91,23.22,8.56,3.44,31.76,37.65
334746,0.00,-2.34,11.48,13.28,185,1.64,4402,100.00,15.50,36.91,91,22.93,8.27,3.46,30.98,36.86
334972,0.00,-2.34,11.14,13.76,185,1.56,4460,100.00,17.00,38.90,91,22.49,7.84,3.44,30.20,35.69
335198,0.00,-2.34,11.14,13.76,185,1.54,4492,100.00,17.50,39.27,91,22.05,7.40,3.42,29.41,34.90
335424,0.00,-2.34,11.14,13.68,185,1.40,4534,100.00,19.50,35.80,91,20.60,5.80,3.32,26.67,29.80
335650,0.00,-2.34,11.14,13.60,185,1.22,4552,100.00,23.50,31.10,91,18.43,3.77,3.08,0.00,24.71
335876,0.00,-2.34,11.14,13.84,185,0.43,4570,66.67,19.00,13.68,91,10.45,-4.21,2.46,0.00,10.59
336102,-3.91,-2.34,11.14,14.00,185,0.62,4591,33.33,12.00,0.00,91,3.48,-11.17,2.60,0.00,9.41
336328,0.00,-2.34,11.60,14.00,187,0.56,4270,33.33,6.00,0.00,91,2.90,-11.75,2.42,0.00,9.41
336555,0.00,-2.34,11.14,13.84,187,0.47,3951,33.33,6.50,0.00,91,2.76,-12.04,2.28,0.00,8.63
336780,0.00,-2.34,12.98,13.76,187,0.40,3604,33.33,24.00,0.00,91,2.76,-11.90,2.10,0.00,8.24
337006,0.00,-2.34,16.19,14.00,187,0.35,3316,33.33,24.00,0.00,91,2.90,-11.90,1.98,0.00,7.06
